Deuterium exports,Deuterium inventory,Fixed plant power,Fusion Fleet Gross Electric,Imports,Fusion Fleet Net Electric,Fusion Fleet Thermal Power,Fusion Fleet Magnet & station power,Salt Heating,Tritium exports,Fusion Fleet Tritium Inventory,Var plant power,,Fusion Fleet Fusion Power
-9723.952768,0,654.4367108,3875.991641,7.26E-16,1723.186524,9720.583378,2152.805117,33.22864406,-5.25E-10,1.05E+07,810.0486148,,7477.371829
-6331.286851,0,654.4367108,2518.972094,7.24E-16,648.7988115,6327.951388,1870.173283,33.31614205,-5.62E-10,1.05E+07,527.3292824,,4867.654914
-4282.412852,0,654.4367108,1699.427748,7.22E-16,9.87E-09,4279.097877,1699.427748,33.30839948,3.42E-10,1.05E+07,356.5914898,,3291.613752
-4281.89823,0,654.4367108,1699.122021,7.20E-16,9.67E-09,4278.583261,1699.122021,33.04555783,3.47E-10,1.05E+07,356.5486051,,3291.217893
-4282.322637,0,654.4367108,1699.374153,7.14E-16,9.65E-09,4279.007663,1699.374153,33.26232255,6.07E-10,1.05E+07,356.5839719,,3291.544356
-4284.7879,0,654.4367108,1700.838717,7.11E-16,9.60E-09,4281.472902,1700.838717,34.52144984,8.98E-10,1.05E+07,356.7894085,,3293.440694
-4280.698969,0,654.4367108,1698.409564,7.98E-16,9.03E-09,4277.384011,1698.409564,32.43303799,4.68E-10,1.05E+07,356.4486676,,3290.295393
-4282.834915,0,654.4367108,1699.678487,7.97E-16,8.95E-09,4279.519936,1699.678487,33.52396714,-1.58E-10,1.05E+07,356.6266613,,3291.938412
-4280.659908,0,654.4367108,1698.386359,7.96E-16,8.34E-09,4277.344951,1698.386359,32.4130878,6.51E-11,1.05E+07,356.4454126,,3290.265347
-7665.525824,0,654.4367108,3052.340186,7.94E-16,1071.829225,7662.177018,1980.510961,32.46835108,-2.15E-12,1.05E+07,638.5147515,,5893.982322
-5469.467687,0,654.4367108,2174.066752,7.13E-16,376.1876563,5466.140842,1797.879095,32.83950025,6.78E-10,1.05E+07,455.5117368,,4204.723724
-4281.471076,0,654.4367108,1698.868258,8.03E-16,8.26E-09,4278.156111,1698.868258,32.82739,8.75E-10,1.05E+07,356.5130093,,3290.889316
-4282.713943,0,654.4367108,1699.60662,8.06E-16,8.29E-09,4279.398965,1699.60662,33.46218117,8.94E-11,1.05E+07,356.6165805,,3291.845358
-4282.678372,0,654.4367108,1699.585488,8.07E-16,8.09E-09,4279.363395,1699.585488,33.4440135,-4.20E-10,1.05E+07,356.6136163,,3291.817996
-4284.744804,0,654.4367108,1700.813114,7.17E-16,8.71E-09,4281.429806,1700.813114,34.49943869,9.57E-10,1.05E+07,356.7858172,,3293.407543
-4283.42319,0,654.4367108,1700.027969,7.19E-16,8.57E-09,4280.108205,1700.027969,33.82442724,-2.45E-11,1.05E+07,356.6756838,,3292.390927
-4282.306926,0,654.4367108,1699.364819,7.20E-16,8.47E-09,4278.991953,1699.364819,33.25429837,6.15E-11,1.05E+07,356.5826627,,3291.532271
-4281.579579,0,654.4367108,1698.932717,7.21E-16,8.29E-09,4278.264612,1698.932717,32.88280731,1.00E-10,1.05E+07,356.522051,,3290.972779
-7898.584488,0,654.4367108,3145.658792,7.22E-16,1145.473646,7895.233352,2000.185147,32.72117557,8.50E-10,1.05E+07,657.9361127,,6073.256424
-18649.72719,0,654.4367108,7445.994475,8.12E-16,4550.096031,18646.26855,2895.898444,32.51487318,5.92E-10,1.05E+07,1553.855712,,14343.2835
-24344.79623,0,654.4367108,9724.148357,8.12E-16,6353.273343,24341.28063,3370.875014,32.90710311,4.41E-10,1.05E+07,2028.440053,,18724.06203
-26999.67256,0,654.4367108,10786.06061,7.25E-16,7194.020905,26996.13042,3592.039705,32.83431184,8.83E-10,1.05E+07,2249.677535,,20766.25417
-27500.43173,0,654.4367108,10986.21089,8.08E-16,7352.840058,27496.88458,3633.370828,32.43592129,-6.36E-10,1.05E+07,2291.407048,,21151.44967
-27616.31148,0,654.4367108,11032.85587,7.30E-16,7389.055999,27612.76317,3643.799871,33.20841521,2.66E-10,1.05E+07,2301.063597,,21240.58705
-26700.52253,0,654.4367108,10666.41962,8.13E-16,7099.261924,26696.98338,3567.157698,32.88122448,-1.82E-10,1.05E+07,2224.748615,,20536.14106
-25266.66279,0,654.4367108,10092.99576,7.25E-16,6645.024379,25263.13797,3447.971386,33.18202975,-4.40E-10,1.05E+07,2105.261498,,19433.18306
-20384.36449,0,654.4367108,8140.189089,7.23E-16,5098.82679,20380.8885,3041.362299,33.42706539,2.82E-10,1.05E+07,1698.407375,,15677.60654
-15769.23099,0,654.4367108,6293.930403,7.20E-16,3637.747527,15765.80115,2656.182875,32.83825425,-7.62E-11,1.05E+07,1313.816763,,12127.53935
-12914.20841,0,654.4367108,5152.095527,8.04E-16,2733.400561,12910.80712,2418.694966,33.26651426,8.88E-10,1.05E+07,1075.900593,,9931.39009
-12808.52012,0,654.4367108,5109.876677,8.05E-16,2699.841503,12805.11989,2410.035174,33.41399168,-7.95E-10,1.05E+07,1067.093324,,9850.092221
-8315.306331,0,654.4367108,3312.458739,7.22E-16,1277.250077,8311.951028,2035.208662,33.01821779,-2.71E-10,1.05E+07,692.6625857,,6393.808483
-11111.68975,0,654.4367108,4431.137415,7.22E-16,2162.539939,11108.30648,2268.597476,33.37741043,-3.14E-10,1.05E+07,925.692207,,8544.851142
-11605.00368,0,654.4367108,4628.378033,7.21E-16,2318.889846,11601.61548,2309.488187,33.15903855,-6.58E-10,1.05E+07,966.8012902,,8924.319602
-12615.77939,0,654.4367108,5032.44149,8.09E-16,2639.361736,12612.38108,2393.079754,32.52013866,3.40E-10,1.05E+07,1051.031757,,9701.831601
-9623.264922,0,654.4367108,3835.757775,8.11E-16,1691.235676,9619.896539,2144.522099,33.33619568,-6.92E-12,1.05E+07,801.6580449,,7399.920415
-5453.893544,0,654.4367108,2168.142226,8.12E-16,370.7581504,5450.566855,1797.384075,33.64231232,-5.98E-11,1.05E+07,454.2139046,,4192.743735
-4285.832941,0,654.4367108,1701.459554,7.20E-16,9.05E-09,4282.517932,1701.459554,35.05520167,-7.22E-10,1.05E+07,356.8764943,,3294.244563
-4282.149562,0,654.4367108,1699.271333,7.23E-16,8.00E-09,4278.83459,1699.271333,33.17392511,-4.31E-10,1.05E+07,356.5695492,,3291.411223
-4282.760375,0,654.4367108,1699.634205,7.24E-16,7.58E-09,4279.445397,1699.634205,33.48589647,-7.00E-10,1.05E+07,356.6204498,,3291.881075
-4282.456582,0,654.4367108,1699.453727,7.25E-16,1.39E-09,4279.141607,1699.453727,33.33073464,4.30E-10,1.05E+07,356.5951339,,3291.64739
-4282.378694,0,654.4367108,1699.407455,8.20E-16,6.56E-09,4279.06372,1699.407455,33.2909535,-6.01E-10,1.05E+07,356.5886433,,3291.587477
-4280.677626,0,654.4367108,1698.396885,8.20E-16,8.09E-09,4277.362669,1698.396885,32.42213728,-6.03E-11,1.05E+07,356.4468891,,3290.278976
-4285.147944,0,654.4367108,1701.052611,7.27E-16,8.52E-09,4281.832942,1701.052611,34.70534121,7.47E-10,1.05E+07,356.8194118,,3293.717648
-6384.288994,0,654.4367108,2540.057895,8.21E-16,665.7700332,6380.953001,1874.287862,33.01392,5.99E-10,1.05E+07,531.7460834,,4908.425385
-14327.3554,0,654.4367108,5717.130136,8.22E-16,3181.249194,14323.93998,2535.880942,32.69141872,-9.59E-11,1.05E+07,1193.661665,,11018.41537
-21066.18545,0,654.4367108,8412.951208,7.30E-16,5314.675106,21062.70264,3098.276102,33.52302371,1.02E-09,1.05E+07,1755.22522,,16202.07895
-20252.7321,0,654.4367108,8087.327691,7.31E-16,5057.48457,20249.25743,3029.843121,32.87714354,-4.78E-10,1.05E+07,1687.438119,,15576.35187
-27141.66199,0,654.4367108,10843.48101,8.22E-16,7237.963709,27138.11842,3605.517304,34.47957682,9.34E-10,1.05E+07,2261.509869,,20875.47571
-24956.3164,0,654.4367108,9968.967876,8.22E-16,6546.57047,24952.79469,3422.397406,33.46999037,6.23E-11,1.05E+07,2079.399557,,19194.45745
-22227.56573,0,654.4367108,8877.353541,7.30E-16,5682.678648,22224.0713,3194.674893,33.14109251,-7.39E-10,1.05E+07,1852.005942,,17095.43946
-21672.75856,0,654.4367108,8655.476382,7.29E-16,5506.920517,21669.26969,3148.555865,33.25553263,-5.66E-10,1.05E+07,1805.772474,,16668.66899
-21950.99491,0,654.4367108,8766.730345,8.19E-16,5595.092199,21947.50325,3171.638146,33.15168306,-8.28E-11,1.05E+07,1828.958604,,16882.69481
-25898.70318,0,654.4367108,10345.83335,7.26E-16,6845.129414,25895.17204,3500.703937,33.2450746,-3.85E-10,1.05E+07,2157.931004,,19919.36311
-29126.7701,0,654.4367108,11636.50226,8.09E-16,7868.229518,29123.20669,3768.272738,31.81098943,-4.55E-11,1.05E+07,2426.933891,,22402.46668
-30890.00945,0,654.4367108,12341.55691,8.06E-16,8426.964897,30886.4284,3914.592014,31.19512259,2.64E-10,1.05E+07,2573.869033,,23758.79108
-30534.93695,0,654.4367108,12200.07125,8.06E-16,8313.642219,30531.35945,3886.429029,32.62121596,5.41E-10,1.05E+07,2544.279954,,23485.66112
-31167.23672,0,654.4367108,12440.59256,7.18E-16,8534.093631,31163.6529,3906.498933,1.68E-11,2.76E-10,1.05E+07,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.17E-16,8534.093631,31163.6529,3906.498933,1.65E-11,2.94E-10,1.05E+07,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.07E-16,8534.093631,31163.6529,3906.498933,1.64E-11,2.74E-10,1.05E+07,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.19E-16,8534.093631,31163.6529,3906.498933,1.65E-11,2.64E-10,1.05E+07,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.20E-16,8534.093631,31163.6529,3906.498933,1.65E-11,2.66E-10,1.05E+07,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.20E-16,8534.093631,31163.6529,3906.498933,1.65E-11,2.75E-10,1.05E+07,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.12E-16,8534.093631,31163.6529,3906.498933,1.64E-11,2.61E-10,1.05E+07,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.19E-16,8534.093631,31163.6529,3906.498933,1.65E-11,2.75E-10,1.06E+07,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.11E-16,8534.093631,31163.6529,3906.498933,1.64E-11,2.76E-10,1.06E+07,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.22E-16,8534.093631,31163.6529,3906.498933,1.65E-11,2.65E-10,1.06E+07,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.10E-16,8534.093631,31163.6529,3906.498933,1.64E-11,2.61E-10,1.06E+07,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.22E-16,8534.093631,31163.6529,3906.498933,1.65E-11,2.75E-10,1.06E+07,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.13E-16,8534.093631,31163.6529,3906.498933,1.64E-11,2.75E-10,1.06E+07,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.29E-16,8534.093631,31163.6529,3906.498933,1.65E-11,2.64E-10,1.06E+07,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.27E-16,8534.093631,31163.6529,3906.498933,1.65E-11,2.65E-10,1.06E+07,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.12E-16,8534.093631,31163.6529,3906.498933,1.65E-11,2.65E-10,1.06E+07,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.26E-16,8534.093631,31163.6529,3906.498933,1.65E-11,2.75E-10,1.06E+07,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.26E-16,8534.093631,31163.6529,3906.498933,1.68E-11,2.99E-10,1.06E+07,2596.971075,,23972.04069
-28769.39872,0,654.4367108,11493.7396,7.30E-16,7754.762065,28765.83888,3738.977539,32.29644048,6.21E-10,1.06E+07,2397.15324,,22127.56837
-24945.05211,0,654.4367108,9964.377884,7.29E-16,6543.141058,24941.53051,3421.236826,33.2480917,-4.69E-10,1.06E+07,2078.460876,,19185.7927
-20804.69639,0,654.4367108,8308.018748,7.27E-16,5232.42235,20801.21619,3075.596399,32.63385762,8.30E-10,1.06E+07,1733.434683,,16000.93553
-22048.35384,0,654.4367108,8805.56185,7.26E-16,5626.104431,22044.86121,3179.45742,32.85779381,1.30E-10,1.06E+07,1837.071767,,16957.58555
-16928.95771,0,654.4367108,6757.94132,8.14E-16,4004.786912,16925.51627,2753.154409,33.16686095,6.99E-10,1.06E+07,1410.459689,,13019.6279
-18646.51692,0,654.4367108,7444.836901,7.22E-16,4548.873021,18643.0583,2895.96388,32.84783028,2.75E-10,1.06E+07,1553.588192,,14340.81408
-15298.89741,0,654.4367108,6105.905015,8.12E-16,3488.636832,15295.47227,2617.268183,33.11763535,9.62E-10,1.06E+07,1274.622689,,11765.7479
-16826.11879,0,654.4367108,6716.621787,7.18E-16,3972.522402,16822.67838,2744.099386,32.68166252,7.96E-10,1.06E+07,1401.889865,,12940.52183
-13996.56844,0,654.4367108,5584.791942,7.17E-16,3076.54139,13993.15633,2508.250552,32.62633286,-1.24E-10,1.06E+07,1166.09636,,10763.9664
-10252.91018,0,654.4367108,4087.498993,8.10E-16,1890.807949,10249.5355,2196.691043,33.03522642,-6.26E-10,1.06E+07,854.1279587,,7884.25808
-4279.736435,0,654.4367108,1697.837742,7.17E-16,1.39E-09,4276.421487,1697.837742,31.94142626,-6.53E-10,1.06E+07,356.3684573,,3289.55499
-4283.041658,0,654.4367108,1699.801309,7.17E-16,1.48E-09,4279.726677,1699.801309,33.62956086,-3.61E-10,1.06E+07,356.6438898,,3292.097444
-4284.300035,0,654.4367108,1700.548886,7.17E-16,1.50E-09,4280.985042,1700.548886,34.27227381,-6.81E-10,1.06E+07,356.7487535,,3293.065417
-4282.147336,0,654.4367108,1699.27001,8.11E-16,1.46E-09,4278.832364,1699.27001,33.17278802,7.94E-11,1.06E+07,356.5693637,,3291.409511
-4282.528237,0,654.4367108,1699.496296,7.17E-16,1.51E-09,4279.213262,1699.496296,33.36733247,3.84E-10,1.06E+07,356.6011051,,3291.702509
-4285.168416,0,654.4367108,1701.064773,7.18E-16,1.51E-09,4281.853413,1701.064773,34.71579712,4.73E-10,1.06E+07,356.8211178,,3293.733395
-4283.500847,0,654.4367108,1700.074104,8.13E-16,1.46E-09,4280.185861,1700.074104,33.86409032,-4.85E-10,1.06E+07,356.6821551,,3292.450662
-4283.683834,0,654.4367108,1700.182813,7.18E-16,1.52E-09,4280.368846,1700.182813,33.95755048,4.10E-10,1.06E+07,356.6974039,,3292.59142
-4283.286306,0,654.4367108,1699.94665,7.19E-16,1.52E-09,4279.971323,1699.94665,33.75451436,-5.56E-11,1.06E+07,356.6642769,,3292.285633
-4282.919143,0,654.4367108,1699.728525,7.18E-16,1.54E-09,4279.604164,1699.728525,33.56698667,7.40E-10,1.06E+07,356.6336803,,3292.003203
-4282.218609,0,654.4367108,1699.312352,8.12E-16,1.55E-09,4278.903636,1699.312352,33.20919053,-1.80E-10,1.06E+07,356.575303,,3291.464336
-4280.800223,0,654.4367108,1698.469717,7.18E-16,1.62E-09,4277.485265,1698.469717,32.48475343,4.27E-10,1.06E+07,356.4571054,,3290.373281
-4283.270157,0,654.4367108,1699.937056,8.12E-16,1.59E-09,4279.955174,1699.937056,33.74626635,4.18E-10,1.06E+07,356.6629312,,3292.273211
-4281.626552,0,654.4367108,1698.960623,7.17E-16,1.64E-09,4278.311585,1698.960623,32.90679874,-6.19E-10,1.06E+07,356.5259654,,3291.008912
-4282.322568,0,654.4367108,1699.374112,7.16E-16,1.64E-09,4279.007595,1699.374112,33.26228756,8.84E-10,1.06E+07,356.5839662,,3291.544304
-4283.192935,0,654.4367108,1699.891179,7.15E-16,1.65E-09,4279.877952,1699.891179,33.70682506,-6.03E-10,1.06E+07,356.656496,,3292.21381
-4283.096144,0,654.4367108,1699.833678,7.13E-16,1.65E-09,4279.781162,1699.833678,33.65738921,3.38E-10,1.06E+07,356.6484302,,3292.139356
-4283.582018,0,654.4367108,1700.122326,7.12E-16,1.63E-09,4280.267031,1700.122326,33.90554824,-6.40E-10,1.06E+07,356.6889193,,3292.513101
-4282.383092,0,654.4367108,1699.410068,7.11E-16,1.61E-09,4279.068118,1699.410068,33.29319976,-6.18E-11,1.06E+07,356.5890098,,3291.59086
-4281.337854,0,654.4367108,1698.789113,7.04E-16,1.58E-09,4278.02289,1698.789113,32.75934722,-1.12E-10,1.06E+07,356.5019075,,3290.786839
-4282.535441,0,654.4367108,1699.500576,7.02E-16,1.54E-09,4279.220465,1699.500576,33.37101179,4.70E-10,1.06E+07,356.6017054,,3291.70805
-4281.738756,0,654.4367108,1699.027281,6.99E-16,1.52E-09,4278.423788,1699.027281,32.96410665,-5.05E-10,1.06E+07,356.5353157,,3291.095221
-4282.937451,0,654.4367108,1699.739402,7.95E-16,1.55E-09,4279.622471,1699.739402,33.57633751,8.14E-10,1.06E+07,356.635206,,3292.017286
-4283.651844,0,654.4367108,1700.163808,7.03E-16,1.52E-09,4280.336857,1700.163808,33.94121198,-2.23E-10,1.06E+07,356.6947381,,3292.566813
-4282.030116,0,654.4367108,1699.200372,7.04E-16,1.50E-09,4278.715145,1699.200372,33.11291817,-1.18E-10,1.06E+07,356.5595954,,3291.319342
-4282.005253,0,654.4367108,1699.185602,7.06E-16,1.48E-09,4278.690283,1699.185602,33.10021974,-4.68E-10,1.06E+07,356.5575236,,3291.300218
-4279.287886,0,654.4367108,1697.571268,7.11E-16,1.46E-09,4275.972942,1697.571268,31.71233064,2.76E-10,1.06E+07,356.3310785,,3289.209956
-4281.611864,0,654.4367108,1698.951897,7.08E-16,1.47E-09,4278.296898,1698.951897,32.89929724,1.55E-10,1.06E+07,356.5247415,,3290.997614
-4280.511629,0,654.4367108,1698.298269,7.09E-16,1.49E-09,4277.196674,1698.298269,32.33735477,-5.94E-10,1.06E+07,356.4330561,,3290.151287
-4281.614804,0,654.4367108,1698.953644,7.11E-16,1.51E-09,4278.299838,1698.953644,32.90079878,2.43E-11,1.06E+07,356.5249865,,3290.999875
-4280.456214,0,654.4367108,1698.265348,8.05E-16,1.53E-09,4277.141259,1698.265348,32.30905144,-7.33E-10,1.06E+07,356.4284382,,3290.108661
-4280.775036,0,654.4367108,1698.454754,8.06E-16,1.56E-09,4277.460078,1698.454754,32.4718893,-4.74E-10,1.06E+07,356.4550065,,3290.353906
-4280.867739,0,654.4367108,1698.509827,8.07E-16,1.57E-09,4277.552779,1698.509827,32.51923673,-2.50E-10,1.06E+07,356.4627316,,3290.425215
-4282.716462,0,654.4367108,1699.608116,7.14E-16,1.51E-09,4279.401484,1699.608116,33.46346759,7.14E-10,1.06E+07,356.6167903,,3291.847295
-4283.099071,0,654.4367108,1699.835417,7.17E-16,1.51E-09,4279.78409,1699.835417,33.65888459,6.06E-10,1.06E+07,356.6486742,,3292.141608
-4281.710256,0,654.4367108,1699.01035,7.17E-16,1.60E-09,4278.395288,1699.01035,32.94955044,-2.75E-10,1.06E+07,356.5329407,,3291.073299
-4282.04204,0,654.4367108,1699.207456,8.11E-16,1.69E-09,4278.72707,1699.207456,33.11900854,5.39E-10,1.06E+07,356.5605891,,3291.328515
-4279.779239,0,654.4367108,1697.863171,7.17E-16,1.73E-09,4276.464291,1697.863171,31.96328818,9.01E-11,1.06E+07,356.3720242,,3289.587916
-4281.902154,0,654.4367108,1699.124353,7.17E-16,1.78E-09,4278.587185,1699.124353,33.04756211,8.41E-11,1.06E+07,356.5489321,,3291.220911
-4281.354734,0,654.4367108,1698.799141,7.16E-16,1.80E-09,4278.03977,1698.799141,32.76796872,-3.74E-10,1.06E+07,356.5033142,,3290.799823
-4286.011928,0,654.4367108,1701.565887,7.15E-16,1.83E-09,4282.696917,1701.565887,35.14661904,7.44E-10,1.06E+07,356.8914098,,3294.382244
-4281.447832,0,654.4367108,1698.854448,7.14E-16,1.84E-09,4278.132867,1698.854448,32.81551783,-4.65E-10,1.06E+07,356.5110722,,3290.871436
-4280.806962,0,654.4367108,1698.473721,7.13E-16,1.85E-09,4277.492004,1698.473721,32.48819552,5.53E-11,1.06E+07,356.457667,,3290.378465
-4283.872816,0,654.4367108,1700.295083,7.12E-16,1.85E-09,4280.557827,1700.295083,34.05407283,-3.75E-10,1.06E+07,356.7131522,,3292.73679
-4281.074057,0,654.4367108,1698.632397,8.06E-16,1.85E-09,4277.759096,1698.632397,32.62461355,-3.73E-10,1.06E+07,356.4799247,,3290.58392
-4282.739379,0,654.4367108,1699.621731,8.02E-16,1.82E-09,4279.424401,1699.621731,33.47517255,8.58E-10,1.06E+07,356.6187001,,3291.864924
-4284.522447,0,654.4367108,1700.681016,7.08E-16,1.81E-09,4281.207451,1700.681016,34.38587022,-6.57E-10,1.06E+07,356.7672876,,3293.236501
-4282.007627,0,654.4367108,1699.187012,7.08E-16,1.80E-09,4278.692657,1699.187012,33.10143208,-1.89E-10,1.06E+07,356.5577214,,3291.302044
-4283.815206,0,654.4367108,1700.260858,8.06E-16,1.78E-09,4280.500217,1700.260858,34.02464865,4.17E-11,1.06E+07,356.7083515,,3292.692475
-4281.293519,0,654.4367108,1698.762775,7.12E-16,1.76E-09,4277.978556,1698.762775,32.73670333,-5.63E-10,1.06E+07,356.498213,,3290.752735
-4282.103371,0,654.4367108,1699.243891,7.13E-16,1.71E-09,4278.788399,1699.243891,33.15033287,-4.85E-10,1.06E+07,356.5656999,,3291.375692
-4281.907927,0,654.4367108,1699.127782,7.14E-16,1.69E-09,4278.592958,1699.127782,33.05051071,-9.79E-11,1.06E+07,356.5494132,,3291.225352
-4283.422643,0,654.4367108,1700.027644,7.15E-16,1.67E-09,4280.107658,1700.027644,33.82414786,-3.06E-10,1.06E+07,356.6756382,,3292.390506
-4282.52784,0,654.4367108,1699.49606,8.12E-16,1.58E-09,4279.212864,1699.49606,33.36712942,1.02E-09,1.06E+07,356.601072,,3291.702203
-4284.618245,0,654.4367108,1700.737928,7.18E-16,1.54E-09,4281.303248,1700.737928,34.43479874,7.10E-10,1.06E+07,356.7752707,,3293.310191
-6394.567632,0,654.4367108,2544.170353,7.20E-16,669.023199,6391.231536,1875.147154,33.01666794,-1.29E-10,1.06E+07,532.602628,,4916.331951
-10827.91258,0,654.4367108,4317.603677,7.22E-16,2072.717235,10824.53215,2244.886442,33.31423728,-7.90E-10,1.06E+07,902.0443462,,8326.563195
-16486.32561,0,654.4367108,6580.874616,7.23E-16,3864.646996,16482.8886,2716.22762,33.12571159,-3.17E-10,1.06E+07,1373.57405,,12679.14508
-19621.57216,0,654.4367108,7835.026299,7.25E-16,4857.358101,19618.1038,2977.668199,33.29835732,-1.55E-10,1.06E+07,1634.841983,,15090.84907
-20737.31881,0,654.4367108,8281.37285,7.26E-16,5210.588917,20733.83929,3070.783933,33.43613404,-7.87E-10,1.06E+07,1727.81994,,15949.10714
-19770.13437,0,654.4367108,7894.3002,8.18E-16,4904.647704,19766.66452,2989.652496,32.90259416,9.33E-10,1.06E+07,1647.222044,,15205.12656
-19383.92137,0,654.4367108,7739.688936,7.27E-16,4782.556343,19380.45538,2957.132593,32.5667861,-6.21E-11,1.06E+07,1615.037948,,14908.0426
-19264.81929,0,654.4367108,7692.365076,7.27E-16,4744.324679,19261.3545,2948.040397,33.39966405,-4.22E-10,1.06E+07,1605.112875,,14816.42654
-17297.99114,0,654.4367108,6905.557601,7.26E-16,4121.639176,17294.54601,2783.918425,33.17839904,5.36E-10,1.06E+07,1441.212168,,13303.49693
-13505.92967,0,654.4367108,5388.638453,7.26E-16,2921.010752,13502.52246,2467.627701,32.88963746,2.91E-10,1.06E+07,1125.210205,,10386.55574
-7432.753273,0,654.4367108,2959.291276,8.16E-16,998.0220987,7429.406795,1961.269177,32.62408552,-6.69E-10,1.06E+07,619.1172329,,5714.928304
-10252.32772,0,654.4367108,4087.750949,7.24E-16,1889.832284,10248.95304,2197.918665,34.31138594,1.61E-10,1.06E+07,854.0794203,,7883.810034
-9932.56584,0,654.4367108,3959.495767,8.14E-16,1789.149213,9929.194365,2170.346555,33.38583248,-4.06E-10,1.06E+07,827.4328637,,7637.841819
-8476.074515,0,654.4367108,3377.275956,7.17E-16,1327.326431,8472.717605,2049.949525,34.36186661,7.73E-10,1.06E+07,706.0598004,,6517.475081
-12198.48064,0,654.4367108,4865.910666,7.15E-16,2506.587026,12195.08651,2359.32364,33.53857284,8.49E-10,1.06E+07,1016.257209,,9380.835776
-15495.63668,0,654.4367108,6184.76665,7.18E-16,3550.664971,15492.20958,2634.101679,33.55635611,8.79E-10,1.06E+07,1291.017465,,11917.08429
-15169.58194,0,654.4367108,6054.283724,7.19E-16,3447.51704,15166.1581,2606.766684,33.39231796,4.02E-10,1.06E+07,1263.846508,,11666.27546
-4283.0264,0,654.4367108,1699.792245,7.19E-16,1.02E-08,4279.711419,1699.792245,33.6217679,-1.87E-10,1.06E+07,356.6426183,,3292.085707
-4278.980084,0,654.4367108,1697.388409,7.19E-16,9.68E-09,4275.665144,1697.388409,31.55512192,8.53E-10,1.06E+07,356.3054287,,3288.973188
-4283.851149,0,654.4367108,1700.282211,7.21E-16,9.58E-09,4280.53616,1700.282211,34.04300624,-6.92E-12,1.07E+07,356.7113466,,3292.720123
-4280.808514,0,654.4367108,1698.474642,7.23E-16,9.52E-09,4277.493555,1698.474642,32.48898774,1.26E-10,1.07E+07,356.4577963,,3290.379658
-4284.47378,0,654.4367108,1700.652104,7.31E-16,9.85E-09,4281.158785,1700.652104,34.3610137,7.76E-10,1.07E+07,356.7632321,,3293.199065
-4283.024494,0,654.4367108,1699.791112,7.36E-16,1.04E-08,4279.709514,1699.791112,33.62079445,-6.19E-10,1.07E+07,356.6424595,,3292.084241
-4282.483325,0,654.4367108,1699.469615,8.24E-16,8.71E-09,4279.16835,1699.469615,33.34439368,-3.52E-10,1.07E+07,356.5973625,,3291.667961
-12555.5052,0,654.4367108,5008.276367,8.24E-16,2620.365964,12552.1075,2387.910402,32.37358595,-6.84E-10,1.07E+07,1046.008958,,9655.467306
-24792.26336,0,654.4367108,9903.250396,8.23E-16,6494.77899,24788.74328,3408.471407,33.21494131,6.43E-10,1.07E+07,2065.728607,,19068.26406
-27675.49512,0,654.4367108,11056.45443,8.19E-16,7407.919113,27671.94622,3648.535317,33.01193998,-3.62E-10,1.07E+07,2305.995518,,21286.11248
-30873.23764,0,654.4367108,12334.58056,7.32E-16,8422.090636,30869.65676,3912.489926,30.49067167,4.76E-10,1.07E+07,2572.471396,,23745.88981
-30863.61643,0,654.4367108,12330.29643,8.18E-16,8419.754808,30860.03564,3910.541623,29.34412768,3.35E-10,1.07E+07,2571.669637,,23738.48896
-29764.21264,0,654.4367108,11891.80657,7.32E-16,8069.546133,29760.64285,3822.260432,32.67900345,-5.47E-10,1.07E+07,2480.053571,,22892.80219
-26863.91582,0,654.4367108,10731.86738,7.31E-16,7150.853986,26860.37503,3581.01339,33.12094619,6.95E-10,1.07E+07,2238.364586,,20661.82695
-20132.0028,0,654.4367108,8039.166352,7.27E-16,5019.04206,20128.52933,3020.124292,33.21898955,1.31E-10,1.07E+07,1677.377444,,15483.4841
-15732.79701,0,654.4367108,6279.396489,7.25E-16,3626.145713,15729.36754,2653.250776,32.9422901,4.94E-10,1.07E+07,1310.780628,,12099.51349
-14597.39063,0,654.4367108,5824.954634,7.25E-16,3267.067065,14593.9725,2557.887569,32.19533485,4.00E-11,1.07E+07,1216.164375,,11226.1327
