Time_Index,natural_gas,solar_pv,onshore_wind,battery,offshore_wind,natural_gas_ccs,nuclear,fusion,ROR_NY,Res_QC
5081,1,0.784721,0.5897,1,0.3753,1,1,1,0.407314903,0.000181757
5082,1,0.79324,0.5711,1,0.4203,1,1,1,0.407314903,0.000181757
5083,1,0.789143,0.4783,1,0.454,1,1,1,0.407314903,0.000181757
5084,1,0.750208,0.3832,1,0.4764,1,1,1,0.407314903,0.000181757
5085,1,0.613463,0.4105,1,0.4272,1,1,1,0.407314903,0.000181757
5086,1,0.434156,0.3893,1,0.4152,1,1,1,0.407314903,0.000181757
5087,1,0.274881,0.3892,1,0.4189,1,1,1,0.407314903,0.000181757
5088,1,0.110391,0.4237,1,0.3942,1,1,1,0.407314903,0.000181757
5089,1,0.026397,0.4277,1,0.3501,1,1,1,0.393985342,0.000143573
5090,1,0,0.3913,1,0.2635,1,1,1,0.393985342,0.000143573
5091,1,0,0.478,1,0.2316,1,1,1,0.393985342,0.000143573
5092,1,0,0.484,1,0.2045,1,1,1,0.393985342,0.000143573
5093,1,0,0.5478,1,0.1798,1,1,1,0.393985342,0.000143573
5094,1,0,0.4482,1,0.1394,1,1,1,0.393985342,0.000143573
5095,1,0,0.3961,1,0.122,1,1,1,0.393985342,0.000143573
5096,1,0,0.2394,1,0.089,1,1,1,0.393985342,0.000143573
5097,1,0,0.1165,1,0.0726,1,1,1,0.393985342,0.000143573
5098,1,0,0.0942,1,0.079,1,1,1,0.393985342,0.000143573
5099,1,0.0002,0.1099,1,0.0583,1,1,1,0.393985342,0.000143573
5100,1,0.030599,0.1193,1,0.077,1,1,1,0.393985342,0.000143573
5101,1,0.115401,0.136,1,0.0895,1,1,1,0.393985342,0.000143573
5102,1,0.228063,0.1477,1,0.1216,1,1,1,0.393985342,0.000143573
5103,1,0.425069,0.1048,1,0.1772,1,1,1,0.393985342,0.000143573
5104,1,0.52421,0.1217,1,0.2113,1,1,1,0.393985342,0.000143573
5105,1,0.609955,0.1462,1,0.2315,1,1,1,0.393985342,0.000143573
5106,1,0.621219,0.0926,1,0.2357,1,1,1,0.393985342,0.000143573
5107,1,0.559351,0.092,1,0.244,1,1,1,0.393985342,0.000143573
5108,1,0.564366,0.1533,1,0.2142,1,1,1,0.393985342,0.000143573
5109,1,0.445482,0.2311,1,0.2265,1,1,1,0.393985342,0.000143573
5110,1,0.286989,0.2612,1,0.2066,1,1,1,0.393985342,0.000143573
5111,1,0.175898,0.2111,1,0.1964,1,1,1,0.393985342,0.000143573
5112,1,0.082667,0.2384,1,0.1697,1,1,1,0.393985342,0.000143573
5113,1,0.019002,0.1941,1,0.1446,1,1,1,0.393985342,0.000143573
5114,1,0,0.1667,1,0.1283,1,1,1,0.393985342,0.000143573
5115,1,0,0.1554,1,0.0998,1,1,1,0.393985342,0.000143573
5116,1,0,0.1246,1,0.0815,1,1,1,0.393985342,0.000143573
5117,1,0,0.1334,1,0.0641,1,1,1,0.393985342,0.000143573
5118,1,0,0.1547,1,0.0513,1,1,1,0.393985342,0.000143573
5119,1,0,0.1051,1,0.0553,1,1,1,0.393985342,0.000143573
5120,1,0,0.112,1,0.0608,1,1,1,0.393985342,0.000143573
5121,1,0,0.0862,1,0.0794,1,1,1,0.393985342,0.000143573
5122,1,0,0.0984,1,0.1208,1,1,1,0.393985342,0.000143573
5123,1,0,0.1372,1,0.1233,1,1,1,0.393985342,0.000143573
5124,1,0.028599,0.1539,1,0.1411,1,1,1,0.393985342,0.000143573
5125,1,0.112624,0.2148,1,0.1681,1,1,1,0.393985342,0.000143573
5126,1,0.262785,0.2124,1,0.1812,1,1,1,0.393985342,0.000143573
5127,1,0.426825,0.2419,1,0.148,1,1,1,0.393985342,0.000143573
5128,1,0.529057,0.2136,1,0.136,1,1,1,0.393985342,0.000143573
5129,1,0.604555,0.2114,1,0.1427,1,1,1,0.393985342,0.000143573
5130,1,0.679451,0.2091,1,0.1444,1,1,1,0.393985342,0.000143573
5131,1,0.662779,0.2108,1,0.154,1,1,1,0.393985342,0.000143573
5132,1,0.62138,0.2218,1,0.1824,1,1,1,0.393985342,0.000143573
5133,1,0.534575,0.2613,1,0.2007,1,1,1,0.393985342,0.000143573
5134,1,0.393654,0.3897,1,0.2371,1,1,1,0.393985342,0.000143573
5135,1,0.263999,0.3898,1,0.1893,1,1,1,0.393985342,0.000143573
5136,1,0.108385,0.4323,1,0.1766,1,1,1,0.393985342,0.000143573
5137,1,0.026001,0.4865,1,0.1588,1,1,1,0.393985342,0.000143573
5138,1,0,0.4408,1,0.1322,1,1,1,0.393985342,0.000143573
5139,1,0,0.4946,1,0.0938,1,1,1,0.393985342,0.000143573
5140,1,0,0.4101,1,0.0571,1,1,1,0.393985342,0.000143573
5141,1,0,0.4232,1,0.0509,1,1,1,0.393985342,0.000143573
5142,1,0,0.5766,1,0.0504,1,1,1,0.393985342,0.000143573
5143,1,0,0.5101,1,0.0535,1,1,1,0.393985342,0.000143573
5144,1,0,0.4366,1,0.0585,1,1,1,0.393985342,0.000143573
5145,1,0,0.3486,1,0.0736,1,1,1,0.393985342,0.000143573
5146,1,0,0.2476,1,0.1114,1,1,1,0.393985342,0.000143573
5147,1,0.0006,0.3367,1,0.1429,1,1,1,0.393985342,0.000143573
5148,1,0.026795,0.5334,1,0.1806,1,1,1,0.393985342,0.000143573
5149,1,0.112758,0.5448,1,0.2,1,1,1,0.393985342,0.000143573
5150,1,0.22197,0.5708,1,0.2052,1,1,1,0.393985342,0.000143573
5151,1,0.38919,0.4614,1,0.2202,1,1,1,0.393985342,0.000143573
5152,1,0.459348,0.4678,1,0.2407,1,1,1,0.393985342,0.000143573
5153,1,0.508698,0.4188,1,0.2552,1,1,1,0.393985342,0.000143573
5154,1,0.519014,0.3952,1,0.2827,1,1,1,0.393985342,0.000143573
5155,1,0.476377,0.3399,1,0.2911,1,1,1,0.393985342,0.000143573
5156,1,0.453208,0.3796,1,0.285,1,1,1,0.393985342,0.000143573
5157,1,0.385066,0.3367,1,0.2894,1,1,1,0.393985342,0.000143573
5158,1,0.274517,0.3444,1,0.2762,1,1,1,0.393985342,0.000143573
5159,1,0.186619,0.3493,1,0.2641,1,1,1,0.393985342,0.000143573
5160,1,0.084016,0.4288,1,0.2365,1,1,1,0.393985342,0.000143573
5161,1,0.0166,0.3977,1,0.2215,1,1,1,0.393985342,0.000143573
5162,1,0,0.3264,1,0.1972,1,1,1,0.393985342,0.000143573
5163,1,0,0.2832,1,0.191,1,1,1,0.393985342,0.000143573
5164,1,0,0.2273,1,0.1576,1,1,1,0.393985342,0.000143573
5165,1,0,0.1602,1,0.1313,1,1,1,0.393985342,0.000143573
5166,1,0,0.1199,1,0.117,1,1,1,0.393985342,0.000143573
5167,1,0,0.0984,1,0.1193,1,1,1,0.393985342,0.000143573
5168,1,0,0.0644,1,0.1342,1,1,1,0.393985342,0.000143573
5169,1,0,0.0206,1,0.1413,1,1,1,0.393985342,0.000143573
5170,1,0,0.0102,1,0.1474,1,1,1,0.393985342,0.000143573
5171,1,0,0.0049,1,0.1539,1,1,1,0.393985342,0.000143573
5172,1,0.016998,0.0097,1,0.1621,1,1,1,0.393985342,0.000143573
5173,1,0.083564,0.0137,1,0.1725,1,1,1,0.393985342,0.000143573
5174,1,0.181019,0.0197,1,0.2054,1,1,1,0.393985342,0.000143573
5175,1,0.290623,0.0237,1,0.2475,1,1,1,0.393985342,0.000143573
5176,1,0.339892,0.0295,1,0.2916,1,1,1,0.393985342,0.000143573
5177,1,0.443045,0.0377,1,0.3466,1,1,1,0.393985342,0.000143573
5178,1,0.443452,0.0412,1,0.3584,1,1,1,0.393985342,0.000143573
5179,1,0.381072,0.0574,1,0.3414,1,1,1,0.393985342,0.000143573
5180,1,0.317274,0.1365,1,0.2895,1,1,1,0.393985342,0.000143573
5181,1,0.247601,0.1879,1,0.2337,1,1,1,0.393985342,0.000143573
5182,1,0.182175,0.2305,1,0.221,1,1,1,0.393985342,0.000143573
5183,1,0.114426,0.1967,1,0.258,1,1,1,0.393985342,0.000143573
5184,1,0.0582,0.2023,1,0.3053,1,1,1,0.393985342,0.000143573
5185,1,0.0148,0.2122,1,0.3077,1,1,1,0.393985342,0.000143573
5186,1,0,0.1833,1,0.3408,1,1,1,0.393985342,0.000143573
5187,1,0,0.2737,1,0.3927,1,1,1,0.393985342,0.000143573
5188,1,0,0.2288,1,0.4305,1,1,1,0.393985342,0.000143573
5189,1,0,0.1278,1,0.4757,1,1,1,0.393985342,0.000143573
5190,1,0,0.0632,1,0.4748,1,1,1,0.393985342,0.000143573
5191,1,0,0.0506,1,0.4622,1,1,1,0.393985342,0.000143573
5192,1,0,0.0441,1,0.4958,1,1,1,0.393985342,0.000143573
5193,1,0,0.0337,1,0.5081,1,1,1,0.393985342,0.000143573
5194,1,0,0.0227,1,0.5283,1,1,1,0.393985342,0.000143573
5195,1,0,0.0276,1,0.531,1,1,1,0.393985342,0.000143573
5196,1,0.012193,0.0299,1,0.5819,1,1,1,0.393985342,0.000143573
5197,1,0.054872,0.0291,1,0.6493,1,1,1,0.393985342,0.000143573
5198,1,0.071617,0.0299,1,0.6643,1,1,1,0.393985342,0.000143573
5199,1,0.121245,0.0268,1,0.6863,1,1,1,0.393985342,0.000143573
5200,1,0.16934,0.0262,1,0.7183,1,1,1,0.393985342,0.000143573
5201,1,0.274419,0.0272,1,0.7168,1,1,1,0.393985342,0.000143573
5202,1,0.326541,0.0299,1,0.6895,1,1,1,0.393985342,0.000143573
5203,1,0.288725,0.0465,1,0.5804,1,1,1,0.393985342,0.000143573
5204,1,0.263552,0.0486,1,0.4458,1,1,1,0.393985342,0.000143573
5205,1,0.229153,0.0789,1,0.3924,1,1,1,0.393985342,0.000143573
5206,1,0.183862,0.0891,1,0.3801,1,1,1,0.393985342,0.000143573
5207,1,0.125761,0.0731,1,0.4159,1,1,1,0.393985342,0.000143573
5208,1,0.082603,0.0925,1,0.4034,1,1,1,0.393985342,0.000143573
5209,1,0.018798,0.1005,1,0.3829,1,1,1,0.393985342,0.000143573
5210,1,0,0.1125,1,0.3521,1,1,1,0.393985342,0.000143573
5211,1,0,0.1221,1,0.3277,1,1,1,0.393985342,0.000143573
5212,1,0,0.1217,1,0.2799,1,1,1,0.393985342,0.000143573
5213,1,0,0.1484,1,0.2024,1,1,1,0.393985342,0.000143573
5214,1,0,0.1839,1,0.1378,1,1,1,0.393985342,0.000143573
5215,1,0,0.1935,1,0.1222,1,1,1,0.393985342,0.000143573
5216,1,0,0.1571,1,0.1215,1,1,1,0.393985342,0.000143573
5217,1,0,0.1113,1,0.0846,1,1,1,0.393985342,0.000143573
5218,1,0,0.0676,1,0.0589,1,1,1,0.393985342,0.000143573
5219,1,0,0.0801,1,0.0408,1,1,1,0.393985342,0.000143573
5220,1,0.029999,0.055,1,0.0264,1,1,1,0.393985342,0.000143573
5221,1,0.115419,0.0596,1,0.0213,1,1,1,0.393985342,0.000143573
5222,1,0.281618,0.0474,1,0.0089,1,1,1,0.393985342,0.000143573
5223,1,0.499811,0.0552,1,0.0084,1,1,1,0.393985342,0.000143573
5224,1,0.678784,0.0661,1,0.0161,1,1,1,0.393985342,0.000143573
5225,1,0.772977,0.0789,1,0.0244,1,1,1,0.393985342,0.000143573
5226,1,0.808507,0.1006,1,0.038,1,1,1,0.393985342,0.000143573
5227,1,0.781398,0.1886,1,0.052,1,1,1,0.393985342,0.000143573
5228,1,0.7255,0.3042,1,0.0674,1,1,1,0.393985342,0.000143573
5229,1,0.614226,0.423,1,0.0828,1,1,1,0.393985342,0.000143573
5230,1,0.4501,0.4379,1,0.0941,1,1,1,0.393985342,0.000143573
5231,1,0.260017,0.4959,1,0.1019,1,1,1,0.393985342,0.000143573
5232,1,0.102803,0.432,1,0.1117,1,1,1,0.393985342,0.000143573
5233,1,0.020598,0.4586,1,0.1137,1,1,1,0.393985342,0.000143573
5234,1,0,0.4849,1,0.1343,1,1,1,0.393985342,0.000143573
5235,1,0,0.4303,1,0.1448,1,1,1,0.393985342,0.000143573
5236,1,0,0.3779,1,0.1392,1,1,1,0.393985342,0.000143573
5237,1,0,0.3557,1,0.1155,1,1,1,0.393985342,0.000143573
5238,1,0,0.3212,1,0.1189,1,1,1,0.393985342,0.000143573
5239,1,0,0.2987,1,0.1319,1,1,1,0.393985342,0.000143573
5240,1,0,0.2616,1,0.1572,1,1,1,0.393985342,0.000143573
5241,1,0,0.1603,1,0.1972,1,1,1,0.393985342,0.000143573
5242,1,0,0.0751,1,0.2402,1,1,1,0.393985342,0.000143573
5243,1,0,0.0643,1,0.2536,1,1,1,0.393985342,0.000143573
5244,1,0.022403,0.0733,1,0.2798,1,1,1,0.393985342,0.000143573
5245,1,0.095742,0.0737,1,0.2959,1,1,1,0.393985342,0.000143573
5246,1,0.232993,0.0896,1,0.3203,1,1,1,0.393985342,0.000143573
5247,1,0.399926,0.092,1,0.3661,1,1,1,0.393985342,0.000143573
5248,1,0.547372,0.0874,1,0.3853,1,1,1,0.393985342,0.000143573
5249,1,0.61171,0.0957,1,0.4245,1,1,1,0.393985342,0.000143573
5250,1,0.644929,0.0845,1,0.4658,1,1,1,0.393985342,0.000143573
5251,1,0.665709,0.0977,1,0.5146,1,1,1,0.393985342,0.000143573
5252,1,0.552774,0.1238,1,0.579,1,1,1,0.393985342,0.000143573
5253,1,0.414956,0.2218,1,0.5901,1,1,1,0.393985342,0.000143573
5254,1,0.308816,0.2086,1,0.5888,1,1,1,0.393985342,0.000143573
5255,1,0.173604,0.2573,1,0.6219,1,1,1,0.393985342,0.000143573
5256,1,0.0666,0.3638,1,0.6337,1,1,1,0.393985342,0.000143573
5257,1,0.013002,0.3094,1,0.5697,1,1,1,0.393985342,0.000143573
5258,1,0,0.2514,1,0.4871,1,1,1,0.393985342,0.000143573
5259,1,0,0.2761,1,0.4292,1,1,1,0.393985342,0.000143573
5260,1,0,0.2431,1,0.3991,1,1,1,0.393985342,0.000143573
5261,1,0,0.1984,1,0.3188,1,1,1,0.393985342,0.000143573
5262,1,0,0.1821,1,0.2873,1,1,1,0.393985342,0.000143573
5263,1,0,0.1354,1,0.2618,1,1,1,0.393985342,0.000143573
5264,1,0,0.1056,1,0.2132,1,1,1,0.393985342,0.000143573
5265,1,0,0.0509,1,0.1763,1,1,1,0.393985342,0.000143573
5266,1,0,0.0275,1,0.1444,1,1,1,0.393985342,0.000143573
5267,1,0,0.0275,1,0.1214,1,1,1,0.393985342,0.000143573
5268,1,0.0144,0.0315,1,0.0923,1,1,1,0.393985342,0.000143573
5269,1,0.07611,0.0237,1,0.0698,1,1,1,0.393985342,0.000143573
5270,1,0.166048,0.0363,1,0.0659,1,1,1,0.393985342,0.000143573
5271,1,0.290493,0.0251,1,0.0586,1,1,1,0.393985342,0.000143573
5272,1,0.340838,0.021,1,0.0539,1,1,1,0.393985342,0.000143573
5273,1,0.443823,0.0286,1,0.0643,1,1,1,0.393985342,0.000143573
5274,1,0.442574,0.021,1,0.0811,1,1,1,0.393985342,0.000143573
5275,1,0.439242,0.032,1,0.1086,1,1,1,0.393985342,0.000143573
5276,1,0.423574,0.0672,1,0.1471,1,1,1,0.393985342,0.000143573
5277,1,0.376756,0.1228,1,0.1677,1,1,1,0.393985342,0.000143573
5278,1,0.313384,0.1626,1,0.168,1,1,1,0.393985342,0.000143573
5279,1,0.156836,0.1747,1,0.2006,1,1,1,0.393985342,0.000143573
5280,1,0.0678,0.1624,1,0.205,1,1,1,0.393985342,0.000143573
5281,1,0.017398,0.1951,1,0.2391,1,1,1,0.393985342,0.000143573
5282,1,0,0.2903,1,0.2271,1,1,1,0.393985342,0.000143573
5283,1,0,0.309,1,0.2225,1,1,1,0.393985342,0.000143573
5284,1,0,0.3197,1,0.2255,1,1,1,0.393985342,0.000143573
5285,1,0,0.256,1,0.2371,1,1,1,0.393985342,0.000143573
5286,1,0,0.2304,1,0.2552,1,1,1,0.393985342,0.000143573
5287,1,0,0.1682,1,0.2865,1,1,1,0.393985342,0.000143573
5288,1,0,0.192,1,0.2828,1,1,1,0.393985342,0.000143573
5289,1,0,0.1608,1,0.2723,1,1,1,0.393985342,0.000143573
5290,1,0,0.1082,1,0.264,1,1,1,0.393985342,0.000143573
5291,1,0,0.1094,1,0.2742,1,1,1,0.393985342,0.000143573
5292,1,0.017598,0.1614,1,0.2729,1,1,1,0.393985342,0.000143573
5293,1,0.074165,0.1665,1,0.2717,1,1,1,0.393985342,0.000143573
5294,1,0.15782,0.1738,1,0.2691,1,1,1,0.393985342,0.000143573
5295,1,0.244533,0.2189,1,0.2457,1,1,1,0.393985342,0.000143573
5296,1,0.357153,0.1982,1,0.2243,1,1,1,0.393985342,0.000143573
5297,1,0.371849,0.2073,1,0.1943,1,1,1,0.393985342,0.000143573
5298,1,0.441204,0.2488,1,0.1577,1,1,1,0.393985342,0.000143573
5299,1,0.37826,0.2438,1,0.1232,1,1,1,0.393985342,0.000143573
5300,1,0.331395,0.3022,1,0.1032,1,1,1,0.393985342,0.000143573
5301,1,0.283193,0.3724,1,0.0724,1,1,1,0.393985342,0.000143573
5302,1,0.223576,0.3696,1,0.0613,1,1,1,0.393985342,0.000143573
5303,1,0.138765,0.4162,1,0.0558,1,1,1,0.393985342,0.000143573
5304,1,0.066798,0.4177,1,0.047,1,1,1,0.393985342,0.000143573
5305,1,0.016201,0.3456,1,0.0422,1,1,1,0.393985342,0.000143573
5306,1,0,0.3515,1,0.0414,1,1,1,0.393985342,0.000143573
5307,1,0,0.3684,1,0.0454,1,1,1,0.393985342,0.000143573
5308,1,0,0.2573,1,0.0505,1,1,1,0.393985342,0.000143573
5309,1,0,0.1969,1,0.0546,1,1,1,0.393985342,0.000143573
5310,1,0,0.1815,1,0.0543,1,1,1,0.393985342,0.000143573
5311,1,0,0.1589,1,0.0765,1,1,1,0.393985342,0.000143573
5312,1,0,0.1416,1,0.0965,1,1,1,0.393985342,0.000143573
5313,1,0,0.1275,1,0.1051,1,1,1,0.393985342,0.000143573
5314,1,0,0.0852,1,0.109,1,1,1,0.393985342,0.000143573
5315,1,0,0.0718,1,0.0963,1,1,1,0.393985342,0.000143573
5316,1,0.019199,0.1027,1,0.0657,1,1,1,0.393985342,0.000143573
5317,1,0.079378,0.0867,1,0.0545,1,1,1,0.393985342,0.000143573
5318,1,0.13774,0.0585,1,0.0634,1,1,1,0.393985342,0.000143573
5319,1,0.238282,0.0675,1,0.0497,1,1,1,0.393985342,0.000143573
5320,1,0.330726,0.1008,1,0.0556,1,1,1,0.393985342,0.000143573
5321,1,0.409725,0.1281,1,0.0719,1,1,1,0.393985342,0.000143573
5322,1,0.443363,0.1231,1,0.0884,1,1,1,0.393985342,0.000143573
5323,1,0.4823,0.1855,1,0.1021,1,1,1,0.393985342,0.000143573
5324,1,0.46424,0.2192,1,0.1138,1,1,1,0.393985342,0.000143573
5325,1,0.365383,0.2604,1,0.149,1,1,1,0.393985342,0.000143573
5326,1,0.288095,0.2411,1,0.1673,1,1,1,0.393985342,0.000143573
5327,1,0.196485,0.2684,1,0.1904,1,1,1,0.393985342,0.000143573
5328,1,0.080385,0.3144,1,0.2194,1,1,1,0.393985342,0.000143573
5329,1,0.0182,0.2316,1,0.2737,1,1,1,0.393985342,0.000143573
5330,1,0,0.2645,1,0.3629,1,1,1,0.393985342,0.000143573
5331,1,0,0.2199,1,0.4559,1,1,1,0.393985342,0.000143573
5332,1,0,0.2943,1,0.5256,1,1,1,0.393985342,0.000143573
5333,1,0,0.2733,1,0.5689,1,1,1,0.393985342,0.000143573
5334,1,0,0.226,1,0.6194,1,1,1,0.393985342,0.000143573
5335,1,0,0.2037,1,0.6496,1,1,1,0.393985342,0.000143573
5336,1,0,0.1816,1,0.659,1,1,1,0.393985342,0.000143573
5337,1,0,0.1655,1,0.6916,1,1,1,0.393985342,0.000143573
5338,1,0,0.1182,1,0.6522,1,1,1,0.393985342,0.000143573
5339,1,0,0.0986,1,0.6484,1,1,1,0.393985342,0.000143573
5340,1,0.013798,0.1521,1,0.6341,1,1,1,0.393985342,0.000143573
5341,1,0.073661,0.131,1,0.6572,1,1,1,0.393985342,0.000143573
5342,1,0.197033,0.1481,1,0.6457,1,1,1,0.393985342,0.000143573
5343,1,0.36399,0.1039,1,0.6637,1,1,1,0.393985342,0.000143573
5344,1,0.507536,0.1085,1,0.6439,1,1,1,0.393985342,0.000143573
5345,1,0.652355,0.1703,1,0.6436,1,1,1,0.393985342,0.000143573
5346,1,0.708165,0.1887,1,0.6954,1,1,1,0.393985342,0.000143573
5347,1,0.649598,0.194,1,0.6971,1,1,1,0.393985342,0.000143573
5348,1,0.669175,0.2822,1,0.734,1,1,1,0.393985342,0.000143573
5349,1,0.560358,0.3389,1,0.7522,1,1,1,0.393985342,0.000143573
5350,1,0.409506,0.3238,1,0.7728,1,1,1,0.393985342,0.000143573
5351,1,0.232983,0.3392,1,0.7552,1,1,1,0.393985342,0.000143573
5352,1,0.086197,0.3191,1,0.758,1,1,1,0.393985342,0.000143573
5353,1,0.016001,0.3182,1,0.6296,1,1,1,0.393985342,0.000143573
5354,1,0,0.3665,1,0.4791,1,1,1,0.393985342,0.000143573
5355,1,0,0.3264,1,0.4549,1,1,1,0.393985342,0.000143573
5356,1,0,0.2614,1,0.4646,1,1,1,0.393985342,0.000143573
5357,1,0,0.1736,1,0.5445,1,1,1,0.393985342,0.000143573
5358,1,0,0.199,1,0.6842,1,1,1,0.393985342,0.000143573
5359,1,0,0.1718,1,0.7332,1,1,1,0.393985342,0.000143573
5360,1,0,0.1902,1,0.7057,1,1,1,0.393985342,0.000143573
5361,1,0,0.1466,1,0.5869,1,1,1,0.393985342,0.000143573
5362,1,0,0.0713,1,0.5188,1,1,1,0.393985342,0.000143573
5363,1,0,0.0432,1,0.5482,1,1,1,0.393985342,0.000143573
5364,1,0.019199,0.0473,1,0.5945,1,1,1,0.393985342,0.000143573
5365,1,0.088379,0.0561,1,0.6177,1,1,1,0.393985342,0.000143573
5366,1,0.194571,0.0654,1,0.6398,1,1,1,0.393985342,0.000143573
5367,1,0.40138,0.0863,1,0.6717,1,1,1,0.393985342,0.000143573
5368,1,0.567049,0.0999,1,0.6787,1,1,1,0.393985342,0.000143573
5369,1,0.741,0.1617,1,0.6805,1,1,1,0.393985342,0.000143573
5370,1,0.765547,0.2084,1,0.6556,1,1,1,0.393985342,0.000143573
5371,1,0.700383,0.2491,1,0.6593,1,1,1,0.393985342,0.000143573
5372,1,0.613578,0.3935,1,0.7093,1,1,1,0.393985342,0.000143573
5373,1,0.515232,0.4574,1,0.6966,1,1,1,0.393985342,0.000143573
5374,1,0.412608,0.4328,1,0.7392,1,1,1,0.393985342,0.000143573
5375,1,0.20756,0.3809,1,0.7463,1,1,1,0.393985342,0.000143573
5376,1,0.074,0.4166,1,0.7723,1,1,1,0.393985342,0.000143573
5377,1,0.0114,0.4498,1,0.7801,1,1,1,0.393985342,0.000143573
5378,1,0,0.4479,1,0.8027,1,1,1,0.393985342,0.000143573
5379,1,0,0.4672,1,0.7904,1,1,1,0.393985342,0.000143573
5380,1,0,0.4045,1,0.7786,1,1,1,0.393985342,0.000143573
5381,1,0,0.3433,1,0.7515,1,1,1,0.393985342,0.000143573
5382,1,0,0.3151,1,0.6834,1,1,1,0.393985342,0.000143573
5383,1,0,0.27,1,0.6255,1,1,1,0.393985342,0.000143573
5384,1,0,0.1825,1,0.548,1,1,1,0.393985342,0.000143573
5385,1,0,0.1459,1,0.489,1,1,1,0.393985342,0.000143573
5386,1,0,0.1156,1,0.4772,1,1,1,0.393985342,0.000143573
5387,1,0,0.1052,1,0.4502,1,1,1,0.393985342,0.000143573
5388,1,0.021194,0.0498,1,0.4231,1,1,1,0.393985342,0.000143573
5389,1,0.096827,0.0302,1,0.3943,1,1,1,0.393985342,0.000143573
5390,1,0.275002,0.0336,1,0.4091,1,1,1,0.393985342,0.000143573
5391,1,0.393992,0.0605,1,0.4163,1,1,1,0.393985342,0.000143573
5392,1,0.590181,0.0895,1,0.4311,1,1,1,0.393985342,0.000143573
5393,1,0.712438,0.0705,1,0.4195,1,1,1,0.393985342,0.000143573
5394,1,0.754109,0.0853,1,0.3951,1,1,1,0.393985342,0.000143573
5395,1,0.719185,0.1277,1,0.4407,1,1,1,0.393985342,0.000143573
5396,1,0.652929,0.2839,1,0.5203,1,1,1,0.393985342,0.000143573
5397,1,0.564966,0.4382,1,0.5651,1,1,1,0.393985342,0.000143573
5398,1,0.34603,0.4351,1,0.593,1,1,1,0.393985342,0.000143573
5399,1,0.229508,0.4091,1,0.5966,1,1,1,0.393985342,0.000143573
5400,1,0.083804,0.39,1,0.5843,1,1,1,0.393985342,0.000143573
5401,1,0.0168,0.3994,1,0.5406,1,1,1,0.393985342,0.000143573
5402,1,0,0.3554,1,0.5113,1,1,1,0.393985342,0.000143573
5403,1,0,0.3171,1,0.4961,1,1,1,0.393985342,0.000143573
5404,1,0,0.247,1,0.472,1,1,1,0.393985342,0.000143573
5405,1,0,0.2177,1,0.4505,1,1,1,0.393985342,0.000143573
5406,1,0,0.1794,1,0.3855,1,1,1,0.393985342,0.000143573
5407,1,0,0.1405,1,0.3271,1,1,1,0.393985342,0.000143573
5408,1,0,0.1027,1,0.2673,1,1,1,0.393985342,0.000143573
5409,1,0,0.0783,1,0.2202,1,1,1,0.393985342,0.000143573
5410,1,0,0.0495,1,0.2274,1,1,1,0.393985342,0.000143573
5411,1,0,0.0487,1,0.2837,1,1,1,0.393985342,0.000143573
5412,1,0.016601,0.0865,1,0.3398,1,1,1,0.393985342,0.000143573
5413,1,0.097764,0.1341,1,0.3788,1,1,1,0.393985342,0.000143573
5414,1,0.198532,0.1677,1,0.3681,1,1,1,0.393985342,0.000143573
5415,1,0.29073,0.2008,1,0.3774,1,1,1,0.393985342,0.000143573
5416,1,0.360403,0.271,1,0.3505,1,1,1,0.393985342,0.000143573
5417,1,0.422763,0.3795,1,0.3361,1,1,1,0.393985342,0.000143573
5418,1,0.513028,0.3792,1,0.3713,1,1,1,0.393985342,0.000143573
5419,1,0.546271,0.5282,1,0.4416,1,1,1,0.393985342,0.000143573
5420,1,0.608372,0.5467,1,0.5103,1,1,1,0.393985342,0.000143573
5421,1,0.499666,0.6381,1,0.5374,1,1,1,0.393985342,0.000143573
5422,1,0.397585,0.6432,1,0.499,1,1,1,0.393985342,0.000143573
5423,1,0.232262,0.6943,1,0.4138,1,1,1,0.393985342,0.000143573
5424,1,0.074816,0.6415,1,0.4296,1,1,1,0.393985342,0.000143573
5425,1,0.015,0.6607,1,0.383,1,1,1,0.393985342,0.000143573
5426,1,0,0.5474,1,0.3278,1,1,1,0.393985342,0.000143573
5427,1,0,0.5076,1,0.3111,1,1,1,0.393985342,0.000143573
5428,1,0,0.6118,1,0.3098,1,1,1,0.393985342,0.000143573
5429,1,0,0.6322,1,0.3367,1,1,1,0.393985342,0.000143573
5430,1,0,0.5134,1,0.356,1,1,1,0.393985342,0.000143573
5431,1,0,0.4763,1,0.3376,1,1,1,0.393985342,0.000143573
5432,1,0,0.3591,1,0.2968,1,1,1,0.393985342,0.000143573
5433,1,0,0.2719,1,0.2829,1,1,1,0.393985342,0.000143573
5434,1,0,0.3214,1,0.2704,1,1,1,0.393985342,0.000143573
5435,1,0,0.4164,1,0.2639,1,1,1,0.393985342,0.000143573
5436,1,0.026,0.4783,1,0.233,1,1,1,0.393985342,0.000143573
5437,1,0.115415,0.42,1,0.2035,1,1,1,0.393985342,0.000143573
5438,1,0.284457,0.4226,1,0.1987,1,1,1,0.393985342,0.000143573
5439,1,0.497752,0.4284,1,0.1781,1,1,1,0.393985342,0.000143573
5440,1,0.563011,0.4106,1,0.1526,1,1,1,0.393985342,0.000143573
5441,1,0.669935,0.3899,1,0.1083,1,1,1,0.393985342,0.000143573
