Time_Index,res_hydro_1,natural_gas_ccs_2,solar_pv_2,onshore_wind_2,battery_2,offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,fusion_2,natural_gas_ccs_3,solar_pv_3,onshore_wind_3,battery_3,offshore_wind_3,natural_gas_3,nuclear_3,ror_hydro_3,pumped_hydro_3,fusion_3,natural_gas_ccs_4,solar_pv_4,onshore_wind_4,battery_4,offshore_wind_4,natural_gas_4,nuclear_4,ror_hydro_4,pumped_hydro_4,fusion_4,natural_gas_ccs_5,solar_pv_5,onshore_wind_5,battery_5,offshore_wind_5,natural_gas_5,nuclear_5,ror_hydro_5,pumped_hydro_5,fusion_5,natural_gas_ccs_6,solar_pv_6,onshore_wind_6,battery_6,offshore_wind_6,natural_gas_6,nuclear_6,ror_hydro_6,pumped_hydro_6,fusion_6,natural_gas_ccs_7,solar_pv_7,onshore_wind_7,battery_7,offshore_wind_7,natural_gas_7,nuclear_7,ror_hydro_7,pumped_hydro_7,fusion_7
743,2.62E-01,1,0,0.718558825,1,0.81,1,1,0.552743642,1,1,1,0,0.712890867,1,0,1,1,0.552743642,1,1,1,0,0.68056848,1,0,1,1,0.552743642,1,1,1,0,0.712890867,1,0,1,1,0.552743642,1,1,1,0,0.68056848,1,0.81,1,1,0.552743642,1,1,1,0,0.729702231,1,0,1,1,0.552743642,1,1
744,2.62E-01,1,0,0.697110303,1,0.81,1,1,0.552743642,1,1,1,0,0.667638473,1,0,1,1,0.552743642,1,1,1,0,0.6222015,1,0,1,1,0.552743642,1,1,1,0,0.667638473,1,0,1,1,0.552743642,1,1,1,0,0.6222015,1,0.81,1,1,0.552743642,1,1,1,0,0.689256111,1,0,1,1,0.552743642,1,1
745,2.16E-01,1,0,0.757940637,1,0.81,1,1,0.533235667,1,1,1,0,0.732218709,1,0,1,1,0.533235667,1,1,1,0,0.68745024,1,0,1,1,0.533235667,1,1,1,0,0.732218709,1,0,1,1,0.533235667,1,1,1,0,0.68745024,1,0.81,1,1,0.533235667,1,1,1,0,0.755933168,1,0,1,1,0.533235667,1,1
746,2.16E-01,1,0,0.703830346,1,0.81,1,1,0.533235667,1,1,1,0,0.678633749,1,0,1,1,0.533235667,1,1,1,0,0.6399405,1,0,1,1,0.533235667,1,1,1,0,0.678633749,1,0,1,1,0.533235667,1,1,1,0,0.6399405,1,0.81,1,1,0.533235667,1,1,1,0,0.684780573,1,0,1,1,0.533235667,1,1
747,2.16E-01,1,0,0.696242027,1,0.81,1,1,0.533235667,1,1,1,0,0.644445969,1,0,1,1,0.533235667,1,1,1,0,0.609687,1,0,1,1,0.533235667,1,1,1,0,0.644445969,1,0,1,1,0.533235667,1,1,1,0,0.609687,1,0.81,1,1,0.533235667,1,1,1,0,0.681493848,1,0,1,1,0.533235667,1,1
748,2.16E-01,1,0,0.652392371,1,0.81,1,1,0.533235667,1,1,1,0,0.612596139,1,0,1,1,0.533235667,1,1,1,0,0.55227744,1,0,1,1,0.533235667,1,1,1,0,0.612596139,1,0,1,1,0.533235667,1,1,1,0,0.55227744,1,0.81,1,1,0.533235667,1,1,1,0,0.625288042,1,0,1,1,0.533235667,1,1
749,2.16E-01,1,0,0.709912141,1,0.81,1,1,0.533235667,1,1,1,0,0.668167965,1,0,1,1,0.533235667,1,1,1,0,0.640548,1,0,1,1,0.533235667,1,1,1,0,0.668167965,1,0,1,1,0.533235667,1,1,1,0,0.640548,1,0.81,1,1,0.533235667,1,1,1,0,0.695101019,1,0,1,1,0.533235667,1,1
750,2.16E-01,1,0,0.692503353,1,0.81,1,1,0.533235667,1,1,1,0,0.65071749,1,0,1,1,0.533235667,1,1,1,0,0.644436,1,0,1,1,0.533235667,1,1,1,0,0.65071749,1,0,1,1,0.533235667,1,1,1,0,0.644436,1,0.81,1,1,0.533235667,1,1,1,0,0.673729232,1,0,1,1,0.533235667,1,1
751,2.16E-01,1,0,0.63709588,1,0.81,1,1,0.533235667,1,1,1,0,0.581746114,1,0,1,1,0.533235667,1,1,1,0,0.605313,1,0,1,1,0.533235667,1,1,1,0,0.581746114,1,0,1,1,0.533235667,1,1,1,0,0.605313,1,0.81,1,1,0.533235667,1,1,1,0,0.603805537,1,0,1,1,0.533235667,1,1
752,2.16E-01,1,0.125540627,0.590916452,1,0.81,1,1,0.533235667,1,1,1,0.16808877,0.496499638,1,0,1,1,0.533235667,1,1,1,0.170157313,0.5297724,1,0,1,1,0.533235667,1,1,1,0.16808877,0.496499638,1,0,1,1,0.533235667,1,1,1,0.170157313,0.5297724,1,0.81,1,1,0.533235667,1,1,1,0.131953939,0.543612279,1,0,1,1,0.533235667,1,1
753,2.16E-01,1,0.256788474,0.543789306,1,0.81,1,1,0.533235667,1,1,1,0.312731774,0.495227426,1,0,1,1,0.533235667,1,1,1,0.313401086,0.602883,1,0,1,1,0.533235667,1,1,1,0.312731774,0.495227426,1,0,1,1,0.533235667,1,1,1,0.313401086,0.602883,1,0.81,1,1,0.533235667,1,1,1,0.287231173,0.47728633,1,0,1,1,0.533235667,1,1
754,2.16E-01,1,0.507878411,0.462535461,1,0.81,1,1,0.533235667,1,1,1,0.565805476,0.464467756,1,0,1,1,0.533235667,1,1,1,0.566592854,0.58089312,1,0,1,1,0.533235667,1,1,1,0.565805476,0.464467756,1,0,1,1,0.533235667,1,1,1,0.566592854,0.58089312,1,0.81,1,1,0.533235667,1,1,1,0.565169964,0.409460699,1,0,1,1,0.533235667,1,1
755,2.16E-01,1,0.686312833,0.514565577,1,0.81,1,1,0.533235667,1,1,1,0.815236887,0.497469044,1,0,1,1,0.533235667,1,1,1,0.815962764,0.595836,1,0,1,1,0.533235667,1,1,1,0.815236887,0.497469044,1,0,1,1,0.533235667,1,1,1,0.815962764,0.595836,1,0.81,1,1,0.533235667,1,1,1,0.706676059,0.477832081,1,0,1,1,0.533235667,1,1
756,2.16E-01,1,0.755351061,0.604343852,1,0.81,1,1,0.533235667,1,1,1,0.8256,0.556691676,1,0,1,1,0.533235667,1,1,1,0.8256,0.58804704,1,0,1,1,0.533235667,1,1,1,0.8256,0.556691676,1,0,1,1,0.533235667,1,1,1,0.8256,0.58804704,1,0.80503843,1,1,0.533235667,1,1,1,0.8256,0.588188998,1,0,1,1,0.533235667,1,1
757,2.16E-01,1,0.707670148,0.672976184,1,0.809787375,1,1,0.533235667,1,1,1,0.775738402,0.632139766,1,0,1,1,0.533235667,1,1,1,0.792358935,0.6149115,1,0,1,1,0.533235667,1,1,1,0.775738402,0.632139766,1,0,1,1,0.533235667,1,1,1,0.792358935,0.6149115,1,0.789740297,1,1,0.533235667,1,1,1,0.761840674,0.670937353,1,0,1,1,0.533235667,1,1
758,2.16E-01,1,0.397979308,0.698291853,1,0.808426727,1,1,0.533235667,1,1,1,0.752734756,0.636691962,1,0,1,1,0.533235667,1,1,1,0.679869512,0.57016224,1,0,1,1,0.533235667,1,1,1,0.752734756,0.636691962,1,0,1,1,0.533235667,1,1,1,0.679869512,0.57016224,1,0.783626416,1,1,0.533235667,1,1,1,0.528194681,0.692705242,1,0,1,1,0.533235667,1,1
759,2.16E-01,1,0.329270426,0.717101,1,0.801364102,1,1,0.533235667,1,1,1,0.431941292,0.691457975,1,0,1,1,0.533235667,1,1,1,0.463727812,0.67196628,1,0,1,1,0.533235667,1,1,1,0.431941292,0.691457975,1,0,1,1,0.533235667,1,1,1,0.463727812,0.67196628,1,0.804815745,1,1,0.533235667,1,1,1,0.396066629,0.697863317,1,0,1,1,0.533235667,1,1
760,2.16E-01,1,0.166173163,0.728598038,1,0.799680608,1,1,0.533235667,1,1,1,0.142475999,0.708416786,1,0,1,1,0.533235667,1,1,1,0.111690972,0.71081874,1,0,1,1,0.533235667,1,1,1,0.142475999,0.708416786,1,0,1,1,0.533235667,1,1,1,0.111690972,0.71081874,1,0.803516748,1,1,0.533235667,1,1,1,0.148617535,0.716516079,1,0,1,1,0.533235667,1,1
761,2.16E-01,1,0.036647767,0.739954787,1,0.802677868,1,1,0.533235667,1,1,1,0.027079241,0.727756138,1,0,1,1,0.533235667,1,1,1,0.020367755,0.6766497,1,0,1,1,0.533235667,1,1,1,0.027079241,0.727756138,1,0,1,1,0.533235667,1,1,1,0.020367755,0.6766497,1,0.808926144,1,1,0.533235667,1,1,1,0.028621035,0.738463477,1,0,1,1,0.533235667,1,1
762,2.16E-01,1,0,0.66851935,1,0.80117736,1,1,0.533235667,1,1,1,0,0.625173298,1,0,1,1,0.533235667,1,1,1,0,0.52261848,1,0,1,1,0.533235667,1,1,1,0,0.625173298,1,0,1,1,0.533235667,1,1,1,0,0.52261848,1,0.804834302,1,1,0.533235667,1,1,1,0,0.662815575,1,0,1,1,0.533235667,1,1
763,2.16E-01,1,0,0.594836374,1,0.80454375,1,1,0.533235667,1,1,1,0,0.536886463,1,0,1,1,0.533235667,1,1,1,0,0.47844108,1,0,1,1,0.533235667,1,1,1,0,0.536886463,1,0,1,1,0.533235667,1,1,1,0,0.47844108,1,0.801280617,1,1,0.533235667,1,1,1,0,0.565440407,1,0,1,1,0.533235667,1,1
764,2.16E-01,1,0,0.605104783,1,0.809456625,1,1,0.533235667,1,1,1,0,0.549466143,1,0,1,1,0.533235667,1,1,1,0,0.46906938,1,0,1,1,0.533235667,1,1,1,0,0.549466143,1,0,1,1,0.533235667,1,1,1,0,0.46906938,1,0.757753731,1,1,0.533235667,1,1,1,0,0.58124461,1,0,1,1,0.533235667,1,1
765,2.16E-01,1,0,0.63439719,1,0.81,1,1,0.533235667,1,1,1,0,0.506716321,1,0,1,1,0.533235667,1,1,1,0,0.47858526,1,0,1,1,0.533235667,1,1,1,0,0.506716321,1,0,1,1,0.533235667,1,1,1,0,0.47858526,1,0.77672015,1,1,0.533235667,1,1,1,0,0.613805793,1,0,1,1,0.533235667,1,1
766,2.16E-01,1,0,0.600414043,1,0.81,1,1,0.533235667,1,1,1,0,0.528588061,1,0,1,1,0.533235667,1,1,1,0,0.601425,1,0,1,1,0.533235667,1,1,1,0,0.528588061,1,0,1,1,0.533235667,1,1,1,0,0.601425,1,0.764332489,1,1,0.533235667,1,1,1,0,0.571774768,1,0,1,1,0.533235667,1,1
767,2.16E-01,1,0,0.62801338,1,0.81,1,1,0.533235667,1,1,1,0,0.615188044,1,0,1,1,0.533235667,1,1,1,0,0.665658,1,0,1,1,0.533235667,1,1,1,0,0.615188044,1,0,1,1,0.533235667,1,1,1,0,0.665658,1,0.791029971,1,1,0.533235667,1,1,1,0,0.592107918,1,0,1,1,0.533235667,1,1
768,2.16E-01,1,0,0.569094173,1,0.81,1,1,0.533235667,1,1,1,0,0.589737052,1,0,1,1,0.533235667,1,1,1,0,0.70891524,1,0,1,1,0.533235667,1,1,1,0,0.589737052,1,0,1,1,0.533235667,1,1,1,0,0.70891524,1,0.788548621,1,1,0.533235667,1,1,1,0,0.531873132,1,0,1,1,0.533235667,1,1
769,2.16E-01,1,0,0.527284929,1,0.81,1,1,0.533235667,1,1,1,0,0.495114803,1,0,1,1,0.533235667,1,1,1,0,0.51765804,1,0,1,1,0.533235667,1,1,1,0,0.495114803,1,0,1,1,0.533235667,1,1,1,0,0.51765804,1,0.806374542,1,1,0.533235667,1,1,1,0,0.487581061,1,0,1,1,0.533235667,1,1
770,2.16E-01,1,0,0.46591493,1,0.81,1,1,0.533235667,1,1,1,0,0.42937849,1,0,1,1,0.533235667,1,1,1,0,0.42131016,1,0,1,1,0.533235667,1,1,1,0,0.42937849,1,0,1,1,0.533235667,1,1,1,0,0.42131016,1,0.806198249,1,1,0.533235667,1,1,1,0,0.429055299,1,0,1,1,0.533235667,1,1
771,2.16E-01,1,0,0.386161638,1,0.81,1,1,0.533235667,1,1,1,0,0.346323714,1,0,1,1,0.533235667,1,1,1,0,0.33348348,1,0,1,1,0.533235667,1,1,1,0,0.346323714,1,0,1,1,0.533235667,1,1,1,0,0.33348348,1,0.81,1,1,0.533235667,1,1,1,0,0.377941728,1,0,1,1,0.533235667,1,1
772,2.16E-01,1,0,0.420824078,1,0.809787375,1,1,0.533235667,1,1,1,0,0.342964746,1,0,1,1,0.533235667,1,1,1,0,0.3178683,1,0,1,1,0.533235667,1,1,1,0,0.342964746,1,0,1,1,0.533235667,1,1,1,0,0.3178683,1,0.807839512,1,1,0.533235667,1,1,1,0,0.36473201,1,0,1,1,0.533235667,1,1
773,2.16E-01,1,0,0.386539722,1,0.806829311,1,1,0.533235667,1,1,1,0,0.303486568,1,0,1,1,0.533235667,1,1,1,0,0.21765834,1,0,1,1,0.533235667,1,1,1,0,0.303486568,1,0,1,1,0.533235667,1,1,1,0,0.21765834,1,0.801068411,1,1,0.533235667,1,1,1,0,0.330474786,1,0,1,1,0.533235667,1,1
774,2.16E-01,1,0,0.39407097,1,0.795754664,1,1,0.533235667,1,1,1,0,0.28992623,1,0,1,1,0.533235667,1,1,1,0,0.23272596,1,0,1,1,0.533235667,1,1,1,0,0.28992623,1,0,1,1,0.533235667,1,1,1,0,0.23272596,1,0.792378038,1,1,0.533235667,1,1,1,0,0.367038338,1,0,1,1,0.533235667,1,1
775,2.16E-01,1,0,0.429873468,1,0.785322254,1,1,0.533235667,1,1,1,0,0.374498964,1,0,1,1,0.533235667,1,1,1,0,0.30846744,1,0,1,1,0.533235667,1,1,1,0,0.374498964,1,0,1,1,0.533235667,1,1,1,0,0.30846744,1,0.777823696,1,1,0.533235667,1,1,1,0,0.4278482,1,0,1,1,0.533235667,1,1
776,2.16E-01,1,0.182277744,0.369374252,1,0.741135789,1,1,0.533235667,1,1,1,0.187108654,0.35940166,1,0,1,1,0.533235667,1,1,1,0.189692477,0.37455534,1,0,1,1,0.533235667,1,1,1,0.187108654,0.35940166,1,0,1,1,0.533235667,1,1,1,0.189692477,0.37455534,1,0.505017615,1,1,0.533235667,1,1,1,0.190823223,0.36111459,1,0,1,1,0.533235667,1,1
777,2.16E-01,1,0.316560451,0.364801251,1,0.659423058,1,1,0.533235667,1,1,1,0.318644119,0.359543379,1,0,1,1,0.533235667,1,1,1,0.318784381,0.44578188,1,0,1,1,0.533235667,1,1,1,0.318644119,0.359543379,1,0,1,1,0.533235667,1,1,1,0.318784381,0.44578188,1,0.301955163,1,1,0.533235667,1,1,1,0.318257786,0.324731777,1,0,1,1,0.533235667,1,1
778,2.16E-01,1,0.554247401,0.294378642,1,0.519956356,1,1,0.533235667,1,1,1,0.570704202,0.261556444,1,0,1,1,0.533235667,1,1,1,0.571706638,0.23606154,1,0,1,1,0.533235667,1,1,1,0.570704202,0.261556444,1,0,1,1,0.533235667,1,1,1,0.571706638,0.23606154,1,0.25614479,1,1,0.533235667,1,1,1,0.571497141,0.298061064,1,0,1,1,0.533235667,1,1
779,2.16E-01,1,0.744189457,0.203530781,1,0.338292027,1,1,0.533235667,1,1,1,0.817008176,0.189540674,1,0,1,1,0.533235667,1,1,1,0.817881769,0.20569626,1,0,1,1,0.533235667,1,1,1,0.817008176,0.189540674,1,0,1,1,0.533235667,1,1,1,0.817881769,0.20569626,1,0.229412892,1,1,0.533235667,1,1,1,0.817528361,0.182548384,1,0,1,1,0.533235667,1,1
780,2.16E-01,1,0.799859403,0.293389357,1,0.267046214,1,1,0.533235667,1,1,1,0.8256,0.23912299,1,0,1,1,0.533235667,1,1,1,0.8256,0.27789804,1,0,1,1,0.533235667,1,1,1,0.8256,0.23912299,1,0,1,1,0.533235667,1,1,1,0.8256,0.27789804,1,0.259194351,1,1,0.533235667,1,1,1,0.790202342,0.241583628,1,0,1,1,0.533235667,1,1
781,2.16E-01,1,0.773937319,0.339112989,1,0.267882155,1,1,0.533235667,1,1,1,0.8256,0.285697239,1,0,1,1,0.533235667,1,1,1,0.8256,0.34306254,1,0,1,1,0.533235667,1,1,1,0.8256,0.285697239,1,0,1,1,0.533235667,1,1,1,0.8256,0.34306254,1,0.334281347,1,1,0.533235667,1,1,1,0.8256,0.269572982,1,0,1,1,0.533235667,1,1
782,2.16E-01,1,0.64634463,0.443941856,1,0.315732633,1,1,0.533235667,1,1,1,0.605102606,0.367575951,1,0,1,1,0.533235667,1,1,1,0.678601737,0.42359598,1,0,1,1,0.533235667,1,1,1,0.605102606,0.367575951,1,0,1,1,0.533235667,1,1,1,0.678601737,0.42359598,1,0.378206266,1,1,0.533235667,1,1,1,0.644033337,0.384478635,1,0,1,1,0.533235667,1,1
783,2.16E-01,1,0.348564771,0.428686506,1,0.365725373,1,1,0.533235667,1,1,1,0.206805707,0.397674954,1,0,1,1,0.533235667,1,1,1,0.258656408,0.53662824,1,0,1,1,0.533235667,1,1,1,0.206805707,0.397674954,1,0,1,1,0.533235667,1,1,1,0.258656408,0.53662824,1,0.482925615,1,1,0.533235667,1,1,1,0.326681996,0.357288495,1,0,1,1,0.533235667,1,1
784,2.16E-01,1,0.129450916,0.464709316,1,0.419073569,1,1,0.533235667,1,1,1,0.025423009,0.45978508,1,0,1,1,0.533235667,1,1,1,0.037314954,0.62451,1,0,1,1,0.533235667,1,1,1,0.025423009,0.45978508,1,0,1,1,0.533235667,1,1,1,0.037314954,0.62451,1,0.659710755,1,1,0.533235667,1,1,1,0.089591089,0.399530535,1,0,1,1,0.533235667,1,1
785,2.16E-01,1,0.025145048,0.48875021,1,0.566361049,1,1,0.533235667,1,1,1,0.002280742,0.458335926,1,0,1,1,0.533235667,1,1,1,0.004561484,0.57582576,1,0,1,1,0.533235667,1,1,1,0.002280742,0.458335926,1,0,1,1,0.533235667,1,1,1,0.004561484,0.57582576,1,0.793295441,1,1,0.533235667,1,1,1,0.015731559,0.41535745,1,0,1,1,0.533235667,1,1
786,2.16E-01,1,0,0.402428292,1,0.680909351,1,1,0.533235667,1,1,1,0,0.392841984,1,0,1,1,0.533235667,1,1,1,0,0.56882088,1,0,1,1,0.533235667,1,1,1,0,0.392841984,1,0,1,1,0.533235667,1,1,1,0,0.56882088,1,0.808425102,1,1,0.533235667,1,1,1,0,0.30800647,1,0,1,1,0.533235667,1,1
787,2.16E-01,1,0,0.378501393,1,0.778233953,1,1,0.533235667,1,1,1,0,0.336492026,1,0,1,1,0.533235667,1,1,1,0,0.4768551,1,0,1,1,0.533235667,1,1,1,0,0.336492026,1,0,1,1,0.533235667,1,1,1,0,0.4768551,1,0.808851915,1,1,0.533235667,1,1,1,0,0.308723557,1,0,1,1,0.533235667,1,1
788,2.16E-01,1,0,0.392596385,1,0.80765947,1,1,0.533235667,1,1,1,0,0.360430593,1,0,1,1,0.533235667,1,1,1,0,0.5700132,1,0,1,1,0.533235667,1,1,1,0,0.360430593,1,0,1,1,0.533235667,1,1,1,0,0.5700132,1,0.81,1,1,0.533235667,1,1,1,0,0.322187022,1,0,1,1,0.533235667,1,1
789,2.16E-01,1,0,0.386656649,1,0.80957475,1,1,0.533235667,1,1,1,0,0.311199646,1,0,1,1,0.533235667,1,1,1,0,0.50295168,1,0,1,1,0.533235667,1,1,1,0,0.311199646,1,0,1,1,0.533235667,1,1,1,0,0.50295168,1,0.81,1,1,0.533235667,1,1,1,0,0.313170802,1,0,1,1,0.533235667,1,1
790,2.16E-01,1,0,0.343445875,1,0.809125875,1,1,0.533235667,1,1,1,0,0.294696831,1,0,1,1,0.533235667,1,1,1,0,0.4252095,1,0,1,1,0.533235667,1,1,1,0,0.294696831,1,0,1,1,0.533235667,1,1,1,0,0.4252095,1,0.809807606,1,1,0.533235667,1,1,1,0,0.284359458,1,0,1,1,0.533235667,1,1
791,2.16E-01,1,0,0.43093299,1,0.808417125,1,1,0.533235667,1,1,1,0,0.422733799,1,0,1,1,0.533235667,1,1,1,0,0.4927149,1,0,1,1,0.533235667,1,1,1,0,0.422733799,1,0,1,1,0.533235667,1,1,1,0,0.4927149,1,0.736244176,1,1,0.533235667,1,1,1,0,0.395593759,1,0,1,1,0.533235667,1,1
792,2.16E-01,1,0,0.437800852,1,0.807118875,1,1,0.533235667,1,1,1,0,0.399237219,1,0,1,1,0.533235667,1,1,1,0,0.45854424,1,0,1,1,0.533235667,1,1,1,0,0.399237219,1,0,1,1,0.533235667,1,1,1,0,0.45854424,1,0.647020629,1,1,0.533235667,1,1,1,0,0.385284729,1,0,1,1,0.533235667,1,1
793,2.16E-01,1,0,0.378494473,1,0.802649177,1,1,0.533235667,1,1,1,0,0.394672363,1,0,1,1,0.533235667,1,1,1,0,0.4602744,1,0,1,1,0.533235667,1,1,1,0,0.394672363,1,0,1,1,0.533235667,1,1,1,0,0.4602744,1,0.580044269,1,1,0.533235667,1,1,1,0,0.378226574,1,0,1,1,0.533235667,1,1
794,2.16E-01,1,0,0.293397309,1,0.718308563,1,1,0.533235667,1,1,1,0,0.256126136,1,0,1,1,0.533235667,1,1,1,0,0.30043548,1,0,1,1,0.533235667,1,1,1,0,0.256126136,1,0,1,1,0.533235667,1,1,1,0,0.30043548,1,0.48972412,1,1,0.533235667,1,1,1,0,0.251633496,1,0,1,1,0.533235667,1,1
795,2.16E-01,1,0,0.109298013,1,0.577249401,1,1,0.533235667,1,1,1,0,0.12073374,1,0,1,1,0.533235667,1,1,1,0,0.24146748,1,0,1,1,0.533235667,1,1,1,0,0.12073374,1,0,1,1,0.533235667,1,1,1,0,0.24146748,1,0.251075981,1,1,0.533235667,1,1,1,0,0.06036687,1,0,1,1,0.533235667,1,1
796,2.16E-01,1,0,0.058160779,1,0.49570164,1,1,0.533235667,1,1,1,0,0.046775159,1,0,1,1,0.533235667,1,1,1,0,0.08881812,1,0,1,1,0.533235667,1,1,1,0,0.046775159,1,0,1,1,0.533235667,1,1,1,0,0.08881812,1,0.212384641,1,1,0.533235667,1,1,1,0,0.02900534,1,0,1,1,0.533235667,1,1
797,2.16E-01,1,0,0.109580412,1,0.376393104,1,1,0.533235667,1,1,1,0,0.126731181,1,0,1,1,0.533235667,1,1,1,0,0.18476424,1,0,1,1,0.533235667,1,1,1,0,0.126731181,1,0,1,1,0.533235667,1,1,1,0,0.18476424,1,0.171966917,1,1,0.533235667,1,1,1,0,0.094073695,1,0,1,1,0.533235667,1,1
798,2.16E-01,1,0,0.116443064,1,0.300829229,1,1,0.533235667,1,1,1,0,0.149140306,1,0,1,1,0.533235667,1,1,1,0,0.2013255,1,0,1,1,0.533235667,1,1,1,0,0.149140306,1,0,1,1,0.533235667,1,1,1,0,0.2013255,1,0.164997827,1,1,0.533235667,1,1,1,0,0.114776405,1,0,1,1,0.533235667,1,1
799,2.16E-01,1,0,0.111435577,1,0.234704477,1,1,0.533235667,1,1,1,0,0.166897347,1,0,1,1,0.533235667,1,1,1,0,0.195858,1,0,1,1,0.533235667,1,1,1,0,0.166897347,1,0,1,1,0.533235667,1,1,1,0,0.195858,1,0.115495434,1,1,0.533235667,1,1,1,0,0.125633706,1,0,1,1,0.533235667,1,1
800,2.16E-01,1,0.037530345,0.084922586,1,0.197235719,1,1,0.533235667,1,1,1,0.026198493,0.115104939,1,0,1,1,0.533235667,1,1,1,0.024921686,0.17864712,1,0,1,1,0.533235667,1,1,1,0.026198493,0.115104939,1,0,1,1,0.533235667,1,1,1,0.024921686,0.17864712,1,0.129146493,1,1,0.533235667,1,1,1,0.020191558,0.075871018,1,0,1,1,0.533235667,1,1
801,2.16E-01,1,0.136183339,0.108746887,1,0.189522861,1,1,0.533235667,1,1,1,0.149059753,0.145299995,1,0,1,1,0.533235667,1,1,1,0.16256275,0.227205,1,0,1,1,0.533235667,1,1,1,0.149059753,0.145299995,1,0,1,1,0.533235667,1,1,1,0.16256275,0.227205,1,0.152806347,1,1,0.533235667,1,1,1,0.108738419,0.08786711,1,0,1,1,0.533235667,1,1
802,2.16E-01,1,0.209317058,0.073266018,1,0.188422115,1,1,0.533235667,1,1,1,0.209053427,0.065608165,1,0,1,1,0.533235667,1,1,1,0.207097025,0.0459756,1,0,1,1,0.533235667,1,1,1,0.209053427,0.065608165,1,0,1,1,0.533235667,1,1,1,0.207097025,0.0459756,1,0.152824014,1,1,0.533235667,1,1,1,0.170606207,0.05477328,1,0,1,1,0.533235667,1,1
803,2.16E-01,1,0.291638235,0.076324849,1,0.199106413,1,1,0.533235667,1,1,1,0.165756716,0.076753512,1,0,1,1,0.533235667,1,1,1,0.143726027,0.0557604,1,0,1,1,0.533235667,1,1,1,0.165756716,0.076753512,1,0,1,1,0.533235667,1,1,1,0.143726027,0.0557604,1,0.141081917,1,1,0.533235667,1,1,1,0.151273526,0.074071388,1,0,1,1,0.533235667,1,1
804,2.16E-01,1,0.321603242,0.018753215,1,0.202861031,1,1,0.533235667,1,1,1,0.189620114,0.015488141,1,0,1,1,0.533235667,1,1,1,0.153826903,0.0245916,1,0,1,1,0.533235667,1,1,1,0.189620114,0.015488141,1,0,1,1,0.533235667,1,1,1,0.153826903,0.0245916,1,0.157631675,1,1,0.533235667,1,1,1,0.159324698,0.00774407,1,0,1,1,0.533235667,1,1
805,2.16E-01,1,0.305818566,0.027876412,1,0.240534911,1,1,0.533235667,1,1,1,0.190113862,0.019963066,1,0,1,1,0.533235667,1,1,1,0.154511755,0.02266704,1,0,1,1,0.533235667,1,1,1,0.190113862,0.019963066,1,0,1,1,0.533235667,1,1,1,0.154511755,0.02266704,1,0.206683388,1,1,0.533235667,1,1,1,0.203915491,0.009981533,1,0,1,1,0.533235667,1,1
806,2.16E-01,1,0.267042654,0.0532577,1,0.236504723,1,1,0.533235667,1,1,1,0.248244263,0.05413793,1,0,1,1,0.533235667,1,1,1,0.209181972,0.07357716,1,0,1,1,0.533235667,1,1,1,0.248244263,0.05413793,1,0,1,1,0.533235667,1,1,1,0.209181972,0.07357716,1,0.177722943,1,1,0.533235667,1,1,1,0.167432067,0.040993813,1,0,1,1,0.533235667,1,1
807,2.16E-01,1,0.217212581,0.043913459,1,0.2332357,1,1,0.533235667,1,1,1,0.079236443,0.042795535,1,0,1,1,0.533235667,1,1,1,0.073822554,0.048114,1,0,1,1,0.533235667,1,1,1,0.079236443,0.042795535,1,0,1,1,0.533235667,1,1,1,0.073822554,0.048114,1,0.135120204,1,1,0.533235667,1,1,1,0.108578111,0.046403787,1,0,1,1,0.533235667,1,1
808,2.16E-01,1,0.165586538,0.057230539,1,0.297345685,1,1,0.533235667,1,1,1,0.148888437,0.058493046,1,0,1,1,0.533235667,1,1,1,0.11703832,0.0501876,1,0,1,1,0.533235667,1,1,1,0.148888437,0.058493046,1,0,1,1,0.533235667,1,1,1,0.11703832,0.0501876,1,0.118794996,1,1,0.533235667,1,1,1,0.127742753,0.053089505,1,0,1,1,0.533235667,1,1
809,2.16E-01,1,0.050894878,0.068328123,1,0.341839913,1,1,0.533235667,1,1,1,0.02676943,0.049818942,1,0,1,1,0.533235667,1,1,1,0.020524191,0.02175822,1,0,1,1,0.533235667,1,1,1,0.02676943,0.049818942,1,0,1,1,0.533235667,1,1,1,0.020524191,0.02175822,1,0.139183331,1,1,0.533235667,1,1,1,0.043135648,0.066619597,1,0,1,1,0.533235667,1,1
810,2.16E-01,1,0,0.12672747,1,0.344946555,1,1,0.533235667,1,1,1,0,0.109702967,1,0,1,1,0.533235667,1,1,1,0,0.0611145,1,0,1,1,0.533235667,1,1,1,0,0.109702967,1,0,1,1,0.533235667,1,1,1,0,0.0611145,1,0.132261522,1,1,0.533235667,1,1,1,0,0.137305398,1,0,1,1,0.533235667,1,1
811,2.16E-01,1,0,0.140266097,1,0.32247519,1,1,0.533235667,1,1,1,0,0.173162037,1,0,1,1,0.533235667,1,1,1,0,0.22306428,1,0,1,1,0.533235667,1,1,1,0,0.173162037,1,0,1,1,0.533235667,1,1,1,0,0.22306428,1,0.137196745,1,1,0.533235667,1,1,1,0,0.140252986,1,0,1,1,0.533235667,1,1
