Time_Index,None,TEXAS_reference_naturalgas,TEXAS_reference_naturalgas_ccs90,TEXAS_reference_naturalgas_ccs100,TEXAS_uranium
678,0,4.01,4.49,4.54,0.69
679,0,4.01,4.49,4.54,0.69
680,0,4.01,4.49,4.54,0.69
681,0,4.01,4.49,4.54,0.69
682,0,4.01,4.49,4.54,0.69
683,0,4.01,4.49,4.54,0.69
684,0,4.01,4.49,4.54,0.69
685,0,4.01,4.49,4.54,0.69
686,0,4.01,4.49,4.54,0.69
687,0,4.01,4.49,4.54,0.69
688,0,4.01,4.49,4.54,0.69
689,0,4.01,4.49,4.54,0.69
690,0,4.01,4.49,4.54,0.69
691,0,4.01,4.49,4.54,0.69
692,0,4.01,4.49,4.54,0.69
693,0,4.01,4.49,4.54,0.69
694,0,4.01,4.49,4.54,0.69
695,0,4.01,4.49,4.54,0.69
696,0,4.01,4.49,4.54,0.69
697,0,4.01,4.49,4.54,0.69
698,0,4.01,4.49,4.54,0.69
699,0,4.01,4.49,4.54,0.69
700,0,4.01,4.49,4.54,0.69
701,0,4.01,4.49,4.54,0.69
702,0,4.01,4.49,4.54,0.69
703,0,4.01,4.49,4.54,0.69
704,0,4.01,4.49,4.54,0.69
705,0,4.01,4.49,4.54,0.69
706,0,4.01,4.49,4.54,0.69
707,0,4.01,4.49,4.54,0.69
708,0,4.01,4.49,4.54,0.69
709,0,4.01,4.49,4.54,0.69
710,0,4.01,4.49,4.54,0.69
711,0,4.01,4.49,4.54,0.69
712,0,4.01,4.49,4.54,0.69
713,0,4.01,4.49,4.54,0.69
714,0,4.01,4.49,4.54,0.69
715,0,4.01,4.49,4.54,0.69
716,0,4.01,4.49,4.54,0.69
717,0,4.01,4.49,4.54,0.69
718,0,4.01,4.49,4.54,0.69
719,0,4.01,4.49,4.54,0.69
720,0,4.01,4.49,4.54,0.69
721,0,4.01,4.49,4.54,0.69
722,0,4.01,4.49,4.54,0.69
723,0,4.01,4.49,4.54,0.69
724,0,4.01,4.49,4.54,0.69
725,0,4.01,4.49,4.54,0.69
726,0,4.01,4.49,4.54,0.69
727,0,4.01,4.49,4.54,0.69
728,0,4.01,4.49,4.54,0.69
729,0,4.01,4.49,4.54,0.69
730,0,4.01,4.49,4.54,0.69
731,0,4.01,4.49,4.54,0.69
732,0,4.01,4.49,4.54,0.69
733,0,4.01,4.49,4.54,0.69
734,0,4.01,4.49,4.54,0.69
735,0,4.01,4.49,4.54,0.69
736,0,4.01,4.49,4.54,0.69
737,0,4.01,4.49,4.54,0.69
738,0,4.01,4.49,4.54,0.69
739,0,4.01,4.49,4.54,0.69
740,0,4.01,4.49,4.54,0.69
741,0,4.01,4.49,4.54,0.69
742,0,4.01,4.49,4.54,0.69
743,0,4.01,4.49,4.54,0.69
744,0,4.01,4.49,4.54,0.69
745,0,4.01,4.49,4.54,0.69
746,0,4.01,4.49,4.54,0.69
747,0,4.01,4.49,4.54,0.69
748,0,4.01,4.49,4.54,0.69
749,0,4.01,4.49,4.54,0.69
750,0,4.01,4.49,4.54,0.69
751,0,4.01,4.49,4.54,0.69
752,0,4.01,4.49,4.54,0.69
753,0,4.01,4.49,4.54,0.69
754,0,4.01,4.49,4.54,0.69
755,0,4.01,4.49,4.54,0.69
756,0,4.01,4.49,4.54,0.69
757,0,4.01,4.49,4.54,0.69
758,0,4.01,4.49,4.54,0.69
759,0,4.01,4.49,4.54,0.69
760,0,4.01,4.49,4.54,0.69
761,0,4.01,4.49,4.54,0.69
762,0,4.01,4.49,4.54,0.69
763,0,4.01,4.49,4.54,0.69
764,0,4.01,4.49,4.54,0.69
765,0,4.01,4.49,4.54,0.69
766,0,4.01,4.49,4.54,0.69
767,0,4.01,4.49,4.54,0.69
768,0,4.01,4.49,4.54,0.69
769,0,4.01,4.49,4.54,0.69
770,0,4.01,4.49,4.54,0.69
771,0,4.01,4.49,4.54,0.69
772,0,4.01,4.49,4.54,0.69
773,0,4.01,4.49,4.54,0.69
774,0,4.01,4.49,4.54,0.69
775,0,4.01,4.49,4.54,0.69
776,0,4.01,4.49,4.54,0.69
777,0,4.01,4.49,4.54,0.69
778,0,4.01,4.49,4.54,0.69
779,0,4.01,4.49,4.54,0.69
780,0,4.01,4.49,4.54,0.69
781,0,4.01,4.49,4.54,0.69
782,0,4.01,4.49,4.54,0.69
783,0,4.01,4.49,4.54,0.69
784,0,4.01,4.49,4.54,0.69
785,0,4.01,4.49,4.54,0.69
786,0,4.01,4.49,4.54,0.69
787,0,4.01,4.49,4.54,0.69
788,0,4.01,4.49,4.54,0.69
789,0,4.01,4.49,4.54,0.69
790,0,4.01,4.49,4.54,0.69
791,0,4.01,4.49,4.54,0.69
792,0,4.01,4.49,4.54,0.69
793,0,4.01,4.49,4.54,0.69
794,0,4.01,4.49,4.54,0.69
795,0,4.01,4.49,4.54,0.69
796,0,4.01,4.49,4.54,0.69
797,0,4.01,4.49,4.54,0.69
798,0,4.01,4.49,4.54,0.69
799,0,4.01,4.49,4.54,0.69
800,0,4.01,4.49,4.54,0.69
801,0,4.01,4.49,4.54,0.69
802,0,4.01,4.49,4.54,0.69
803,0,4.01,4.49,4.54,0.69
804,0,4.01,4.49,4.54,0.69
805,0,4.01,4.49,4.54,0.69
806,0,4.01,4.49,4.54,0.69
807,0,4.01,4.49,4.54,0.69
808,0,4.01,4.49,4.54,0.69
809,0,4.01,4.49,4.54,0.69
810,0,4.01,4.49,4.54,0.69
811,0,4.01,4.49,4.54,0.69
812,0,4.01,4.49,4.54,0.69
813,0,4.01,4.49,4.54,0.69
814,0,4.01,4.49,4.54,0.69
815,0,4.01,4.49,4.54,0.69
816,0,4.01,4.49,4.54,0.69
817,0,4.01,4.49,4.54,0.69
818,0,4.01,4.49,4.54,0.69
819,0,4.01,4.49,4.54,0.69
820,0,4.01,4.49,4.54,0.69
821,0,4.01,4.49,4.54,0.69
822,0,4.01,4.49,4.54,0.69
823,0,4.01,4.49,4.54,0.69
824,0,4.01,4.49,4.54,0.69
825,0,4.01,4.49,4.54,0.69
826,0,4.01,4.49,4.54,0.69
827,0,4.01,4.49,4.54,0.69
828,0,4.01,4.49,4.54,0.69
829,0,4.01,4.49,4.54,0.69
830,0,4.01,4.49,4.54,0.69
831,0,4.01,4.49,4.54,0.69
832,0,4.01,4.49,4.54,0.69
833,0,4.01,4.49,4.54,0.69
834,0,4.01,4.49,4.54,0.69
835,0,4.01,4.49,4.54,0.69
836,0,4.01,4.49,4.54,0.69
837,0,4.01,4.49,4.54,0.69
838,0,4.01,4.49,4.54,0.69
839,0,4.01,4.49,4.54,0.69
840,0,4.01,4.49,4.54,0.69
841,0,4.01,4.49,4.54,0.69
842,0,4.01,4.49,4.54,0.69
843,0,4.01,4.49,4.54,0.69
844,0,4.01,4.49,4.54,0.69
845,0,4.01,4.49,4.54,0.69
846,0,4.01,4.49,4.54,0.69
847,0,4.01,4.49,4.54,0.69
848,0,4.01,4.49,4.54,0.69
849,0,4.01,4.49,4.54,0.69
850,0,4.01,4.49,4.54,0.69
851,0,4.01,4.49,4.54,0.69
852,0,4.01,4.49,4.54,0.69
853,0,4.01,4.49,4.54,0.69
854,0,4.01,4.49,4.54,0.69
855,0,4.01,4.49,4.54,0.69
856,0,4.01,4.49,4.54,0.69
857,0,4.01,4.49,4.54,0.69
858,0,4.01,4.49,4.54,0.69
859,0,4.01,4.49,4.54,0.69
860,0,4.01,4.49,4.54,0.69
861,0,4.01,4.49,4.54,0.69
862,0,4.01,4.49,4.54,0.69
863,0,4.01,4.49,4.54,0.69
864,0,4.01,4.49,4.54,0.69
865,0,4.01,4.49,4.54,0.69
866,0,4.01,4.49,4.54,0.69
867,0,4.01,4.49,4.54,0.69
868,0,4.01,4.49,4.54,0.69
869,0,4.01,4.49,4.54,0.69
870,0,4.01,4.49,4.54,0.69
871,0,4.01,4.49,4.54,0.69
872,0,4.01,4.49,4.54,0.69
873,0,4.01,4.49,4.54,0.69
874,0,4.01,4.49,4.54,0.69
875,0,4.01,4.49,4.54,0.69
876,0,4.01,4.49,4.54,0.69
877,0,4.01,4.49,4.54,0.69
878,0,4.01,4.49,4.54,0.69
879,0,4.01,4.49,4.54,0.69
880,0,4.01,4.49,4.54,0.69
881,0,4.01,4.49,4.54,0.69
882,0,4.01,4.49,4.54,0.69
883,0,4.01,4.49,4.54,0.69
884,0,4.01,4.49,4.54,0.69
885,0,4.01,4.49,4.54,0.69
886,0,4.01,4.49,4.54,0.69
887,0,4.01,4.49,4.54,0.69
888,0,4.01,4.49,4.54,0.69
889,0,4.01,4.49,4.54,0.69
890,0,4.01,4.49,4.54,0.69
891,0,4.01,4.49,4.54,0.69
892,0,4.01,4.49,4.54,0.69
893,0,4.01,4.49,4.54,0.69
894,0,4.01,4.49,4.54,0.69
895,0,4.01,4.49,4.54,0.69
896,0,4.01,4.49,4.54,0.69
897,0,4.01,4.49,4.54,0.69
898,0,4.01,4.49,4.54,0.69
899,0,4.01,4.49,4.54,0.69
900,0,4.01,4.49,4.54,0.69
901,0,4.01,4.49,4.54,0.69
902,0,4.01,4.49,4.54,0.69
903,0,4.01,4.49,4.54,0.69
904,0,4.01,4.49,4.54,0.69
905,0,4.01,4.49,4.54,0.69
906,0,4.01,4.49,4.54,0.69
907,0,4.01,4.49,4.54,0.69
908,0,4.01,4.49,4.54,0.69
909,0,4.01,4.49,4.54,0.69
910,0,4.01,4.49,4.54,0.69
911,0,4.01,4.49,4.54,0.69
912,0,4.01,4.49,4.54,0.69
913,0,4.01,4.49,4.54,0.69
914,0,4.01,4.49,4.54,0.69
915,0,4.01,4.49,4.54,0.69
916,0,4.01,4.49,4.54,0.69
917,0,4.01,4.49,4.54,0.69
918,0,4.01,4.49,4.54,0.69
919,0,4.01,4.49,4.54,0.69
920,0,4.01,4.49,4.54,0.69
921,0,4.01,4.49,4.54,0.69
922,0,4.01,4.49,4.54,0.69
923,0,4.01,4.49,4.54,0.69
924,0,4.01,4.49,4.54,0.69
925,0,4.01,4.49,4.54,0.69
926,0,4.01,4.49,4.54,0.69
927,0,4.01,4.49,4.54,0.69
928,0,4.01,4.49,4.54,0.69
929,0,4.01,4.49,4.54,0.69
930,0,4.01,4.49,4.54,0.69
931,0,4.01,4.49,4.54,0.69
932,0,4.01,4.49,4.54,0.69
933,0,4.01,4.49,4.54,0.69
934,0,4.01,4.49,4.54,0.69
935,0,4.01,4.49,4.54,0.69
936,0,4.01,4.49,4.54,0.69
937,0,4.01,4.49,4.54,0.69
938,0,4.01,4.49,4.54,0.69
939,0,4.01,4.49,4.54,0.69
940,0,4.01,4.49,4.54,0.69
941,0,4.01,4.49,4.54,0.69
942,0,4.01,4.49,4.54,0.69
943,0,4.01,4.49,4.54,0.69
944,0,4.01,4.49,4.54,0.69
945,0,4.01,4.49,4.54,0.69
946,0,4.01,4.49,4.54,0.69
947,0,4.01,4.49,4.54,0.69
948,0,4.01,4.49,4.54,0.69
949,0,4.01,4.49,4.54,0.69
950,0,4.01,4.49,4.54,0.69
951,0,4.01,4.49,4.54,0.69
952,0,4.01,4.49,4.54,0.69
953,0,4.01,4.49,4.54,0.69
954,0,4.01,4.49,4.54,0.69
955,0,4.01,4.49,4.54,0.69
956,0,4.01,4.49,4.54,0.69
957,0,4.01,4.49,4.54,0.69
958,0,4.01,4.49,4.54,0.69
959,0,4.01,4.49,4.54,0.69
960,0,4.01,4.49,4.54,0.69
961,0,4.01,4.49,4.54,0.69
962,0,4.01,4.49,4.54,0.69
963,0,4.01,4.49,4.54,0.69
964,0,4.01,4.49,4.54,0.69
965,0,4.01,4.49,4.54,0.69
966,0,4.01,4.49,4.54,0.69
967,0,4.01,4.49,4.54,0.69
968,0,4.01,4.49,4.54,0.69
969,0,4.01,4.49,4.54,0.69
970,0,4.01,4.49,4.54,0.69
971,0,4.01,4.49,4.54,0.69
972,0,4.01,4.49,4.54,0.69
973,0,4.01,4.49,4.54,0.69
974,0,4.01,4.49,4.54,0.69
975,0,4.01,4.49,4.54,0.69
976,0,4.01,4.49,4.54,0.69
977,0,4.01,4.49,4.54,0.69
978,0,4.01,4.49,4.54,0.69
979,0,4.01,4.49,4.54,0.69
980,0,4.01,4.49,4.54,0.69
981,0,4.01,4.49,4.54,0.69
982,0,4.01,4.49,4.54,0.69
983,0,4.01,4.49,4.54,0.69
984,0,4.01,4.49,4.54,0.69
985,0,4.01,4.49,4.54,0.69
986,0,4.01,4.49,4.54,0.69
987,0,4.01,4.49,4.54,0.69
988,0,4.01,4.49,4.54,0.69
989,0,4.01,4.49,4.54,0.69
990,0,4.01,4.49,4.54,0.69
991,0,4.01,4.49,4.54,0.69
992,0,4.01,4.49,4.54,0.69
993,0,4.01,4.49,4.54,0.69
994,0,4.01,4.49,4.54,0.69
995,0,4.01,4.49,4.54,0.69
996,0,4.01,4.49,4.54,0.69
997,0,4.01,4.49,4.54,0.69
998,0,4.01,4.49,4.54,0.69
999,0,4.01,4.49,4.54,0.69
1000,0,4.01,4.49,4.54,0.69
1001,0,4.01,4.49,4.54,0.69
1002,0,4.01,4.49,4.54,0.69
1003,0,4.01,4.49,4.54,0.69
1004,0,4.01,4.49,4.54,0.69
1005,0,4.01,4.49,4.54,0.69
1006,0,4.01,4.49,4.54,0.69
1007,0,4.01,4.49,4.54,0.69
1008,0,4.01,4.49,4.54,0.69
1009,0,4.01,4.49,4.54,0.69
1010,0,4.01,4.49,4.54,0.69
1011,0,4.01,4.49,4.54,0.69
1012,0,4.01,4.49,4.54,0.69
1013,0,4.01,4.49,4.54,0.69
1014,0,4.01,4.49,4.54,0.69
1015,0,4.01,4.49,4.54,0.69
1016,0,4.01,4.49,4.54,0.69
1017,0,4.01,4.49,4.54,0.69
1018,0,4.01,4.49,4.54,0.69
1019,0,4.01,4.49,4.54,0.69
1020,0,4.01,4.49,4.54,0.69
1021,0,4.01,4.49,4.54,0.69
1022,0,4.01,4.49,4.54,0.69
1023,0,4.01,4.49,4.54,0.69
1024,0,4.01,4.49,4.54,0.69
1025,0,4.01,4.49,4.54,0.69
1026,0,4.01,4.49,4.54,0.69
1027,0,4.01,4.49,4.54,0.69
1028,0,4.01,4.49,4.54,0.69
1029,0,4.01,4.49,4.54,0.69
1030,0,4.01,4.49,4.54,0.69
1031,0,4.01,4.49,4.54,0.69
1032,0,4.01,4.49,4.54,0.69
1033,0,4.01,4.49,4.54,0.69
1034,0,4.01,4.49,4.54,0.69
1035,0,4.01,4.49,4.54,0.69
1036,0,4.01,4.49,4.54,0.69
1037,0,4.01,4.49,4.54,0.69
1038,0,4.01,4.49,4.54,0.69
1039,0,4.01,4.49,4.54,0.69
1040,0,4.01,4.49,4.54,0.69
1041,0,4.01,4.49,4.54,0.69
1042,0,4.01,4.49,4.54,0.69
1043,0,4.01,4.49,4.54,0.69
1044,0,4.01,4.49,4.54,0.69
1045,0,4.01,4.49,4.54,0.69
1046,0,4.01,4.49,4.54,0.69
1047,0,4.01,4.49,4.54,0.69
1048,0,4.01,4.49,4.54,0.69
1049,0,4.01,4.49,4.54,0.69
1050,0,4.01,4.49,4.54,0.69
1051,0,4.01,4.49,4.54,0.69
1052,0,4.01,4.49,4.54,0.69
1053,0,4.01,4.49,4.54,0.69
1054,0,4.01,4.49,4.54,0.69
1055,0,4.01,4.49,4.54,0.69
1056,0,4.01,4.49,4.54,0.69
1057,0,4.01,4.49,4.54,0.69
1058,0,4.01,4.49,4.54,0.69
1059,0,4.01,4.49,4.54,0.69
1060,0,4.01,4.49,4.54,0.69
1061,0,4.01,4.49,4.54,0.69
1062,0,4.01,4.49,4.54,0.69
1063,0,4.01,4.49,4.54,0.69
1064,0,4.01,4.49,4.54,0.69
1065,0,4.01,4.49,4.54,0.69
1066,0,4.01,4.49,4.54,0.69
1067,0,4.01,4.49,4.54,0.69
1068,0,4.01,4.49,4.54,0.69
1069,0,4.01,4.49,4.54,0.69
1070,0,4.01,4.49,4.54,0.69
1071,0,4.01,4.49,4.54,0.69
1072,0,4.01,4.49,4.54,0.69
1073,0,4.01,4.49,4.54,0.69
1074,0,4.01,4.49,4.54,0.69
1075,0,4.01,4.49,4.54,0.69
1076,0,4.01,4.49,4.54,0.69
1077,0,4.01,4.49,4.54,0.69
1078,0,4.01,4.49,4.54,0.69
1079,0,4.01,4.49,4.54,0.69
1080,0,4.01,4.49,4.54,0.69
1081,0,4.01,4.49,4.54,0.69
1082,0,4.01,4.49,4.54,0.69
1083,0,4.01,4.49,4.54,0.69
1084,0,4.01,4.49,4.54,0.69
1085,0,4.01,4.49,4.54,0.69
1086,0,4.01,4.49,4.54,0.69
1087,0,4.01,4.49,4.54,0.69
1088,0,4.01,4.49,4.54,0.69
1089,0,4.01,4.49,4.54,0.69
1090,0,4.01,4.49,4.54,0.69
1091,0,4.01,4.49,4.54,0.69
1092,0,4.01,4.49,4.54,0.69
1093,0,4.01,4.49,4.54,0.69
1094,0,4.01,4.49,4.54,0.69
1095,0,4.01,4.49,4.54,0.69
1096,0,4.01,4.49,4.54,0.69
1097,0,4.01,4.49,4.54,0.69
1098,0,4.01,4.49,4.54,0.69
1099,0,4.01,4.49,4.54,0.69
1100,0,4.01,4.49,4.54,0.69
1101,0,4.01,4.49,4.54,0.69
1102,0,4.01,4.49,4.54,0.69
1103,0,4.01,4.49,4.54,0.69
1104,0,4.01,4.49,4.54,0.69
1105,0,4.01,4.49,4.54,0.69
1106,0,4.01,4.49,4.54,0.69
1107,0,4.01,4.49,4.54,0.69
1108,0,4.01,4.49,4.54,0.69
1109,0,4.01,4.49,4.54,0.69
1110,0,4.01,4.49,4.54,0.69
1111,0,4.01,4.49,4.54,0.69
1112,0,4.01,4.49,4.54,0.69
1113,0,4.01,4.49,4.54,0.69
1114,0,4.01,4.49,4.54,0.69
1115,0,4.01,4.49,4.54,0.69
1116,0,4.01,4.49,4.54,0.69
1117,0,4.01,4.49,4.54,0.69
1118,0,4.01,4.49,4.54,0.69
1119,0,4.01,4.49,4.54,0.69
1120,0,4.01,4.49,4.54,0.69
1121,0,4.01,4.49,4.54,0.69
1122,0,4.01,4.49,4.54,0.69
1123,0,4.01,4.49,4.54,0.69
1124,0,4.01,4.49,4.54,0.69
1125,0,4.01,4.49,4.54,0.69
1126,0,4.01,4.49,4.54,0.69
1127,0,4.01,4.49,4.54,0.69
1128,0,4.01,4.49,4.54,0.69
1129,0,4.01,4.49,4.54,0.69
1130,0,4.01,4.49,4.54,0.69
1131,0,4.01,4.49,4.54,0.69
1132,0,4.01,4.49,4.54,0.69
1133,0,4.01,4.49,4.54,0.69
1134,0,4.01,4.49,4.54,0.69
1135,0,4.01,4.49,4.54,0.69
1136,0,4.01,4.49,4.54,0.69
1137,0,4.01,4.49,4.54,0.69
1138,0,4.01,4.49,4.54,0.69
1139,0,4.01,4.49,4.54,0.69
1140,0,4.01,4.49,4.54,0.69
1141,0,4.01,4.49,4.54,0.69
1142,0,4.01,4.49,4.54,0.69
1143,0,4.01,4.49,4.54,0.69
1144,0,4.01,4.49,4.54,0.69
1145,0,4.01,4.49,4.54,0.69
1146,0,4.01,4.49,4.54,0.69
1147,0,4.01,4.49,4.54,0.69
1148,0,4.01,4.49,4.54,0.69
1149,0,4.01,4.49,4.54,0.69
1150,0,4.01,4.49,4.54,0.69
1151,0,4.01,4.49,4.54,0.69
1152,0,4.01,4.49,4.54,0.69
1153,0,4.01,4.49,4.54,0.69
1154,0,4.01,4.49,4.54,0.69
1155,0,4.01,4.49,4.54,0.69
1156,0,4.01,4.49,4.54,0.69
1157,0,4.01,4.49,4.54,0.69
1158,0,4.01,4.49,4.54,0.69
1159,0,4.01,4.49,4.54,0.69
1160,0,4.01,4.49,4.54,0.69
1161,0,4.01,4.49,4.54,0.69
1162,0,4.01,4.49,4.54,0.69
1163,0,4.01,4.49,4.54,0.69
1164,0,4.01,4.49,4.54,0.69
1165,0,4.01,4.49,4.54,0.69
1166,0,4.01,4.49,4.54,0.69
1167,0,4.01,4.49,4.54,0.69
1168,0,4.01,4.49,4.54,0.69
1169,0,4.01,4.49,4.54,0.69
1170,0,4.01,4.49,4.54,0.69
1171,0,4.01,4.49,4.54,0.69
1172,0,4.01,4.49,4.54,0.69
1173,0,4.01,4.49,4.54,0.69
1174,0,4.01,4.49,4.54,0.69
1175,0,4.01,4.49,4.54,0.69
1176,0,4.01,4.49,4.54,0.69
1177,0,4.01,4.49,4.54,0.69
1178,0,4.01,4.49,4.54,0.69
1179,0,4.01,4.49,4.54,0.69
1180,0,4.01,4.49,4.54,0.69
1181,0,4.01,4.49,4.54,0.69
1182,0,4.01,4.49,4.54,0.69
1183,0,4.01,4.49,4.54,0.69
1184,0,4.01,4.49,4.54,0.69
1185,0,4.01,4.49,4.54,0.69
1186,0,4.01,4.49,4.54,0.69
1187,0,4.01,4.49,4.54,0.69
1188,0,4.01,4.49,4.54,0.69
1189,0,4.01,4.49,4.54,0.69
1190,0,4.01,4.49,4.54,0.69
1191,0,4.01,4.49,4.54,0.69
1192,0,4.01,4.49,4.54,0.69
1193,0,4.01,4.49,4.54,0.69
1194,0,4.01,4.49,4.54,0.69
1195,0,4.01,4.49,4.54,0.69
1196,0,4.01,4.49,4.54,0.69
1197,0,4.01,4.49,4.54,0.69
1198,0,4.01,4.49,4.54,0.69
1199,0,4.01,4.49,4.54,0.69
1200,0,4.01,4.49,4.54,0.69
1201,0,4.01,4.49,4.54,0.69
1202,0,4.01,4.49,4.54,0.69
1203,0,4.01,4.49,4.54,0.69
1204,0,4.01,4.49,4.54,0.69
1205,0,4.01,4.49,4.54,0.69
1206,0,4.01,4.49,4.54,0.69
1207,0,4.01,4.49,4.54,0.69
1208,0,4.01,4.49,4.54,0.69
1209,0,4.01,4.49,4.54,0.69
1210,0,4.01,4.49,4.54,0.69
1211,0,4.01,4.49,4.54,0.69
1212,0,4.01,4.49,4.54,0.69
1213,0,4.01,4.49,4.54,0.69
1214,0,4.01,4.49,4.54,0.69
1215,0,4.01,4.49,4.54,0.69
1216,0,4.01,4.49,4.54,0.69
1217,0,4.01,4.49,4.54,0.69
1218,0,4.01,4.49,4.54,0.69
1219,0,4.01,4.49,4.54,0.69
1220,0,4.01,4.49,4.54,0.69
1221,0,4.01,4.49,4.54,0.69
1222,0,4.01,4.49,4.54,0.69
1223,0,4.01,4.49,4.54,0.69
1224,0,4.01,4.49,4.54,0.69
1225,0,4.01,4.49,4.54,0.69
1226,0,4.01,4.49,4.54,0.69
1227,0,4.01,4.49,4.54,0.69
1228,0,4.01,4.49,4.54,0.69
1229,0,4.01,4.49,4.54,0.69
1230,0,4.01,4.49,4.54,0.69
1231,0,4.01,4.49,4.54,0.69
1232,0,4.01,4.49,4.54,0.69
1233,0,4.01,4.49,4.54,0.69
1234,0,4.01,4.49,4.54,0.69
1235,0,4.01,4.49,4.54,0.69
1236,0,4.01,4.49,4.54,0.69
1237,0,4.01,4.49,4.54,0.69
1238,0,4.01,4.49,4.54,0.69
1239,0,4.01,4.49,4.54,0.69
1240,0,4.01,4.49,4.54,0.69
1241,0,4.01,4.49,4.54,0.69
1242,0,4.01,4.49,4.54,0.69
1243,0,4.01,4.49,4.54,0.69
1244,0,4.01,4.49,4.54,0.69
1245,0,4.01,4.49,4.54,0.69
1246,0,4.01,4.49,4.54,0.69
1247,0,4.01,4.49,4.54,0.69
1248,0,4.01,4.49,4.54,0.69
1249,0,4.01,4.49,4.54,0.69
1250,0,4.01,4.49,4.54,0.69
1251,0,4.01,4.49,4.54,0.69
1252,0,4.01,4.49,4.54,0.69
1253,0,4.01,4.49,4.54,0.69
1254,0,4.01,4.49,4.54,0.69
1255,0,4.01,4.49,4.54,0.69
1256,0,4.01,4.49,4.54,0.69
1257,0,4.01,4.49,4.54,0.69
1258,0,4.01,4.49,4.54,0.69
1259,0,4.01,4.49,4.54,0.69
1260,0,4.01,4.49,4.54,0.69
1261,0,4.01,4.49,4.54,0.69
1262,0,4.01,4.49,4.54,0.69
1263,0,4.01,4.49,4.54,0.69
1264,0,4.01,4.49,4.54,0.69
1265,0,4.01,4.49,4.54,0.69
1266,0,4.01,4.49,4.54,0.69
1267,0,4.01,4.49,4.54,0.69
1268,0,4.01,4.49,4.54,0.69
1269,0,4.01,4.49,4.54,0.69
1270,0,4.01,4.49,4.54,0.69
1271,0,4.01,4.49,4.54,0.69
1272,0,4.01,4.49,4.54,0.69
1273,0,4.01,4.49,4.54,0.69
1274,0,4.01,4.49,4.54,0.69
1275,0,4.01,4.49,4.54,0.69
1276,0,4.01,4.49,4.54,0.69
1277,0,4.01,4.49,4.54,0.69
1278,0,4.01,4.49,4.54,0.69
1279,0,4.01,4.49,4.54,0.69
1280,0,4.01,4.49,4.54,0.69
1281,0,4.01,4.49,4.54,0.69
1282,0,4.01,4.49,4.54,0.69
1283,0,4.01,4.49,4.54,0.69
1284,0,4.01,4.49,4.54,0.69
1285,0,4.01,4.49,4.54,0.69
1286,0,4.01,4.49,4.54,0.69
1287,0,4.01,4.49,4.54,0.69
1288,0,4.01,4.49,4.54,0.69
1289,0,4.01,4.49,4.54,0.69
1290,0,4.01,4.49,4.54,0.69
1291,0,4.01,4.49,4.54,0.69
1292,0,4.01,4.49,4.54,0.69
1293,0,4.01,4.49,4.54,0.69
1294,0,4.01,4.49,4.54,0.69
1295,0,4.01,4.49,4.54,0.69
1296,0,4.01,4.49,4.54,0.69
1297,0,4.01,4.49,4.54,0.69
1298,0,4.01,4.49,4.54,0.69
1299,0,4.01,4.49,4.54,0.69
1300,0,4.01,4.49,4.54,0.69
1301,0,4.01,4.49,4.54,0.69
1302,0,4.01,4.49,4.54,0.69
1303,0,4.01,4.49,4.54,0.69
1304,0,4.01,4.49,4.54,0.69
1305,0,4.01,4.49,4.54,0.69
1306,0,4.01,4.49,4.54,0.69
1307,0,4.01,4.49,4.54,0.69
1308,0,4.01,4.49,4.54,0.69
1309,0,4.01,4.49,4.54,0.69
1310,0,4.01,4.49,4.54,0.69
1311,0,4.01,4.49,4.54,0.69
1312,0,4.01,4.49,4.54,0.69
1313,0,4.01,4.49,4.54,0.69
1314,0,4.01,4.49,4.54,0.69
1315,0,4.01,4.49,4.54,0.69
1316,0,4.01,4.49,4.54,0.69
1317,0,4.01,4.49,4.54,0.69
1318,0,4.01,4.49,4.54,0.69
1319,0,4.01,4.49,4.54,0.69
1320,0,4.01,4.49,4.54,0.69
1321,0,4.01,4.49,4.54,0.69
1322,0,4.01,4.49,4.54,0.69
1323,0,4.01,4.49,4.54,0.69
1324,0,4.01,4.49,4.54,0.69
1325,0,4.01,4.49,4.54,0.69
1326,0,4.01,4.49,4.54,0.69
1327,0,4.01,4.49,4.54,0.69
1328,0,4.01,4.49,4.54,0.69
1329,0,4.01,4.49,4.54,0.69
1330,0,4.01,4.49,4.54,0.69
1331,0,4.01,4.49,4.54,0.69
1332,0,4.01,4.49,4.54,0.69
1333,0,4.01,4.49,4.54,0.69
1334,0,4.01,4.49,4.54,0.69
1335,0,4.01,4.49,4.54,0.69
1336,0,4.01,4.49,4.54,0.69
1337,0,4.01,4.49,4.54,0.69
1338,0,4.01,4.49,4.54,0.69
1339,0,4.01,4.49,4.54,0.69
1340,0,4.01,4.49,4.54,0.69
1341,0,4.01,4.49,4.54,0.69
1342,0,4.01,4.49,4.54,0.69
1343,0,4.01,4.49,4.54,0.69
1344,0,4.01,4.49,4.54,0.69
1345,0,4.01,4.49,4.54,0.69
1346,0,4.01,4.49,4.54,0.69
1347,0,4.01,4.49,4.54,0.69
1348,0,4.01,4.49,4.54,0.69
1349,0,4.01,4.49,4.54,0.69
1350,0,4.01,4.49,4.54,0.69
1351,0,4.01,4.49,4.54,0.69
1352,0,4.01,4.49,4.54,0.69
1353,0,4.01,4.49,4.54,0.69
1354,0,4.01,4.49,4.54,0.69
1355,0,4.01,4.49,4.54,0.69
