Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,4020,71690
,,,,,,,,4021,76016
,,,,,,,,4022,79318
,,,,,,,,4023,81785
,,,,,,,,4024,82976
,,,,,,,,4025,82601
,,,,,,,,4026,81642
,,,,,,,,4027,79440
,,,,,,,,4028,76736
,,,,,,,,4029,74970
,,,,,,,,4030,73723
,,,,,,,,4031,69535
,,,,,,,,4032,63810
,,,,,,,,4033,58650
,,,,,,,,4034,55536
,,,,,,,,4035,53180
,,,,,,,,4036,52026
,,,,,,,,4037,52042
,,,,,,,,4038,53848
,,,,,,,,4039,56369
,,,,,,,,4040,59413
,,,,,,,,4041,63390
,,,,,,,,4042,68306
,,,,,,,,4043,73481
,,,,,,,,4044,78254
,,,,,,,,4045,82382
,,,,,,,,4046,86049
,,,,,,,,4047,88426
,,,,,,,,4048,90023
,,,,,,,,4049,90900
,,,,,,,,4050,90197
,,,,,,,,4051,88137
,,,,,,,,4052,85041
,,,,,,,,4053,82308
,,,,,,,,4054,80718
,,,,,,,,4055,75436
,,,,,,,,4056,68906
,,,,,,,,4057,63397
,,,,,,,,4058,59853
,,,,,,,,4059,57360
,,,,,,,,4060,55915
,,,,,,,,4061,55743
,,,,,,,,4062,57571
,,,,,,,,4063,60113
,,,,,,,,4064,62339
,,,,,,,,4065,65814
,,,,,,,,4066,69764
,,,,,,,,4067,74292
,,,,,,,,4068,77964
,,,,,,,,4069,80495
,,,,,,,,4070,83556
,,,,,,,,4071,85584
,,,,,,,,4072,86371
,,,,,,,,4073,85339
,,,,,,,,4074,83351
,,,,,,,,4075,81207
,,,,,,,,4076,78697
,,,,,,,,4077,76838
,,,,,,,,4078,75846
,,,,,,,,4079,71377
,,,,,,,,4080,65633
,,,,,,,,4081,60655
,,,,,,,,4082,57530
,,,,,,,,4083,55434
,,,,,,,,4084,54405
,,,,,,,,4085,54431
,,,,,,,,4086,56393
,,,,,,,,4087,59200
,,,,,,,,4088,61726
,,,,,,,,4089,65147
,,,,,,,,4090,69304
,,,,,,,,4091,74083
,,,,,,,,4092,78131
,,,,,,,,4093,81120
,,,,,,,,4094,83119
,,,,,,,,4095,84636
,,,,,,,,4096,86125
,,,,,,,,4097,86731
,,,,,,,,4098,85757
,,,,,,,,4099,83110
,,,,,,,,4100,80208
,,,,,,,,4101,77997
,,,,,,,,4102,76717
,,,,,,,,4103,71765
,,,,,,,,4104,65457
,,,,,,,,4105,60459
,,,,,,,,4106,56978
,,,,,,,,4107,54568
,,,,,,,,4108,53271
,,,,,,,,4109,53086
,,,,,,,,4110,54877
,,,,,,,,4111,57473
,,,,,,,,4112,59922
,,,,,,,,4113,63805
,,,,,,,,4114,68640
,,,,,,,,4115,73866
,,,,,,,,4116,78716
,,,,,,,,4117,82816
,,,,,,,,4118,86597
,,,,,,,,4119,89469
,,,,,,,,4120,91328
,,,,,,,,4121,91884
,,,,,,,,4122,90616
,,,,,,,,4123,88097
,,,,,,,,4124,84866
,,,,,,,,4125,81841
,,,,,,,,4126,79461
,,,,,,,,4127,73672
,,,,,,,,4128,67234
,,,,,,,,4129,61433
,,,,,,,,4130,57358
,,,,,,,,4131,54778
,,,,,,,,4132,53150
,,,,,,,,4133,52877
,,,,,,,,4134,54316
,,,,,,,,4135,56417
,,,,,,,,4136,59269
,,,,,,,,4137,64143
,,,,,,,,4138,69681
,,,,,,,,4139,75672
,,,,,,,,4140,80844
,,,,,,,,4141,85302
,,,,,,,,4142,89527
,,,,,,,,4143,92356
,,,,,,,,4144,94361
,,,,,,,,4145,95422
,,,,,,,,4146,94679
,,,,,,,,4147,92040
,,,,,,,,4148,88391
,,,,,,,,4149,84644
,,,,,,,,4150,81804
,,,,,,,,4151,76270
,,,,,,,,4152,70202
,,,,,,,,4153,64590
,,,,,,,,4154,60274
,,,,,,,,4155,57079
,,,,,,,,4156,54934
,,,,,,,,4157,53659
,,,,,,,,4158,53580
,,,,,,,,4159,53738
,,,,,,,,4160,55531
,,,,,,,,4161,60805
,,,,,,,,4162,67436
,,,,,,,,4163,74256
,,,,,,,,4164,80091
,,,,,,,,4165,84411
,,,,,,,,4166,87659
,,,,,,,,4167,90189
,,,,,,,,4168,91948
,,,,,,,,4169,92981
,,,,,,,,4170,92799
,,,,,,,,4171,90951
,,,,,,,,4172,87637
,,,,,,,,4173,83985
,,,,,,,,4174,81527
,,,,,,,,4175,76383
,,,,,,,,4176,70530
,,,,,,,,4177,65188
,,,,,,,,4178,60963
,,,,,,,,4179,57728
,,,,,,,,4180,55353
,,,,,,,,4181,53747
,,,,,,,,4182,53099
,,,,,,,,4183,52362
,,,,,,,,4184,53527
,,,,,,,,4185,58929
,,,,,,,,4186,65669
,,,,,,,,4187,72678
,,,,,,,,4188,79240
,,,,,,,,4189,84683
,,,,,,,,4190,89097
,,,,,,,,4191,92468
,,,,,,,,4192,94736
,,,,,,,,4193,96222
,,,,,,,,4194,96461
,,,,,,,,4195,95194
,,,,,,,,4196,92116
,,,,,,,,4197,88616
,,,,,,,,4198,85888
,,,,,,,,4199,79613
,,,,,,,,4200,72167
,,,,,,,,4201,66084
,,,,,,,,4202,61797
,,,,,,,,4203,58916
,,,,,,,,4204,57073
,,,,,,,,4205,56504
,,,,,,,,4206,57816
,,,,,,,,4207,59920
,,,,,,,,4208,63002
,,,,,,,,4209,68427
,,,,,,,,4210,75149
,,,,,,,,4211,82517
,,,,,,,,4212,89344
,,,,,,,,4213,95050
,,,,,,,,4214,99532
,,,,,,,,4215,102951
,,,,,,,,4216,104446
,,,,,,,,4217,105384
,,,,,,,,4218,104781
,,,,,,,,4219,103470
,,,,,,,,4220,100096
,,,,,,,,4221,96207
,,,,,,,,4222,92676
,,,,,,,,4223,85601
,,,,,,,,4224,77785
,,,,,,,,4225,70946
,,,,,,,,4226,66141
,,,,,,,,4227,62868
,,,,,,,,4228,60596
,,,,,,,,4229,59711
,,,,,,,,4230,60799
,,,,,,,,4231,62887
,,,,,,,,4232,65419
,,,,,,,,4233,70337
,,,,,,,,4234,77099
,,,,,,,,4235,84983
,,,,,,,,4236,92283
,,,,,,,,4237,98309
,,,,,,,,4238,103322
,,,,,,,,4239,106297
,,,,,,,,4240,107271
,,,,,,,,4241,107445
,,,,,,,,4242,106981
,,,,,,,,4243,105627
,,,,,,,,4244,102076
,,,,,,,,4245,98976
,,,,,,,,4246,95654
,,,,,,,,4247,88838
,,,,,,,,4248,81286
,,,,,,,,4249,74710
,,,,,,,,4250,70108
,,,,,,,,4251,66580
,,,,,,,,4252,64199
,,,,,,,,4253,63215
,,,,,,,,4254,64154
,,,,,,,,4255,66092
,,,,,,,,4256,68144
,,,,,,,,4257,72254
,,,,,,,,4258,77901
,,,,,,,,4259,84523
,,,,,,,,4260,90950
,,,,,,,,4261,96642
,,,,,,,,4262,101362
,,,,,,,,4263,104364
,,,,,,,,4264,105887
,,,,,,,,4265,106687
,,,,,,,,4266,105958
,,,,,,,,4267,103233
,,,,,,,,4268,99092
,,,,,,,,4269,95102
,,,,,,,,4270,91982
,,,,,,,,4271,85566
,,,,,,,,4272,78087
,,,,,,,,4273,71740
,,,,,,,,4274,67007
,,,,,,,,4275,63713
,,,,,,,,4276,61713
,,,,,,,,4277,61056
,,,,,,,,4278,62249
,,,,,,,,4279,64474
,,,,,,,,4280,66713
,,,,,,,,4281,71240
,,,,,,,,4282,77092
,,,,,,,,4283,83480
,,,,,,,,4284,89234
,,,,,,,,4285,93889
,,,,,,,,4286,97119
,,,,,,,,4287,99189
,,,,,,,,4288,100547
,,,,,,,,4289,100547
,,,,,,,,4290,99484
,,,,,,,,4291,97412
,,,,,,,,4292,94163
,,,,,,,,4293,91000
,,,,,,,,4294,88698
,,,,,,,,4295,82727
,,,,,,,,4296,75958
,,,,,,,,4297,70204
,,,,,,,,4298,66250
,,,,,,,,4299,63404
,,,,,,,,4300,61527
,,,,,,,,4301,60794
,,,,,,,,4302,61650
,,,,,,,,4303,63256
,,,,,,,,4304,65380
,,,,,,,,4305,69950
,,,,,,,,4306,75501
,,,,,,,,4307,81156
,,,,,,,,4308,86022
,,,,,,,,4309,89656
,,,,,,,,4310,93028
,,,,,,,,4311,95169
,,,,,,,,4312,96356
,,,,,,,,4313,96561
,,,,,,,,4314,95215
,,,,,,,,4315,92541
,,,,,,,,4316,89107
,,,,,,,,4317,86001
,,,,,,,,4318,83795
,,,,,,,,4319,79096
,,,,,,,,4320,73756
,,,,,,,,4321,68540
,,,,,,,,4322,64479
,,,,,,,,4323,61351
,,,,,,,,4324,59025
,,,,,,,,4325,57778
,,,,,,,,4326,57684
,,,,,,,,4327,57870
,,,,,,,,4328,59213
,,,,,,,,4329,63509
,,,,,,,,4330,68793
,,,,,,,,4331,74080
,,,,,,,,4332,78201
,,,,,,,,4333,81261
,,,,,,,,4334,82893
,,,,,,,,4335,83684
,,,,,,,,4336,84182
,,,,,,,,4337,84654
,,,,,,,,4338,84880
,,,,,,,,4339,83722
,,,,,,,,4340,80984
,,,,,,,,4341,78794
,,,,,,,,4342,77138
,,,,,,,,4343,72874
,,,,,,,,4344,68241
,,,,,,,,4345,63534
,,,,,,,,4346,59868
,,,,,,,,4347,57060
,,,,,,,,4348,55057
,,,,,,,,4349,53752
,,,,,,,,4350,53339
,,,,,,,,4351,53347
,,,,,,,,4352,54299
,,,,,,,,4353,58197
,,,,,,,,4354,62379
,,,,,,,,4355,66726
,,,,,,,,4356,70814
,,,,,,,,4357,74027
,,,,,,,,4358,76745
,,,,,,,,4359,78693
,,,,,,,,4360,79647
,,,,,,,,4361,79431
,,,,,,,,4362,78756
,,,,,,,,4363,77340
,,,,,,,,4364,75630
,,,,,,,,4365,74491
,,,,,,,,4366,73951
,,,,,,,,4367,70228
,,,,,,,,4368,65299
,,,,,,,,4369,60841
,,,,,,,,4370,57708
,,,,,,,,4371,55818
,,,,,,,,4372,54932
,,,,,,,,4373,55392
,,,,,,,,4374,57481
,,,,,,,,4375,60347
,,,,,,,,4376,62447
,,,,,,,,4377,66191
,,,,,,,,4378,71360
,,,,,,,,4379,76676
,,,,,,,,4380,81221
,,,,,,,,4381,85240
,,,,,,,,4382,89061
,,,,,,,,4383,91225
,,,,,,,,4384,92486
,,,,,,,,4385,92522
,,,,,,,,4386,90980
,,,,,,,,4387,88447
,,,,,,,,4388,85285
,,,,,,,,4389,83101
,,,,,,,,4390,81455
,,,,,,,,4391,76342
,,,,,,,,4392,70329
,,,,,,,,4393,65057
,,,,,,,,4394,61392
,,,,,,,,4395,58888
,,,,,,,,4396,57543
,,,,,,,,4397,57297
,,,,,,,,4398,58774
,,,,,,,,4399,60987
,,,,,,,,4400,62792
,,,,,,,,4401,67073
,,,,,,,,4402,72381
,,,,,,,,4403,77460
,,,,,,,,4404,82523
,,,,,,,,4405,86342
,,,,,,,,4406,90479
,,,,,,,,4407,92703
,,,,,,,,4408,94208
,,,,,,,,4409,94426
,,,,,,,,4410,92923
,,,,,,,,4411,90289
,,,,,,,,4412,86751
,,,,,,,,4413,83557
,,,,,,,,4414,81093
,,,,,,,,4415,76089
,,,,,,,,4416,70529
,,,,,,,,4417,65605
,,,,,,,,4418,61832
,,,,,,,,4419,59050
,,,,,,,,4420,57232
,,,,,,,,4421,56359
,,,,,,,,4422,56345
,,,,,,,,4423,56150
,,,,,,,,4424,56785
,,,,,,,,4425,61447
,,,,,,,,4426,67591
,,,,,,,,4427,74289
,,,,,,,,4428,79906
,,,,,,,,4429,84485
,,,,,,,,4430,87537
,,,,,,,,4431,89602
,,,,,,,,4432,90572
,,,,,,,,4433,90779
,,,,,,,,4434,90317
,,,,,,,,4435,88245
,,,,,,,,4436,84864
,,,,,,,,4437,80968
,,,,,,,,4438,78039
,,,,,,,,4439,74145
,,,,,,,,4440,69760
,,,,,,,,4441,64982
,,,,,,,,4442,61265
,,,,,,,,4443,58692
,,,,,,,,4444,57152
,,,,,,,,4445,56724
,,,,,,,,4446,57855
,,,,,,,,4447,59674
,,,,,,,,4448,61821
,,,,,,,,4449,66945
,,,,,,,,4450,73256
,,,,,,,,4451,78461
,,,,,,,,4452,84085
,,,,,,,,4453,88731
,,,,,,,,4454,92605
,,,,,,,,4455,95516
,,,,,,,,4456,97579
,,,,,,,,4457,98643
,,,,,,,,4458,97919
,,,,,,,,4459,95421
,,,,,,,,4460,91443
,,,,,,,,4461,87804
,,,,,,,,4462,85011
,,,,,,,,4463,79050
,,,,,,,,4464,72315
,,,,,,,,4465,66583
,,,,,,,,4466,62411
,,,,,,,,4467,59494
,,,,,,,,4468,57659
,,,,,,,,4469,57023
,,,,,,,,4470,58197
,,,,,,,,4471,59822
,,,,,,,,4472,61901
,,,,,,,,4473,66671
,,,,,,,,4474,72539
,,,,,,,,4475,78822
,,,,,,,,4476,84363
,,,,,,,,4477,89188
,,,,,,,,4478,93206
,,,,,,,,4479,96027
,,,,,,,,4480,97752
,,,,,,,,4481,98191
,,,,,,,,4482,97365
,,,,,,,,4483,94576
,,,,,,,,4484,90773
,,,,,,,,4485,87269
,,,,,,,,4486,84470
,,,,,,,,4487,79269
,,,,,,,,4488,73468
,,,,,,,,4489,68048
,,,,,,,,4490,63748
,,,,,,,,4491,60611
,,,,,,,,4492,58402
,,,,,,,,4493,57059
,,,,,,,,4494,56796
,,,,,,,,4495,56706
,,,,,,,,4496,57408
,,,,,,,,4497,62010
,,,,,,,,4498,68394
,,,,,,,,4499,75012
,,,,,,,,4500,81116
,,,,,,,,4501,86286
,,,,,,,,4502,90006
,,,,,,,,4503,92610
,,,,,,,,4504,93152
,,,,,,,,4505,90520
,,,,,,,,4506,87315
,,,,,,,,4507,83304
,,,,,,,,4508,79917
,,,,,,,,4509,77561
,,,,,,,,4510,75985
,,,,,,,,4511,71843
,,,,,,,,4512,67007
,,,,,,,,4513,62571
,,,,,,,,4514,58981
,,,,,,,,4515,56642
,,,,,,,,4516,54913
,,,,,,,,4517,54027
,,,,,,,,4518,53867
,,,,,,,,4519,53946
,,,,,,,,4520,54024
,,,,,,,,4521,57491
,,,,,,,,4522,62153
,,,,,,,,4523,67102
,,,,,,,,4524,71637
,,,,,,,,4525,76242
,,,,,,,,4526,79493
,,,,,,,,4527,82032
,,,,,,,,4528,83661
,,,,,,,,4529,84619
,,,,,,,,4530,84185
,,,,,,,,4531,82142
,,,,,,,,4532,78686
,,,,,,,,4533,76901
,,,,,,,,4534,75724
,,,,,,,,4535,71453
,,,,,,,,4536,66218
,,,,,,,,4537,61500
,,,,,,,,4538,58586
,,,,,,,,4539,56804
,,,,,,,,4540,55853
,,,,,,,,4541,56080
,,,,,,,,4542,57931
,,,,,,,,4543,61041
,,,,,,,,4544,62991
,,,,,,,,4545,65739
,,,,,,,,4546,69818
,,,,,,,,4547,74477
,,,,,,,,4548,78915
,,,,,,,,4549,82061
,,,,,,,,4550,83825
,,,,,,,,4551,85312
,,,,,,,,4552,87002
,,,,,,,,4553,87960
,,,,,,,,4554,87287
,,,,,,,,4555,84565
,,,,,,,,4556,81155
,,,,,,,,4557,79058
,,,,,,,,4558,76680
,,,,,,,,4559,71636
,,,,,,,,4560,65916
,,,,,,,,4561,61095
,,,,,,,,4562,58026
,,,,,,,,4563,55939
,,,,,,,,4564,54661
,,,,,,,,4565,54434
,,,,,,,,4566,56070
,,,,,,,,4567,58804
,,,,,,,,4568,60559
,,,,,,,,4569,63006
,,,,,,,,4570,65938
,,,,,,,,4571,69784
,,,,,,,,4572,72873
,,,,,,,,4573,75922
,,,,,,,,4574,78627
,,,,,,,,4575,80815
,,,,,,,,4576,82622
,,,,,,,,4577,83424
,,,,,,,,4578,82894
,,,,,,,,4579,81024
,,,,,,,,4580,77787
,,,,,,,,4581,75905
,,,,,,,,4582,73870
,,,,,,,,4583,69528
,,,,,,,,4584,63983
,,,,,,,,4585,59341
,,,,,,,,4586,56312
,,,,,,,,4587,54262
,,,,,,,,4588,53181
,,,,,,,,4589,53380
,,,,,,,,4590,55138
,,,,,,,,4591,58000
,,,,,,,,4592,59982
,,,,,,,,4593,62749
,,,,,,,,4594,65800
,,,,,,,,4595,69314
,,,,,,,,4596,72517
,,,,,,,,4597,75349
,,,,,,,,4598,77941
,,,,,,,,4599,79646
,,,,,,,,4600,80709
,,,,,,,,4601,81342
,,,,,,,,4602,80992
,,,,,,,,4603,79469
,,,,,,,,4604,77349
,,,,,,,,4605,75775
,,,,,,,,4606,74441
,,,,,,,,4607,69857
,,,,,,,,4608,64203
,,,,,,,,4609,59542
,,,,,,,,4610,56475
,,,,,,,,4611,54434
,,,,,,,,4612,53347
,,,,,,,,4613,53244
,,,,,,,,4614,55081
,,,,,,,,4615,57943
,,,,,,,,4616,59887
,,,,,,,,4617,62699
,,,,,,,,4618,66513
,,,,,,,,4619,71031
,,,,,,,,4620,74875
,,,,,,,,4621,77750
,,,,,,,,4622,80609
,,,,,,,,4623,82735
,,,,,,,,4624,84653
,,,,,,,,4625,86603
,,,,,,,,4626,86402
,,,,,,,,4627,84868
,,,,,,,,4628,82247
,,,,,,,,4629,79702
,,,,,,,,4630,77947
,,,,,,,,4631,72802
,,,,,,,,4632,66790
,,,,,,,,4633,61421
,,,,,,,,4634,57949
,,,,,,,,4635,55488
,,,,,,,,4636,54010
,,,,,,,,4637,53773
,,,,,,,,4638,55238
,,,,,,,,4639,57817
,,,,,,,,4640,59811
,,,,,,,,4641,63639
,,,,,,,,4642,68096
,,,,,,,,4643,72862
,,,,,,,,4644,77041
,,,,,,,,4645,80204
,,,,,,,,4646,83396
,,,,,,,,4647,85590
,,,,,,,,4648,86929
,,,,,,,,4649,87420
,,,,,,,,4650,86044
,,,,,,,,4651,83661
,,,,,,,,4652,80693
,,,,,,,,4653,78134
,,,,,,,,4654,76306
,,,,,,,,4655,71670
,,,,,,,,4656,66440
,,,,,,,,4657,61453
,,,,,,,,4658,57956
,,,,,,,,4659,55328
,,,,,,,,4660,53599
,,,,,,,,4661,52611
,,,,,,,,4662,52725
,,,,,,,,4663,53176
,,,,,,,,4664,54263
,,,,,,,,4665,58733
,,,,,,,,4666,64588
,,,,,,,,4667,70555
,,,,,,,,4668,75740
,,,,,,,,4669,79993
,,,,,,,,4670,82624
,,,,,,,,4671,84192
,,,,,,,,4672,86084
,,,,,,,,4673,87485
,,,,,,,,4674,87526
,,,,,,,,4675,85605
,,,,,,,,4676,81772
,,,,,,,,4677,78040
,,,,,,,,4678,75642
,,,,,,,,4679,70904
,,,,,,,,4680,65689
,,,,,,,,4681,60586
,,,,,,,,4682,57035
,,,,,,,,4683,54354
,,,,,,,,4684,52531
,,,,,,,,4685,51455
,,,,,,,,4686,51057
,,,,,,,,4687,50937
,,,,,,,,4688,51606
,,,,,,,,4689,55918
,,,,,,,,4690,61233
,,,,,,,,4691,66541
,,,,,,,,4692,71032
,,,,,,,,4693,74604
,,,,,,,,4694,77432
,,,,,,,,4695,79808
,,,,,,,,4696,81073
,,,,,,,,4697,81328
,,,,,,,,4698,80158
,,,,,,,,4699,77684
,,,,,,,,4700,74854
,,,,,,,,4701,72949
,,,,,,,,4702,71504
,,,,,,,,4703,67341
,,,,,,,,4704,62030
,,,,,,,,4705,57079
,,,,,,,,4706,54242
,,,,,,,,4707,52453
,,,,,,,,4708,51492
,,,,,,,,4709,51730
,,,,,,,,4710,53650
,,,,,,,,4711,56461
,,,,,,,,4712,59168
,,,,,,,,4713,63226
,,,,,,,,4714,68241
,,,,,,,,4715,73761
,,,,,,,,4716,79133
,,,,,,,,4717,83684
,,,,,,,,4718,87654
,,,,,,,,4719,90632
,,,,,,,,4720,92340
,,,,,,,,4721,91961
,,,,,,,,4722,90198
,,,,,,,,4723,87431
,,,,,,,,4724,84218
,,,,,,,,4725,81212
,,,,,,,,4726,79241
,,,,,,,,4727,73964
,,,,,,,,4728,67663
,,,,,,,,4729,62442
,,,,,,,,4730,59096
,,,,,,,,4731,56902
,,,,,,,,4732,55472
,,,,,,,,4733,55449
,,,,,,,,4734,57070
,,,,,,,,4735,59681
,,,,,,,,4736,61728
,,,,,,,,4737,65832
,,,,,,,,4738,70996
,,,,,,,,4739,76170
,,,,,,,,4740,81446
,,,,,,,,4741,85774
,,,,,,,,4742,89220
,,,,,,,,4743,91383
,,,,,,,,4744,92331
,,,,,,,,4745,92066
,,,,,,,,4746,91186
,,,,,,,,4747,89145
,,,,,,,,4748,85993
,,,,,,,,4749,83687
,,,,,,,,4750,81679
,,,,,,,,4751,76165
,,,,,,,,4752,69785
,,,,,,,,4753,64463
,,,,,,,,4754,60840
,,,,,,,,4755,58336
,,,,,,,,4756,56800
,,,,,,,,4757,56561
,,,,,,,,4758,58079
,,,,,,,,4759,60609
,,,,,,,,4760,62808
,,,,,,,,4761,66912
,,,,,,,,4762,72372
,,,,,,,,4763,78272
,,,,,,,,4764,83701
,,,,,,,,4765,88111
,,,,,,,,4766,91792
,,,,,,,,4767,94469
,,,,,,,,4768,95838
,,,,,,,,4769,95729
,,,,,,,,4770,94336
,,,,,,,,4771,91992
,,,,,,,,4772,88895
,,,,,,,,4773,85936
,,,,,,,,4774,83631
,,,,,,,,4775,78171
,,,,,,,,4776,71723
,,,,,,,,4777,66092
,,,,,,,,4778,62251
,,,,,,,,4779,59504
,,,,,,,,4780,57662
,,,,,,,,4781,57184
,,,,,,,,4782,58503
,,,,,,,,4783,61030
,,,,,,,,4784,63041
,,,,,,,,4785,67405
,,,,,,,,4786,73083
,,,,,,,,4787,79073
,,,,,,,,4788,84589
,,,,,,,,4789,89012
,,,,,,,,4790,93269
,,,,,,,,4791,96410
,,,,,,,,4792,98420
,,,,,,,,4793,98882
,,,,,,,,4794,97566
,,,,,,,,4795,94963
,,,,,,,,4796,91651
,,,,,,,,4797,88678
,,,,,,,,4798,86108
,,,,,,,,4799,80247
,,,,,,,,4800,73578
,,,,,,,,4801,68090
,,,,,,,,4802,64079
,,,,,,,,4803,61480
,,,,,,,,4804,59721
,,,,,,,,4805,59208
,,,,,,,,4806,60384
,,,,,,,,4807,62404
,,,,,,,,4808,64132
,,,,,,,,4809,68645
,,,,,,,,4810,74602
,,,,,,,,4811,80865
,,,,,,,,4812,86504
,,,,,,,,4813,91610
,,,,,,,,4814,96233
,,,,,,,,4815,99417
,,,,,,,,4816,100965
,,,,,,,,4817,100835
,,,,,,,,4818,98536
,,,,,,,,4819,94448
,,,,,,,,4820,90259
,,,,,,,,4821,86909
,,,,,,,,4822,84031
,,,,,,,,4823,78915
,,,,,,,,4824,73170
,,,,,,,,4825,67711
,,,,,,,,4826,63714
,,,,,,,,4827,60846
,,,,,,,,4828,58681
,,,,,,,,4829,57326
,,,,,,,,4830,57227
,,,,,,,,4831,57518
,,,,,,,,4832,58221
,,,,,,,,4833,62848
,,,,,,,,4834,69423
,,,,,,,,4835,76027
,,,,,,,,4836,82361
,,,,,,,,4837,87673
,,,,,,,,4838,92117
,,,,,,,,4839,95693
,,,,,,,,4840,98099
,,,,,,,,4841,99187
,,,,,,,,4842,98594
,,,,,,,,4843,96336
,,,,,,,,4844,92320
,,,,,,,,4845,88849
,,,,,,,,4846,85812
,,,,,,,,4847,80352
,,,,,,,,4848,74605
,,,,,,,,4849,69432
,,,,,,,,4850,65038
,,,,,,,,4851,61772
,,,,,,,,4852,59413
,,,,,,,,4853,57881
,,,,,,,,4854,57242
,,,,,,,,4855,56964
,,,,,,,,4856,57335
,,,,,,,,4857,60918
,,,,,,,,4858,65972
,,,,,,,,4859,71372
,,,,,,,,4860,76832
,,,,,,,,4861,81852
,,,,,,,,4862,86087
,,,,,,,,4863,89921
,,,,,,,,4864,92510
,,,,,,,,4865,93916
,,,,,,,,4866,94022
,,,,,,,,4867,92366
,,,,,,,,4868,89244
,,,,,,,,4869,86658
,,,,,,,,4870,84588
,,,,,,,,4871,79120
,,,,,,,,4872,72969
,,,,,,,,4873,67168
,,,,,,,,4874,63276
,,,,,,,,4875,60618
,,,,,,,,4876,59089
,,,,,,,,4877,58791
,,,,,,,,4878,60185
,,,,,,,,4879,62912
,,,,,,,,4880,64658
,,,,,,,,4881,68766
,,,,,,,,4882,73669
,,,,,,,,4883,79383
,,,,,,,,4884,84515
,,,,,,,,4885,88217
,,,,,,,,4886,91408
,,,,,,,,4887,93963
,,,,,,,,4888,96158
,,,,,,,,4889,97056
,,,,,,,,4890,96047
,,,,,,,,4891,93633
,,,,,,,,4892,90074
,,,,,,,,4893,87119
,,,,,,,,4894,84668
,,,,,,,,4895,78472
,,,,,,,,4896,72026
,,,,,,,,4897,66041
,,,,,,,,4898,62415
,,,,,,,,4899,59984
,,,,,,,,4900,58388
,,,,,,,,4901,58203
,,,,,,,,4902,59733
,,,,,,,,4903,62574
,,,,,,,,4904,64351
,,,,,,,,4905,68611
,,,,,,,,4906,73965
,,,,,,,,4907,79654
,,,,,,,,4908,84933
,,,,,,,,4909,88955
,,,,,,,,4910,92745
,,,,,,,,4911,95861
,,,,,,,,4912,97998
,,,,,,,,4913,99063
,,,,,,,,4914,98494
,,,,,,,,4915,96338
,,,,,,,,4916,93032
,,,,,,,,4917,90124
,,,,,,,,4918,87574
,,,,,,,,4919,81823
,,,,,,,,4920,75296
,,,,,,,,4921,69285
,,,,,,,,4922,65422
,,,,,,,,4923,62667
,,,,,,,,4924,60985
,,,,,,,,4925,60533
,,,,,,,,4926,61796
,,,,,,,,4927,64377
,,,,,,,,4928,66100
,,,,,,,,4929,70356
,,,,,,,,4930,75907
,,,,,,,,4931,81635
,,,,,,,,4932,87087
,,,,,,,,4933,91583
,,,,,,,,4934,95108
,,,,,,,,4935,97761
,,,,,,,,4936,99548
,,,,,,,,4937,100502
,,,,,,,,4938,100165
,,,,,,,,4939,97841
,,,,,,,,4940,94112
,,,,,,,,4941,91069
,,,,,,,,4942,88316
,,,,,,,,4943,82614
,,,,,,,,4944,75858
,,,,,,,,4945,70126
,,,,,,,,4946,66233
,,,,,,,,4947,63392
,,,,,,,,4948,61619
,,,,,,,,4949,61027
,,,,,,,,4950,62303
,,,,,,,,4951,64993
,,,,,,,,4952,66745
,,,,,,,,4953,70604
,,,,,,,,4954,75367
,,,,,,,,4955,80708
,,,,,,,,4956,85824
,,,,,,,,4957,90328
,,,,,,,,4958,94653
,,,,,,,,4959,97930
,,,,,,,,4960,100193
,,,,,,,,4961,100734
,,,,,,,,4962,99345
,,,,,,,,4963,95604
,,,,,,,,4964,91377
,,,,,,,,4965,88838
,,,,,,,,4966,85940
,,,,,,,,4967,80343
,,,,,,,,4968,74120
,,,,,,,,4969,68273
,,,,,,,,4970,64547
,,,,,,,,4971,61799
,,,,,,,,4972,60167
,,,,,,,,4973,59649
,,,,,,,,4974,60905
,,,,,,,,4975,63546
,,,,,,,,4976,64942
,,,,,,,,4977,68324
,,,,,,,,4978,73174
,,,,,,,,4979,79044
,,,,,,,,4980,84463
,,,,,,,,4981,89219
,,,,,,,,4982,93506
,,,,,,,,4983,96456
,,,,,,,,4984,98354
,,,,,,,,4985,98862
,,,,,,,,4986,97828
,,,,,,,,4987,94763
,,,,,,,,4988,90389
,,,,,,,,4989,87390
,,,,,,,,4990,84536
,,,,,,,,4991,79312
,,,,,,,,4992,74002
,,,,,,,,4993,68399
,,,,,,,,4994,64340
,,,,,,,,4995,61141
,,,,,,,,4996,59041
,,,,,,,,4997,57668
,,,,,,,,4998,57369
,,,,,,,,4999,57996
,,,,,,,,5000,58653
,,,,,,,,5001,63432
,,,,,,,,5002,70069
,,,,,,,,5003,77150
,,,,,,,,5004,83418
,,,,,,,,5005,88586
,,,,,,,,5006,92622
,,,,,,,,5007,95722
,,,,,,,,5008,97783
,,,,,,,,5009,98841
,,,,,,,,5010,98535
,,,,,,,,5011,96712
,,,,,,,,5012,93249
