Imports,Net Electric,Gross Electric,Recirc Power,Salt Heating,Fixed plant power,Var plant power,Reactor Thermal power,Turbine Thermal input,Tritium inventory,Tritium exports,Deuterium inventory,Deuterium imports,Commitment State,,Net+Recirc-Gross,Recirc-heating-fixed-var-magnet
2.79E-05,2.81E-05,1037.951768,1037.951739,23.19464353,375.9677829,217.736953,2612.844482,2594.879419,0.367453857,3063.068071,0.248350954,3186.874937,37.59677829,,,
2.79E-05,2.81E-05,1037.914904,1037.914875,23.20294607,375.9309537,217.7286158,2612.744434,2594.787259,0.364401878,3050.779073,0.250974052,3177.90078,37.59309537,,,
2.79E-05,2.80E-05,1037.593822,1037.593794,23.19960917,375.6798371,217.661988,2611.944901,2593.984555,0.361421279,3039.729542,0.253563061,3169.756574,37.56798371,,,
2.78E-05,2.80E-05,1036.688058,1036.68803,23.20353239,374.9591608,217.4729765,2609.676762,2591.720144,0.358493398,3029.892063,0.256128341,3162.376016,37.49591608,,,
2.76E-05,2.80E-05,1037.006165,1037.006137,23.16313433,375.2481955,217.542447,2610.510409,2592.515412,0.355629578,3021.526881,0.258661882,3156.371512,37.52481955,,,
2.72E-05,2.80E-05,1030.427886,1030.427858,23.0894255,370.1082643,216.1778081,2594.134734,2576.069715,0.352701011,3014.453858,0.261251608,3152.100994,37.01082643,,,
2.68E-05,2.89E-05,1025.115067,1025.115038,23.05412608,365.9347863,215.0737658,2580.886222,2562.787668,0.349718945,3008.892437,0.263892451,3149.865792,36.59347863,,,
2.68E-05,2.79E-05,1023.486245,1023.486217,23.12430417,364.5806806,214.7288722,2576.747497,2558.715612,0.346750991,3002.72953,0.266537042,3146.534712,36.45806806,,,
2.66E-05,2.79E-05,1035.492132,1035.492104,23.25006054,373.9695413,217.2201419,2606.642746,2588.730329,0.344028994,2997.299194,0.269020509,3141.715047,37.39695413,,,
2.65E-05,2.79E-05,1037.272645,1037.272617,23.25285088,375.3765449,217.5908611,2611.091378,2593.181612,0.341366843,2993.154306,0.271468429,3138.505019,37.53765449,,,
2.65E-05,2.79E-05,1036.855841,1036.855813,23.24603581,375.0528505,217.5045665,2610.055842,2592.139601,0.338719228,2990.033487,0.273912126,3136.559469,37.50528505,,,
2.65E-05,2.79E-05,1036.961299,1036.961271,23.27061379,375.113706,217.5245912,2610.296138,2592.403247,0.336087203,2988.036772,0.276350974,3135.755228,37.5113706,,,
2.66E-05,2.80E-05,1037.057786,1037.057758,23.31209978,375.1518896,217.5414083,2610.497943,2592.644464,0.333463728,2987.012919,0.278789298,3135.844015,37.51518896,,,
2.67E-05,2.79E-05,1037.374997,1037.374969,23.31536195,375.4000118,217.6072358,2611.287874,2593.437494,0.330845301,2987.080328,0.281229735,3137.089257,37.54000118,,,
2.65E-05,2.78E-05,1030.511868,1030.51184,23.27947377,369.9997473,216.1802588,2594.164143,2576.279669,0.32810084,2988.061839,0.28376068,3139.465781,36.99997473,,,
2.68E-05,2.88E-05,1024.992051,1024.992022,23.08216862,365.8115759,215.0459174,2580.552041,2562.480127,0.325247228,2990.130456,0.28637097,3142.948835,36.58115759,,,
2.68E-05,2.85E-05,1023.674629,1023.6746,23.0649678,364.7844563,214.7728163,2577.274827,2559.186572,0.322357927,2991.981901,0.289012948,3146.499057,36.47844563,,,
2.65E-05,2.84E-05,1036.368788,1036.36876,23.10879729,374.7936408,217.413962,2608.968588,2590.921971,0.319666466,2995.261583,0.291525625,3150.334275,37.47936408,,,
2.66E-05,2.84E-05,1038.046659,1038.04663,23.1129563,376.1181251,217.7631889,2613.159312,2595.116647,0.316972572,2999.804106,0.294048966,3156.822643,37.61181251,,,
2.67E-05,2.85E-05,1038.040565,1038.040537,23.10042621,376.1248392,217.7629115,2613.155983,2595.101413,0.314237908,3005.659314,0.296613146,3165.618315,37.61248392,,,
2.69E-05,2.85E-05,1038.455838,1038.45581,23.08035504,376.4720793,217.8510156,2614.213233,2596.139596,0.311462397,3012.586291,0.299220304,3175.935331,37.64720793,,,
2.72E-05,2.85E-05,1038.489397,1038.489368,23.08555701,376.4938561,217.8575951,2614.292186,2596.223491,0.308630603,3020.751973,0.301882175,3187.802242,37.64938561,,,
2.74E-05,2.83E-05,1038.382934,1038.382906,23.08738756,376.4078879,217.8352705,2614.024292,2595.957336,0.305730925,3030.237391,0.304606769,3201.048324,37.64078879,,,
2.76E-05,2.82E-05,1038.447816,1038.447788,23.06589264,376.4790462,217.8504893,2614.206917,2596.119541,0.302756174,3041.205755,0.307398276,3215.647838,37.64790462,,,
2.77E-05,2.81E-05,1038.57923,1038.579202,23.07099859,376.5783806,217.8774629,2614.530601,2596.448075,0.299697587,3053.574046,0.310261647,3231.454502,37.65783806,,,
2.76E-05,2.79E-05,1038.501984,1038.501956,23.02412168,376.5603931,217.865081,2614.382018,2596.254959,0.296539681,3067.693981,0.313205523,3248.651228,37.65603931,,,
2.76E-05,2.79E-05,1038.33947,1038.339442,23.02842819,376.427771,217.8308831,2613.971643,2595.848675,0.293266512,3083.842479,0.316240127,3267.788735,37.6427771,,,
2.74E-05,2.79E-05,1037.050393,1037.050365,23.01738382,375.4174216,217.5631998,2610.759442,2592.625983,0.289840972,3102.519307,0.319389417,3289.285848,37.54174216,,,
2.70E-05,2.81E-05,1036.564074,1036.564046,22.98731465,375.0601072,217.4642638,2609.572209,2591.410184,0.28625583,3124.259701,0.322658167,3313.836702,37.50601072,,,
2.67E-05,2.79E-05,1030.300346,1030.300318,22.95436319,370.131665,216.1619297,2593.944194,2575.750864,0.282387112,3149.366843,0.326132394,3342.479424,37.0131665,,,
2.61E-05,2.83E-05,1024.303544,1024.303516,22.9037569,365.4307962,214.9166029,2579.000266,2560.758861,0.278222347,3176.949327,0.329820592,3373.63648,36.54307962,,,
2.59E-05,2.78E-05,1022.642152,1022.642124,23.0034425,364.0237338,214.5625878,2574.752084,2556.60538,0.27382536,3206.060399,0.333677323,3405.69948,36.40237338,,,
2.54E-05,2.74E-05,1035.359121,1035.359094,23.0897788,374.0118347,217.2051204,2606.462487,2588.397803,0.269425948,3238.123088,0.337536304,3437.894487,37.40118347,,,
2.53E-05,2.73E-05,1037.003705,1037.003677,23.10636379,375.2985246,217.5464288,2610.55819,2592.509261,0.264811191,3273.154253,0.341540848,3473.352269,37.52985246,,,
2.55E-05,2.74E-05,1037.030882,1037.030855,23.11211437,375.3147448,217.5516355,2610.620671,2592.577205,0.259929994,3311.491237,0.345726069,3512.34231,37.53147448,,,
2.59E-05,2.75E-05,1036.973373,1036.973345,23.12157371,375.2605061,217.5389056,2610.467911,2592.433432,0.25475708,3353.243984,0.35010629,3554.203055,37.52605061,,,
2.59E-05,2.76E-05,1036.217766,1036.217738,23.12888748,374.6555824,217.3809085,2608.571946,2590.544415,0.24925208,3399.052382,0.354704783,3599.334685,37.46555824,,,
2.63E-05,2.76E-05,1036.258732,1036.258704,23.15321336,374.6656138,217.3875173,2608.651252,2590.64683,0.243393155,3449.972871,0.359534375,3649.205124,37.46656138,,,
2.01E-05,65.80256227,1112.059173,1046.25661,23.06353377,368.9543475,233.1863691,2798.237548,2780.147931,0.238458571,3506.796232,0.363740023,3704.360321,36.89543475,,,
2.00E-05,499.3479517,1653.308675,1153.960723,22.79643828,364.1441431,345.9677821,4151.615046,4133.271688,0.242513969,3568.894538,0.361937865,3763.333218,36.41441431,,,
2.00E-05,626.7871954,1812.450509,1185.663314,22.7188481,362.7636455,379.1284601,4549.543341,4531.126273,0.248937527,3626.666372,0.358547127,3818.995948,36.27636455,,,
2.00E-05,641.4510825,1843.202584,1201.751502,22.78206912,372.386938,385.5301349,4626.36347,4608.006461,0.255528636,3679.414261,0.35504311,3871.409845,37.2386938,,,
2.00E-05,649.5652079,1855.078813,1205.513605,22.78929464,373.6681742,388.0037762,4656.047176,4637.697032,0.261995628,3726.919599,0.351644199,3923.739007,37.36681742,,,
2.00E-05,504.3129777,1671.522381,1167.209403,22.83853697,373.5595363,349.7589697,4197.109316,4178.805952,0.264976311,3768.734686,0.350613538,3975.04942,37.35595363,,,
2.00E-05,230.4720813,1326.906749,1096.434668,22.90373894,374.5196556,277.9589134,3335.508295,3317.266873,0.261688407,3807.524772,0.353818527,4026.035449,37.45196556,,,
2.11E-05,0.000204509,1036.549107,1036.548902,22.93653493,375.0948416,217.4651657,2609.583033,2591.372767,0.253059769,3848.72334,0.360639775,4079.24651,37.50948416,,,
2.11E-05,0.000200987,1036.565629,1036.565428,22.93508355,375.109262,217.4687229,2609.625718,2591.414073,0.244091344,3897.579609,0.367733706,4138.040125,37.5109262,,,
2.12E-05,0.000200649,1036.196919,1036.196719,22.92626935,374.8254832,217.3926061,2608.712316,2590.492298,0.234715798,3955.151632,0.375133848,4203.100851,37.48254832,,,
2.12E-05,0.000199064,1035.430538,1035.430339,22.94199604,374.2042844,217.2316983,2606.781422,2588.576344,0.224856657,4022.691118,0.382876124,4274.883885,37.42042844,,,
1.99E-05,745.4741314,1975.728478,1230.254347,22.71251746,373.3442782,413.1451913,4957.744278,4939.321196,0.230811211,4102.249411,0.380075787,4354.401174,37.33442782,,,
1.99E-05,876.0031388,2139.558222,1263.555083,22.60781862,372.6102414,447.2846628,5367.418101,5348.895554,0.239102161,4176.327469,0.37573411,4431.987325,37.26102414,,,
1.99E-05,954.0795877,2237.703163,1283.623576,22.60625392,372.2333206,467.7316414,5612.781942,5594.257909,0.248644923,4241.878561,0.370600433,4506.711946,37.22333206,,,
1.99E-05,973.3403657,2262.167017,1288.826651,22.5821992,372.361912,472.8301797,5673.964426,5655.417542,0.258225303,4297.649078,0.365519257,4579.205778,37.2361912,,,
1.99E-05,1003.844501,2294.65571,1290.811209,22.54842521,367.6090955,479.6013287,5755.218246,5736.639276,0.268055462,4343.01668,0.360389618,4650.01827,36.76090955,,,
2.00E-05,1051.144766,2349.24514,1298.100374,22.60439591,363.4739271,490.969691,5891.638649,5873.112851,0.278602576,4376.447722,0.354940499,4717.605223,36.34739271,,,
2.00E-05,928.7443366,2192.688166,1263.943829,22.73959981,361.8089053,458.342964,5500.117769,5481.720414,0.286292278,4395.343882,0.351573886,4774.768253,36.18089053,,,
1.99E-05,875.0972727,2137.365487,1262.268214,22.8149435,371.589465,446.8114459,5361.739496,5343.413718,0.292951335,4404.996025,0.349074969,4823.338509,37.1589465,,,
2.11E-05,0.000191868,1034.239464,1034.239272,23.07581253,373.1381357,216.9729643,2603.676613,2585.598661,0.280406087,4405.353765,0.359589311,4869.031351,37.31381357,,,
2.11E-05,0.000191849,1034.397726,1034.397534,23.15127337,373.193939,216.9999614,2604.000578,2585.994314,0.267769108,4418.865172,0.370368279,4926.369881,37.3193939,,,
2.11E-05,0.000193204,1034.55589,1034.555697,23.17769546,373.2948209,217.0308206,2604.370889,2586.389725,0.254941152,4446.678213,0.381469476,4996.165701,37.32948209,,,
2.11E-05,0.000192247,1034.239756,1034.239563,23.18072814,373.0417562,216.9647192,2603.577672,2585.599389,0.241806046,4490.014594,0.392959981,5079.250381,37.30417562,,,
2.11E-05,0.00019315,1034.401965,1034.401772,23.16200689,373.1874104,216.999995,2604.000981,2586.004913,0.228228402,4554.014356,0.40491077,5178.843705,37.31874104,,,
2.10E-05,0.000198511,1026.530657,1026.530459,23.14565211,366.9710121,215.3614345,2584.338248,2566.326643,0.213900758,4642.091116,0.417504527,5297.71076,36.69710121,,,
2.00E-05,1143.032011,2464.434382,1321.40237,22.69237808,362.6971574,514.9604748,6179.528169,6161.085954,0.223778833,4760.485143,0.414069452,5439.4282,36.26971574,,,
2.00E-05,1363.426516,2740.459231,1377.032715,22.63432053,360.87581,572.4702249,6869.645447,6851.148077,0.237727417,4865.922245,0.408041259,5570.848437,36.087581,,,
1.99E-05,1542.276852,2979.070457,1436.793605,22.65355227,370.9083382,622.1793546,7466.155242,7447.676143,0.255225257,4952.618729,0.399791603,5688.735827,37.09083382,,,
1.99E-05,1647.307768,3113.811651,1466.503883,22.64707476,372.5535102,650.2509384,7803.014382,7784.529129,0.274642435,5013.77602,0.390474936,5795.703335,37.25535102,,,
1.99E-05,1334.934862,2719.146151,1384.211289,22.67659209,372.4556821,568.0266553,6816.32259,6797.865378,0.286973087,5044.945541,0.386159732,5886.59556,37.24556821,,,
2.00E-05,163.7034085,1239.886401,1076.182992,22.88558919,372.4139248,259.8311182,3117.974666,3099.716002,0.273459215,5058.786421,0.399382284,5966.823304,37.24139248,,,
2.00E-05,319.358121,1437.24705,1117.888929,22.80547582,373.0768469,300.954246,3611.452396,3593.117624,0.263082753,5101.632076,0.410782307,6067.630587,37.30768469,,,
2.11E-05,0.000203315,1034.235763,1034.23556,22.88868392,373.3075087,216.9870076,2603.845133,2585.589409,0.245216016,5169.906552,0.427409968,6186.337472,37.33075087,,,
2.11E-05,0.00020148,1034.359146,1034.358945,22.90577523,373.3894502,217.0113593,2604.137353,2585.897865,0.22655192,5284.744414,0.44474637,6339.330516,37.33894502,,,
2.12E-05,0.000199989,1034.190338,1034.190138,22.88872174,373.2715152,216.977541,2603.731533,2585.475845,0.206665084,5459.985127,0.462999066,6536.343976,37.32715152,,,
2.11E-05,0.000234338,1033.599357,1033.599123,22.81054223,372.8756116,216.8606093,2602.328353,2583.998393,0.184966456,5718.838626,0.48244502,6792.032467,37.28756116,,,
1.99E-05,556.8415669,1735.191308,1178.349741,22.60242787,371.6529372,363.0420163,4356.505938,4337.978271,0.172814401,6101.80606,0.495311116,7128.555001,37.16529372,,,
1.99E-05,372.0551106,1498.338674,1126.283564,22.61647841,368.9181005,313.696625,3764.361006,3745.846686,0.152954269,6616.828656,0.512858448,7545.000019,36.89181005,,,
1.99E-05,2427.755477,4099.333492,1671.578015,22.29736667,372.632697,855.5955915,10267.15121,10248.33373,0.17299165,7388.923686,0.502821285,8104.606562,37.2632697,,,
1.99E-05,3614.392324,5596.455614,1982.063289,22.17302203,371.3321544,1167.505753,14010.07464,13991.13903,0.21351818,8188.852459,0.478042859,8671.469002,37.13321544,,,
1.99E-05,5194.355667,7599.566908,2405.211241,22.11122899,377.2223213,1584.825331,19017.91158,18998.91727,0.284453797,8828.816787,0.432233135,9148.033491,37.72223213,,,
2.00E-05,5116.43128,7499.477244,2383.045963,22.21913586,375.8096846,1563.964783,18767.5849,18748.69311,0.351991494,9066.487864,0.388775394,9404.4505,37.58096846,,,
1.99E-05,4200.297214,6347.310102,2147.012887,22.25289694,379.7802454,1323.927385,15887.13498,15868.27525,0.400350259,8940.757903,0.358932881,9457.452706,37.97802454,,,
1.99E-05,0.408045334,1030.183673,1029.775627,22.61909307,369.9400094,216.164165,2593.971018,2575.459182,0.358719566,8573.261705,0.390419333,9377.846246,36.99400094,,,
2.08E-05,0.000184092,1033.184007,1033.183823,22.62946201,372.7135872,216.7884135,2601.462002,2582.960017,0.31832058,8403.87383,0.422007417,9407.233987,37.27135872,,,
2.09E-05,0.000183592,1034.02362,1034.023436,22.6982592,373.3149308,216.9578864,2603.495678,2585.05905,0.277769317,8427.817302,0.45430185,9561.453251,37.33149308,,,
2.09E-05,0.000184926,1032.735967,1032.735782,22.70367844,372.2905474,216.6891964,2600.271397,2581.839918,0.235355921,8692.099346,0.488093169,9880.73877,37.22905474,,,
2.09E-05,0.000193671,1030.025558,1030.025365,22.71120648,370.1378661,216.1239322,2593.488224,2575.063896,0.188439403,9332.165169,0.524579944,10454.70169,37.01378661,,,
1.99E-05,1718.526365,3196.565744,1478.039379,22.43564732,367.0432662,667.5081054,8010.100469,7991.41436,0.169277469,10762.2674,0.540823208,11509.77299,36.70432662,,,
2.00E-05,4103.849537,6214.323627,2110.47409,22.11491494,371.074011,1296.232804,15554.79987,15535.80907,0.185099375,13282.05072,0.529456125,13105.71895,37.1074011,,,
2.00E-05,7017.397669,9926.946208,2909.548539,21.82116786,396.9562237,2069.718787,24836.63538,24817.36552,0.242342865,16614.24721,0.483315273,14895.41443,39.69562237,,,
1.99E-05,8154.959124,11384.99612,3230.036992,15.14607209,419.8310518,2374.007509,28488.1015,28462.49029,0.307567055,19119.34585,0.426153213,16172.31978,41.98310518,,,
1.99E-05,6505.381933,9269.94552,2764.563587,21.80332385,388.8627921,1932.845112,23194.15062,23174.8638,0.331151185,19806.3402,0.396210201,16742.81564,38.88627921,,,
2.00E-05,6622.156345,9420.68592,2798.529575,21.72560203,391.496111,1964.255502,23571.07545,23551.7148,0.357944393,19722.30478,0.36572231,17002.34401,39.1496111,,,
2.00E-05,6227.290573,8917.191946,2689.901373,21.70305212,387.7832097,1859.362751,22312.36194,22292.97986,0.382348087,18806.78632,0.340555429,16890.06248,38.77832097,,,
2.00E-05,3473.330526,5415.682891,1942.352365,21.86065148,369.5698403,1129.869513,13558.43958,13539.20723,0.356507993,17269.65068,0.353931915,16440.45395,36.95698403,,,
2.01E-05,1859.491276,3367.554609,1508.063333,21.96763918,361.8755123,703.1678221,8438.01724,8418.886523,0.302001036,16266.84161,0.389813164,16168.76783,36.18755123,,,
1.99E-05,3138.773757,4989.574031,1850.800274,21.84595295,366.803928,1041.098033,12493.1814,12473.93508,0.275437916,16308.31912,0.40810124,16433.41659,36.6803928,,,
2.00E-05,3909.754897,5968.25553,2058.500633,21.79715748,370.6573217,1244.993794,14939.9315,14920.63882,0.262278009,16829.91196,0.417403932,16944.23153,37.06573217,,,
2.00E-05,3105.935781,4941.777669,1835.841888,21.87229559,361.7788559,1031.138376,12373.66546,12354.44417,0.224834844,17751.6043,0.4423452,17747.356,36.17788559,,,
1.99E-05,5664.828,8196.489852,2531.661852,21.78862784,379.6110974,1709.209767,20510.52541,20491.22463,0.225857474,20363.43175,0.437333971,19430.83716,37.96110974,,,
1.98E-05,7471.428726,10509.88014,3038.451418,21.38335562,404.8177332,2191.197969,26294.38615,26274.70036,0.243670527,23735.58472,0.41509046,21501.93754,40.48177332,,,
1.98E-05,8216.811025,11447.05026,3230.239233,2.12E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.258174792,26574.06842,0.39051717,23363.21752,42.10523599,,,
1.97E-05,8216.811025,11447.05026,3230.239233,2.02E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.260531536,28318.87442,0.372629138,24803.58164,42.10523599,,,
1.98E-05,8216.811026,11447.05026,3230.239233,2.02E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.256167555,29284.20949,0.359997483,25936.08777,42.10523599,,,
2.00E-05,8216.811026,11447.05026,3230.239233,2.03E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.248758336,29721.61874,0.351208136,26763.92769,42.10523599,,,
1.98E-05,8216.811025,11447.05026,3230.239233,2.02E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.240384575,29860.16852,0.34530722,27386.25083,42.10523599,,,
2.00E-05,8216.811026,11447.05026,3230.239233,2.03E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.233625278,29628.28119,0.340789244,27684.21079,42.10523599,,,
2.00E-05,8216.811026,11447.05026,3230.239233,2.03E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.228553848,29385.84923,0.337333247,27913.01792,42.10523599,,,
2.00E-05,8216.811025,11447.05026,3230.239233,2.03E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.225227066,29135.25999,0.334472999,28041.37436,42.10523599,,,
1.99E-05,8216.811026,11447.05026,3230.239233,2.03E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.223538332,28899.98057,0.331953879,28114.87174,42.10523599,,,
1.99E-05,8216.811025,11447.05026,3230.239233,2.03E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.223210875,28704.45395,0.329825993,28199.16443,42.10523599,,,
1.99E-05,8216.811026,11447.05026,3230.239233,2.03E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.224030075,28539.75317,0.328105395,28286.91627,42.10523599,,,
1.99E-05,8216.811025,11447.05026,3230.239233,2.02E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.225831575,28398.65899,0.326811448,28378.83999,42.10523599,,,
1.99E-05,8216.811026,11447.05026,3230.239233,2.02E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.228675028,28248.99552,0.325704702,28419.17306,42.10523599,,,
1.98E-05,8216.811026,11447.05026,3230.239233,2.02E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.232464469,28113.11503,0.32456682,28412.46454,42.10523599,,,
1.98E-05,8216.811025,11447.05026,3230.239233,2.02E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.236611177,28061.79525,0.323403959,28407.08294,42.10523599,,,
1.98E-05,8216.811026,11447.05026,3230.239233,2.14E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.240619099,28081.72608,0.322185945,28395.19974,42.10523599,,,
1.98E-05,8216.811025,11447.05026,3230.239233,2.12E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.244226161,28139.30026,0.320932064,28387.47233,42.10523599,,,
1.98E-05,8216.811027,11447.05026,3230.239234,2.02E-07,421.05236,2388.134513,28657.62562,28617.62565,0.247382437,28204.04584,0.319649684,28381.33192,42.105236,,,
1.98E-05,8216.811025,11447.05026,3230.239233,2.38E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.250243895,28246.38956,0.318263131,28358.88768,42.10523599,,,
1.98E-05,8216.811025,11447.05026,3230.239233,2.38E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.252745524,28298.07115,0.316850105,28353.18378,42.10523599,,,
1.98E-05,8216.811026,11447.05026,3230.239233,2.38E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.255041089,28327.66693,0.315500404,28366.8274,42.10523599,,,
