1,2,3,4,5,6,7,8
-6.429674464249517e-16,-7.766278440980575e-5,-9.92307807772245e-5,-2.9997950889771153e-5,-4.8440018877208786e-14,-6.492152227917468e-17,-0.0,-3.7214343677270573e-14
-6.478212748568959e-16,-7.825673903696569e-5,-0.0001000440628329457,-3.0226600426767308e-5,-4.8800618188018023e-14,-6.541914751813853e-17,-0.0,-3.749914276852724e-14
-6.526725010054634e-16,-7.885028184338594e-5,-0.00010085639413359972,-3.0454243116320163e-5,-4.916115531582271e-14,-6.591629037081993e-17,-0.0,-3.7783807309264304e-14
-6.575225275561916e-16,-7.944235222722393e-5,-0.00010166806263513264,-3.068148335276859e-5,-4.952151961912372e-14,-6.641310107822789e-17,-0.0,-3.806805775090543e-14
-6.623702625303749e-16,-8.003386942117714e-5,-0.00010247968751499194,-3.0908464177384094e-5,-4.9881758315810464e-14,-6.690917556850203e-17,-0.0,-3.8352190136000667e-14
-6.672124981018535e-16,-8.062509477873878e-5,-0.00010329038528348171,-3.113516835201417e-5,-5.0241403436990416e-14,-6.740519502128113e-17,-0.0,-3.863590846054921e-14
-6.720528952195105e-16,-8.121629525130746e-5,-0.00010410089172343733,-3.136183624465305e-5,-5.0600899480869655e-14,-6.790059144359142e-17,-0.0,-3.8919426711608276e-14
-6.768883644604889e-16,-8.180414092542043e-5,-0.00010491122738023549,-3.1587834119620015e-5,-5.0960141151027526e-14,-6.839594055844062e-17,-0.0,-3.920281337925955e-14
-6.817206404594257e-16,-8.239189227561024e-5,-0.00010572128469616124,-3.181318335881623e-5,-5.13193224249731e-14,-6.889113841717685e-17,-0.0,-3.948597350941129e-14
-6.865347760316355e-16,-8.297934985148348e-5,-0.0001065310350611203,-3.203844285400189e-5,-5.167835993040438e-14,-6.938477983630067e-17,-0.0,-3.976901761563024e-14
-6.913441909981489e-16,-8.356621285488872e-5,-0.00010734074033205982,-3.2263654055686035e-5,-5.2037396184986355e-14,-6.987828345693827e-17,-0.0,-4.0051885603347665e-14
-6.961527578533615e-16,-8.415282778884741e-5,-0.00010815032353096648,-3.248868808467236e-5,-5.239630510698198e-14,-7.037173929704675e-17,-0.0,-4.033474703795092e-14
-7.009582438639339e-16,-8.473806636989809e-5,-0.00010895968997784116,-3.271330093429065e-5,-5.2755069036939515e-14,-7.08650918098205e-17,-0.0,-4.0617141911727164e-14
-7.057587300803107e-16,-8.532281524906248e-5,-0.00010976860267167978,-3.293769109181968e-5,-5.311364799817196e-14,-7.135829944988207e-17,-0.0,-4.089938145073584e-14
-7.105584721146302e-16,-8.59071196329819e-5,-0.00011057681930014407,-3.3162054057914177e-5,-5.347180768414905e-14,-7.185073461461512e-17,-0.0,-4.118155446523662e-14
-7.153404187417493e-16,-8.649140882766098e-5,-0.00011138408161726637,-3.3386146130540674e-5,-5.3829844558970056e-14,-7.234235959662358e-17,-0.0,-4.146319505124769e-14
-7.201206319568454e-16,-8.707538977360588e-5,-0.0001121913257510645,-3.361018442857052e-5,-5.418717056955338e-14,-7.283227228261311e-17,-0.0,-4.174409318718315e-14
-7.248960735585218e-16,-8.765932947122531e-5,-0.00011299830926762127,-3.383420120471787e-5,-5.454354763826654e-14,-7.332172287627329e-17,-0.0,-4.202488630664668e-14
-7.296665635455998e-16,-8.824302764082763e-5,-0.00011380517309596055,-3.405710053278231e-5,-5.489986237641942e-14,-7.381113970270527e-17,-0.0,-4.230564884298374e-14
-7.344343544785475e-16,-8.882659993434457e-5,-0.00011461173760137691,-3.42798742478402e-5,-5.525558460624142e-14,-7.429787053769932e-17,-0.0,-4.2585276912535416e-14
-7.392015395320845e-16,-8.941011877933165e-5,-0.00011541815552782124,-3.450249673405906e-5,-5.5611242930076385e-14,-7.478431729431472e-17,-0.0,-4.286433071634651e-14
-7.439531527492096e-16,-8.999276097343923e-5,-0.00011622373560032204,-3.4725051638870775e-5,-5.5966712074543114e-14,-7.527066321622257e-17,-0.0,-4.3143068484546934e-14
-7.487001929489944e-16,-9.057465823501604e-5,-0.00011702896734139109,-3.494685423706873e-5,-5.63205599042803e-14,-7.575609427333445e-17,-0.0,-4.342076727693637e-14
-7.534421394827384e-16,-9.115614180115512e-5,-0.00011783412815584046,-3.516836392829365e-5,-5.66743315246069e-14,-7.623975935058396e-17,-0.0,-4.369808835047812e-14
-7.581810844950346e-16,-9.173677757453124e-5,-0.00011863918893890415,-3.5389321890863136e-5,-5.702799971794171e-14,-7.67226570226576e-17,-0.0,-4.397537656266022e-14
-7.629129223237083e-16,-9.231678293886142e-5,-0.00011944408288925494,-3.561017620640398e-5,-5.738120098222072e-14,-7.720530976108526e-17,-0.0,-4.425142839220572e-14
-7.676411069773408e-16,-9.28967878942517e-5,-0.00012024881439042015,-3.583097218430577e-5,-5.773361966128629e-14,-7.768696493185815e-17,-0.0,-4.452743002595717e-14
-7.723637693439013e-16,-9.347629691849069e-5,-0.00012105337116931701,-3.6051683875262596e-5,-5.808527830576023e-14,-7.816800864689842e-17,-0.0,-4.48033873925461e-14
-7.770833104465148e-16,-9.405521560753331e-5,-0.00012185781661206112,-3.627209146185819e-5,-5.843604005618794e-14,-7.864818382071938e-17,-0.0,-4.5079257908067775e-14
-7.818025071309383e-16,-9.463412196608147e-5,-0.00012266215684713115,-3.6492060383988576e-5,-5.878657712618257e-14,-7.912827001446721e-17,-0.0,-4.535498256850626e-14
-7.865083149607982e-16,-9.521244759579823e-5,-0.00012346636273388874,-3.671163793739117e-5,-5.913686272159664e-14,-7.960673759349849e-17,-0.0,-4.5629159204516175e-14
-7.91202012040948e-16,-9.579049972621225e-5,-0.00012427035158756508,-3.6931101002978716e-5,-5.94870897242806e-14,-8.008327680572206e-17,-0.0,-4.59027612518054e-14
-7.958896891270812e-16,-9.6368430853942e-5,-0.0001250739535473588,-3.714996844371172e-5,-5.9837146540989e-14,-8.055962251896034e-17,-0.0,-4.617625317910385e-14
-8.005771672189496e-16,-9.694627319819694e-5,-0.0001258774021938336,-3.736825334538085e-5,-6.018718178418366e-14,-8.103575922108783e-17,-0.0,-4.6448793210289646e-14
-8.052624039872269e-16,-9.752138591527919e-5,-0.00012668064925877595,-3.7585873786198575e-5,-6.053674609372818e-14,-8.151130024425567e-17,-0.0,-4.672108607874564e-14
-8.099459974986945e-16,-9.809566327653233e-5,-0.00012748385315787265,-3.780313027407207e-5,-6.088614385490661e-14,-8.198559943575317e-17,-0.0,-4.699315606501624e-14
-8.146188177367325e-16,-9.866911762775399e-5,-0.00012828622199581298,-3.80197711327986e-5,-6.123535771996462e-14,-8.245951423641532e-17,-0.0,-4.7264763095021154e-14
