1,2,3,4,5,6,7,8
-1.0749601001361812e-25,-1.801250031411809e-14,-9.028797953994117e-15,-6.2613365133946664e-15,-8.669538707432362e-15,-1.6163835213615118e-15,NaN,-2.1773800938009862e-23
-1.0915892436564425e-25,-1.8300028886380524e-14,-9.179709437190906e-15,-6.358687007495492e-15,-8.800825731016134e-15,-1.6415463783905481e-15,NaN,-2.2113223417880126e-23
-1.1081098428319213e-25,-1.858736861728339e-14,-9.330620061862772e-15,-6.4556666574721915e-15,-8.931877273180415e-15,-1.6666662184100692e-15,NaN,-2.2451294862691274e-23
-1.1246034200331108e-25,-1.8874315840871775e-14,-9.481277862474972e-15,-6.55261228383333e-15,-9.06271119457358e-15,-1.6917492994340959e-15,NaN,-2.2789210050016612e-23
-1.141058239711525e-25,-1.9159458816129593e-14,-9.63150159860941e-15,-6.6491320710311915e-15,-9.192845437000819e-15,-1.7166854045663923e-15,NaN,-2.312505194162521e-23
-1.1575086305645222e-25,-1.9444485010548046e-14,-9.781589262267074e-15,-6.745611048182777e-15,-9.322127471959659e-15,-1.7413802890395704e-15,NaN,-2.345801220513e-23
-1.1739387675589872e-25,-1.9729271213064774e-14,-9.93164319925573e-15,-6.842077238935142e-15,-9.451153816902534e-15,-1.7660670750847637e-15,NaN,-2.3790204637987134e-23
-1.1902473655077483e-25,-2.0013369185406525e-14,-1.0081535533086055e-14,-6.938367554225389e-15,-9.579811951254108e-15,-1.790508027760017e-15,NaN,-2.4119396673096322e-23
-1.2065249770563097e-25,-2.02970355457835e-14,-1.0231311906019696e-14,-7.034481667607463e-15,-9.708350943924633e-15,-1.814922970469005e-15,NaN,-2.4448160502702337e-23
-1.2226838349769361e-25,-2.0580276897204567e-14,-1.0381046744585473e-14,-7.130452549322401e-15,-9.836282671074647e-15,-1.8393157634151674e-15,NaN,-2.477688785122869e-23
-1.2388290039132058e-25,-2.086327933275419e-14,-1.0530736610074827e-14,-7.226367950243146e-15,-9.964207542933135e-15,-1.8636850313418163e-15,NaN,-2.510524879071782e-23
-1.2549545412098515e-25,-2.1145580843680387e-14,-1.0680367566747096e-14,-7.321564168939918e-15,-1.0091576899010323e-14,-1.8879389044749116e-15,NaN,-2.5432599285773886e-23
-1.2710563960285732e-25,-2.1427810288406004e-14,-1.0829896634979786e-14,-7.415799763012534e-15,-1.0218911567509654e-14,-1.912182528190198e-15,NaN,-2.5759836750563523e-23
-1.2871307663480541e-25,-2.170965822397582e-14,-1.0979227584896273e-14,-7.510025738910176e-15,-1.034581080891636e-14,-1.9364151249989923e-15,NaN,-2.608699000070038e-23
-1.3031705514583754e-25,-2.1991235796153834e-14,-1.1128238206729932e-14,-7.603424052774199e-15,-1.0472590947690467e-14,-1.960644436203057e-15,NaN,-2.6414021744202773e-23
-1.3191772801465482e-25,-2.2272725132888603e-14,-1.1277026525196158e-14,-7.696798854145067e-15,-1.0599150857313354e-14,-1.984866778782223e-15,NaN,-2.6740481371188004e-23
-1.335179802838957e-25,-2.2550601195561428e-14,-1.1425799964077864e-14,-7.790137921319876e-15,-1.072517250386824e-14,-2.009083801460293e-15,NaN,-2.706687344212835e-23
-1.3511781731166172e-25,-2.282761467129589e-14,-1.1574559412074852e-14,-7.883351283911402e-15,-1.0850748847479413e-14,-2.033299948470456e-15,NaN,-2.7393085798736434e-23
-1.3671596081063396e-25,-2.3104605079900668e-14,-1.1723275440430276e-14,-7.976344610899647e-15,-1.0975869423481492e-14,-2.0574771256602476e-15,NaN,-2.771829313463745e-23
-1.3831164890641812e-25,-2.3381299015377326e-14,-1.1871940738123601e-14,-8.069201024699204e-15,-1.1100565561143672e-14,-2.0815855301712723e-15,NaN,-2.804293626770516e-23
-1.39907309924002e-25,-2.3656802259295296e-14,-1.2020595787007512e-14,-8.16199308976446e-15,-1.122501844131633e-14,-2.105669396022091e-15,NaN,-2.836745555514567e-23
-1.4149935023221915e-25,-2.3932163604281265e-14,-1.2169077979607326e-14,-8.25464825467257e-15,-1.1349233332504118e-14,-2.1297294856110683e-15,NaN,-2.8691629141506584e-23
